Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
12643 Vtp 7NANZ,DVB-S72003/4,,(feeds),,,,,,C Sutton161228,12643 V,tp 7,,,,,,False,
12661 Vtp 7NANZ,DVB-S7200,,(feeds),,,,,,K Brophy071015,12661 V,tp 7,,,,,,False,
12670 Vtp 7NANZ,DVB-S7200,,(feeds),,,,,,K Brophy071015,12670 V,tp 7,,,,,,False,
12679 Vtp 7NANZ,DVB-S7200,,(feeds),,,,,,K Brophy071015,12679 V,tp 7,,,,,,False,
12709 Htp 16NB,DVB-S28PSK30000,,(feeds),,,,,,C Sutton240225,12709 H,tp 16,,,,,,False,
12732 Htp 16NB,DVB-S28PSK7500,,(feeds),,,,,,C Sutton240225,12732 H,tp 16,,,,,,False,
12394 Htp NZ11LNZB,DVB-S28PSK225003/4,1212.0,Aljazeera English,,MPEG-4/SD,1002.0,1102 Eng,,,12394 H,tp NZ11L,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,False,
12394 Htp NZ11LNZB,DVB-S28PSK225003/4,1212.0,Aljazeera English,,MPEG-4/SD,1002.0,1102 Eng,,,12394 H,tp NZ11L,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,False,
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,,ABC Sydney,,,,4.0,,C Sutton221108,12443 V,tp 4,,,https://www.lyngsat.com/providers/au/ABC-Sydney.html,,,True,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1200.0,ABC Radio Sydney,,,,121 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1400.0,ABC Radio Sydney,,,,141 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1600.0,ABC Radio Sydney,,,,161 Eng,,,12443 V,tp 4,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12470 H,tp 12,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12658 Htp 15NB,DVB-S2ACM473004/5MultistreamStream 121,685.0,ABC Radio Sydney,,,,706 Eng,,,12658 H,tp 15,,,,ABC Radio Sydney,https://www.lyngsat.com/radiochannels/au/ABC-Radio-Sydney.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12443 Vtp 4NANZ,DVB-S2QPSK16443/4,1300.0,ABC Double J,,,,131 Eng,,,12443 V,tp 4,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
12470 Htp 12NB,DVB-S2ACM473004/5MultistreamStream 121,678.0,ABC Double J,,,,690 Eng,,,12470 H,tp 12,,,,ABC Double J,https://www.lyngsat.com/radiochannels/au/ABC-Double-J.html,False,ABC Sydney
