Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3718 VC37-39,DVB-S28PSK120003/5,,Dunya Media Group,,,,5.5,,N Stanislav230416,3718 V,,37-39,,https://www.lyngsat.com/providers/pk/Dunya-Media-Group.html,,,True,Dunya Media Group
3718 VC37-39,DVB-S28PSK120003/5,1,Dunya News,,MPEG-4/HD,101.0,102 Urd,,,3718 V,,37-39,,,Dunya News,https://www.lyngsat.com/tvchannels/pk/Dunya-News.html,False,Dunya Media Group
3718 VC37-39,DVB-S28PSK120003/5,1,Dunya News,,MPEG-4/HD,101.0,102 Urd,,,3718 V,,37-39,,,Dunya News,https://www.lyngsat.com/tvchannels/pk/Dunya-News.html,False,Dunya Media Group
3718 VC37-39,DVB-S28PSK120003/5,2,Lahore News,,MPEG-4/HD,201.0,202,,,3718 V,,37-39,,,Lahore News,https://www.lyngsat.com/tvchannels/pk/Lahore-News.html,False,Dunya Media Group
3718 VC37-39,DVB-S28PSK120003/5,2,Lahore News,,MPEG-4/HD,201.0,202,,,3718 V,,37-39,,,Lahore News,https://www.lyngsat.com/tvchannels/pk/Lahore-News.html,False,Dunya Media Group
3718 VC37-39,DVB-S28PSK120003/5,4,Dunya Entertainment,,MPEG-4/SD,401.0,402,,,3718 V,,37-39,,,Dunya Entertainment,https://www.lyngsat.com/tvchannels/pk/Dunya-Entertainment.html,False,Dunya Media Group
3730 VC37-39,,,,,,,,,DX Bozóth240222,3730 V,,37-39,,,,,False,Dunya Media Group
3740 VC37-39,DVB-S28PSK72003/5,,,,,,5.5,,DX Bozóth240218,3740 V,,37-39,,,,,False,Dunya Media Group
3770 VC37-39,DVB-S28PSK77003/4,,,,1-1,,7.9,,DX Bozóth240130,3770 V,,37-39,,,,,False,Dunya Media Group
3792 VC37-39,DVB-S28PSK40003/4,,,,,,7.9,BISS 1,DX Bozóth240130,3792 V,,37-39,BISS 1,,,,False,Dunya Media Group
3834 HC37-39,DVB-S28PSK65003/4,,,,,,7.9,,DX Bozóth230318,3834 H,,37-39,,,,,False,Dunya Media Group
4024 HC37-39,,,,,,,,,N Stanislav240302,4024 H,,37-39,,,,,False,Dunya Media Group
4047 VC37-39,,,,,,,,,T.F.K240208,4047 V,,37-39,,,,,False,Dunya Media Group
4064 VC37-39,DVB-S28PSK32005/6,,,,,,9.4,,DX Bozóth230318,4064 V,,37-39,,,,,False,Dunya Media Group
4074 VC37-39,DVB-S28PSK61503/4,,,,0-0,,7.9,,DX Bozóth221021,4074 V,,37-39,,,,,False,Dunya Media Group
4101 VC37-39,DVB-S28PSK28003/4,,,,.-.,,7.9,,DX Bozóth230526,4101 V,,37-39,,,,,False,Dunya Media Group
4115 VC37-39,DVB-S28PSK48005/6,,,,1-1,,9.4,,DX Bozóth200618,4115 V,,37-39,,,,,False,Dunya Media Group
4120 VC37-39,DVB-S28PSK24903/5,,,,65535-0,,5.5,,N Stanislav220409,4120 V,,37-39,,,,,False,Dunya Media Group
4181 VC37-39,DVB-S28PSK50003/4,,,,65535-1,,7.9,,DX Bozóth230810,4181 V,,37-39,,,,,False,Dunya Media Group
4186 VC37-39,,,,,,,,,N Stanislav240202,4186 V,,37-39,,,,,False,Dunya Media Group
3740 VC37-39,DVB-S28PSK72003/5,1,92 News,,MPEG-4/HD,92.0,192,,,3740 V,,37-39,,,92 News,https://www.lyngsat.com/tvchannels/pk/92-News.html,False,Dunya Media Group
3740 VC37-39,DVB-S28PSK72003/5,1,92 News,,MPEG-4/HD,92.0,192,,,3740 V,,37-39,,,92 News,https://www.lyngsat.com/tvchannels/pk/92-News.html,False,Dunya Media Group
3740 VC37-39,DVB-S28PSK72003/5,2,11 News,,MPEG-4/SD,93.0,193,,,3740 V,,37-39,,,11 News,https://www.lyngsat.com/tvchannels/pk/11-News.html,False,Dunya Media Group
3740 VC37-39,DVB-S28PSK72003/5,3,92 Entertainment,,MPEG-2/SD,94.0,194,,,3740 V,,37-39,,,92 Entertainment,https://www.lyngsat.com/tvchannels/pk/92-Entertainment.html,False,Dunya Media Group
3745 VC37-39,DVB-S28PSK15005/6,1,9 News HD,,?-?MPEG-4/HD,33.0,9.4  34,,N Stanislav240306,3745 V,,37-39,,,,,False,Dunya Media Group
3754 VC37-39,DVB-S28PSK75003/4,,VU TV Network,,,,7.9,,DX Bozóth240130,3754 V,,37-39,,https://www.lyngsat.com/providers/pk/VU-TV-Network.html,,,True,VU TV Network
3754 VC37-39,DVB-S28PSK75003/4,1,VU TV Network 1,,MPEG-4/SD,33.0,36 Urd,,,3754 V,,37-39,,,VU TV Network 1,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-1.html,False,VU TV Network
3754 VC37-39,DVB-S28PSK75003/4,2,VU TV Network 2,,MPEG-4/SD,35.0,37 Urd,,,3754 V,,37-39,,,VU TV Network 2,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-2.html,False,VU TV Network
3754 VC37-39,DVB-S28PSK75003/4,3,VU TV Network 3,,MPEG-4/SD,40.0,41 Urd,,,3754 V,,37-39,,,VU TV Network 3,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-3.html,False,VU TV Network
3754 VC37-39,DVB-S28PSK75003/4,4,VU TV Network 4,,MPEG-4/SD,66.0,67 Urd,,,3754 V,,37-39,,,VU TV Network 4,https://www.lyngsat.com/tvchannels/pk/VU-TV-Network-4.html,False,VU TV Network
3760 HC37-39,DVB-S10031/2,,Suno FM,,1-1,,2.7,,DX Bozóth200306,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html,Suno FM,https://www.lyngsat.com/radiochannels/pk/Suno-FM.html,True,Suno FM
3760 HC37-39,DVB-S10031/2,257,Suno FM,,,,258,,,3760 H,,37-39,,https://www.lyngsat.com/providers/pk/Suno-FM.html,Suno FM,https://www.lyngsat.com/radiochannels/pk/Suno-FM.html,True,Suno FM
