Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3835 Ltp HEL4Hemi,DVB-S28PSK20003/4,,(feeds),,,,,,Onacila210221,3835 L,tp HEL4,,,,,,False,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,2020.0,(feeds),,,2006.0,3006,,,11919 H,tp 951,0.0,,,,,False,
3843 Rtp HER5Hemi39,,,,,,,,,N Stanislav240217,3843 R,tp HER5,39.0,,,,,False,
3913 Ltp HEL8Hemi39,,,,,,,,,N Stanislav240201,3913 L,tp HEL8,39.0,,,,,False,
3918 Ltp HEL8Hemi39,,,,,,,,,DX Bozóth240124,3918 L,tp HEL8,39.0,,,,,False,
11747 Vtp 942Sub Saharan Africa0,,,,,,,,,Anonymous240106,11747 V,tp 942,0.0,,,,,False,
11900 Vtp 450Sub Saharan Africa0,,,,,,,,,Anonymous240105,11900 V,tp 450,0.0,,,,,False,
3845 Rtp HER5Hemi39,DVB-S2QPSK19452/3,1.0,Resurrection TV,,0-1MPEG-4/SD,308.0,3.1 256 Eng,,N Stanislav220821,3845 R,tp HER5,39.0,,,Resurrection TV,https://www.lyngsat.com/tvchannels/gh/Resurrection-TV.html,False,
11919 Htp 951Sub Saharan Africa0,DVB-S275003/4,10.0,Resurrection TV,,MPEG-4/SD,2010.0,3010 Eng,,,11919 H,tp 951,0.0,,,Resurrection TV,https://www.lyngsat.com/tvchannels/gh/Resurrection-TV.html,False,
3853 Rtp HER5Hemi39,DVB-S2QPSK22702/3,1.0,TVGE Internacional,,?-?MPEG-2/SD,301.0,3.1 302 Spa,,N Stanislav221008,3853 R,tp HER5,39.0,,,,,False,
3853 Rtp HER5Hemi39,DVB-S2QPSK22702/3,2.0,TVGE Radio,,,,306 Spa,,,3853 R,tp HER5,39.0,,,TVGE Radio,https://www.lyngsat.com/radiochannels/gq/TVGE-Radio.html,False,
3853 Rtp HER5Hemi39,DVB-S2QPSK22702/3,2.0,TVGE Radio,,,,306 Spa,,,3853 R,tp HER5,39.0,,,TVGE Radio,https://www.lyngsat.com/radiochannels/gq/TVGE-Radio.html,False,
3906 Ltp HEL8Hemi39,DVB-S2QPSK67323/5,1.0,Dove TV (Nigeria),,1-15MPEG-4/HD,2001.0,2.23001 Eng,,F Dibba230225,3906 L,tp HEL8,39.0,,,,,False,
3922 Ltp HEL8Hemi39,DVB-S2QPSK14152/3,2.0,Wedding Channel Africa,,1-1MPEG-4/SD,201.0,3.1 202 Eng,,N Stanislav240122,3922 L,tp HEL8,39.0,,,,,False,
3924 Ltp HEL8Hemi39,DVB-S2QPSK12003/4,1.0,Hip TV,,?-?MPEG-4/SD,512.0,4.04112 Eng,,N Stanislav230531,3924 L,tp HEL8,39.0,,,,,False,
3926 Ltp HEL8Hemi39,DVB-S2QPSK12103/4,1.0,Liberty TV (Nigeria),,0-1MPEG-4/SD,258.0,4.0 257 Eng,,N Stanislav230531,3926 L,tp HEL8,39.0,,,,,False,
3928 Ltp HEL8Hemi39,DVB-S2QPSK20602/3,1.0,Fufa TV,,0-0MPEG-4/SD,257.0,3.1 258 Eng,,N Stanislav230225,3928 L,tp HEL8,39.0,,,,,False,
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,,TV Continental,,8192-4096,,5.5,,S Ugbeda220422,3934 L,tp HEL8,39.0,,https://www.lyngsat.com/providers/ng/TV-Continental.html,,,True,TV Continental
3934 Ltp HEL8Hemi39,DVB-S28PSK62703/5,1.0,TVC News,,MPEG-4/SD,613.0,5112 Eng,,,3934 L,tp HEL8,39.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,False,TV Continental
