Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1314 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Betania,,,,1890 Spa,,,12544 R,,,,,Radio Betania,https://www.lyngsat.com/radiochannels/bo/Radio-Betania.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Cochabamba,,,,1362 Spa,,,12544 R,,,,,Bethel Cochabamba,https://www.lyngsat.com/radiochannels/pe/Bethel-Cochabamba.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio San Gabriel,,,,1378 Spa,,,12544 R,,,,,Radio San Gabriel,https://www.lyngsat.com/radiochannels/bo/Radio-San-Gabriel.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio San Gabriel,,,,1378 Spa,,,12544 R,,,,,Radio San Gabriel,https://www.lyngsat.com/radiochannels/bo/Radio-San-Gabriel.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Bolivia,,,,1394 Spa,,,12544 R,,,,,Bethel Bolivia,https://www.lyngsat.com/radiochannels/pe/Bethel-Bolivia.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Bethel Bolivia,,,,1394 Spa,,,12544 R,,,,,Bethel Bolivia,https://www.lyngsat.com/radiochannels/pe/Bethel-Bolivia.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Santa Cruz,,,,1410 Spa,,,12544 R,,,,,Radio Santa Cruz,https://www.lyngsat.com/radiochannels/bo/Radio-Santa-Cruz.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Recobro,,,,1538 Spa,,,12544 R,,,,,Radio Recobro,https://www.lyngsat.com/radiochannels/bo/Radio-Recobro.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kawsachun Coca,,,,1554 Spa,,,12544 R,,,,,Radio Kawsachun Coca,https://www.lyngsat.com/radiochannels/bo/Radio-Kawsachun-Coca.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Red ACLO Chuquisaca FM,,,,1570 Spa,,,12544 R,,,,,Radio Red ACLO Chuquisaca FM,https://www.lyngsat.com/radiochannels/bo/Radio-Red-ACLO-Chuquisaca-FM.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Pio XII Cochabamba,,,,1586 Spa,,,12544 R,,,,,Radio Pio XII Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Pio-XII-Cochabamba.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Pio XII Cochabamba,,,,1586 Spa,,,12544 R,,,,,Radio Pio XII Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Pio-XII-Cochabamba.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,RTM Bolivia,,,,1602 Spa,,,12544 R,,,,,RTM Bolivia,https://www.lyngsat.com/radiochannels/bo/RTM-Bolivia.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,RTM Bolivia,,,,1602 Spa,,,12544 R,,,,,RTM Bolivia,https://www.lyngsat.com/radiochannels/bo/RTM-Bolivia.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Red ACLO Tarija FM,,,,1618 Spa,,,12544 R,,,,,Radio Red ACLO Tarija FM,https://www.lyngsat.com/radiochannels/bo/Radio-Red-ACLO-Tarija-FM.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Fides,,,,1634 Spa,,,12544 R,,,,,Radio Fides,https://www.lyngsat.com/radiochannels/bo/Radio-Fides.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Fides,,,,1634 Spa,,,12544 R,,,,,Radio Fides,https://www.lyngsat.com/radiochannels/bo/Radio-Fides.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kollasuyo,,,,1666 Spa,,,12544 R,,,,,Radio Kollasuyo,https://www.lyngsat.com/radiochannels/bo/Radio-Kollasuyo.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Kollasuyo,,,,1666 Spa,,,12544 R,,,,,Radio Kollasuyo,https://www.lyngsat.com/radiochannels/bo/Radio-Kollasuyo.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra Cochabamba,,,,1682 Spa,,,12544 R,,,,,Radio Cepra Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-Cochabamba.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra Cochabamba,,,,1682 Spa,,,12544 R,,,,,Radio Cepra Cochabamba,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-Cochabamba.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra La Paz,,,,1682 Spa,,,12544 R,,,,,Radio Cepra La Paz,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-La-Paz.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Cepra La Paz,,,,1682 Spa,,,12544 R,,,,,Radio Cepra La Paz,https://www.lyngsat.com/radiochannels/bo/Radio-Cepra-La-Paz.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Erbol,,,,1794 Spa,,,12544 R,,,,,Radio Erbol,https://www.lyngsat.com/radiochannels/bo/Radio-Erbol.html,False,ABE
12544 RKu BSS,DVB-S28PSK300005/6,,Radio Erbol,,,,1794 Spa,,,12544 R,,,,,Radio Erbol,https://www.lyngsat.com/radiochannels/bo/Radio-Erbol.html,False,ABE
