Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11572 Vtp 154Wide,DVB-S216APSK46802/3,,(feeds),,,,,,Roli191111,11572 V,tp 154,,,,,,False,
11578 Vtp 154Wide,DVB-S216APSK46802/3,,(feeds),,,,,,Roli191111,11578 V,tp 154,,,,,,False,
11583 Vtp 154Wide,DVB-S216APSK46802/3,,(feeds),,,,,,Jamie ARoli191127,11583 V,tp 154,,,,,,False,
11589 Vtp 154Wide,DVB-S216APSK46802/3,,(feeds),,,,,,Roli191122,11589 V,tp 154,,,,,,False,
11610 Vtp 156Wide,DVB-S216APSK46802/3,,(feeds),,,,,,Roli191204,11610 V,tp 156,,,,,,False,
11616 Vtp 156Wide,DVB-S216APSK46802/3,,(feeds),,,,,,Roli191204,11616 V,tp 156,,,,,,False,
11649 Vtp 158Wide,DVB-S28PSK88883/4,,(feeds),,,,,,Roli231213,11649 V,tp 158,,,,,,False,
11657 Vtp 158Wide,DVB-S28PSK72003/5,,(feeds),,,,,,Jamie A191129,11657 V,tp 158,,,,,,False,
11666 Vtp 158Wide,DVB-S28PSK72003/5,,(feeds),,,,,,Roli191103,11666 V,tp 158,,,,,,False,
11667 Htp 159Wide,DVB-S28PSK72003/4,,(feeds),,,,,,Roli221001,11667 H,tp 159,,,,,,False,
11684 Htp 159Wide,DVB-S28PSK96003/4,,(feeds),,,,,,Roli220904,11684 H,tp 159,,,,,,False,
11696 Htp 159Wide,DVB-S22223/4,,(feeds),,,,,,Roli200927,11696 H,tp 159,,,,,,False,
12506 Vtp 90Wide,DVB-S28PSK72003/4,,(feeds),,,,,,Roli220620,12506 V,tp 90,,,,,,False,
12517 Vtp 90Wide,DVB-S22223/4,,(feeds),,,,,,Marcel 2180329,12517 V,tp 90,,,,,,False,
12523 Vtp 90Wide,DVB-S28PSK36005/6,,(feeds),,,,,,Roli210501,12523 V,tp 90,,,,,,False,
12526 Htp 91Wide,DVB-S28PSK88883/4,,(feeds),,,,,,Roli240301,12526 H,tp 91,,,,,,False,
12531 Vtp 90Wide,DVB-S28PSK88883/4,,(feeds),,,,,,Jamie A240117,12531 V,tp 90,,,,,,False,
12541 Htp 91Wide,DVB-S28PSK48003/4,,(feeds),,,,,,Roli210417,12541 H,tp 91,,,,,,False,
12543 Vtp 92Wide,DVB-S28PSK36003/4,,(feeds),,,,,,Roli220620,12543 V,tp 92,,,,,,False,
12550 Vtp 92Wide,DVB-S28PSK50003/4,,(feeds),,,,,,Roli210828,12550 V,tp 92,,,,,,False,
12552 Htp 91Wide,DVB-S28PSK96003/4,,(feeds),,,,,,Roli230321,12552 H,tp 91,,,,,,False,
12557 Vtp 92Wide,DVB-S28PSK38203/4,,(feeds),,,,,,Z ViglidánRoli180403,12557 V,tp 92,,,,,,False,
12565 Htp 93Wide,DVB-S28PSK88883/4,,(feeds),,,,,,Jamie ARoli240302,12565 H,tp 93,,,,,,False,
12570 Vtp 92Wide,DVB-S22223/4,,(feeds),,,,,,Roli220428,12570 V,tp 92,,,,,,False,
12581 Htp 93Wide,DVB-S28PSK75003/4,,(feeds),,,,,,Roli231104,12581 H,tp 93,,,,,,False,
12588 Vtp 94Wide,DVB-S28PSK88883/4,,(feeds),,,,,,Roli230616,12588 V,tp 94,,,,,,False,
12590 Htp 93Wide,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231104,12590 H,tp 93,,,,,,False,
12599 Vtp 94Wide,DVB-S28PSK72003/4,,(feeds),,,,,,Roli221112,12599 V,tp 94,,,,,,False,
12603 Htp 95Wide,DVB-S296003/4,,(feeds),,,,,,Stanley_cassidy220122,12603 H,tp 95,,,,,,False,
12605 Vtp 94Wide,DVB-S37503/4,,(feeds),,,,,,Stanley_cassidy180501,12605 V,tp 94,,,,,,False,
12622 Vtp 96Wide,DVB-S28PSK75005/6,,(feeds),,,,,,Roli190526,12622 V,tp 96,,,,,,False,
12628 Htp 95Wide,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy191102,12628 H,tp 95,,,,,,False,
12661 Vtp 98Wide,DVB-S28PSK96003/4,,(feeds),,,,,,Roli211016,12661 V,tp 98,,,,,,False,
12662 Htp 97Wide,DVB-S28PSK144003/4,,(feeds),,,,,,Roli210509,12662 H,tp 97,,,,,,False,
12672 Vtp 98Wide,DVB-S28PSK100003/4,,(feeds),,,,,,Roli210912,12672 V,tp 98,,,,,,False,
12678 Htp 99Wide,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidyRoli210223,12678 H,tp 99,,,,,,False,
12688 Htp 99Wide,DVB-S28PSK96003/4,,(feeds),,,,,,Roli210206,12688 H,tp 99,,,,,,False,
12693 Htp 99Wide,DVB-S28PSK50003/4,,(feeds),,,,,,RoliStanley_cassidy201219,12693 H,tp 99,,,,,,False,
12717 Htp 101Wide,DVB-S28PSK96003/4,,(feeds),,,,,,RoliJamie A231015,12717 H,tp 101,,,,,,False,
12726 Htp 101Wide,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy210522,12726 H,tp 101,,,,,,False,
12745 Htp 101Wide,DVB-S28PSK48003/4,,(feeds),,,,,,Roli211107,12745 H,tp 101,,,,,,False,
11167 Vtp 132Wide,DVB-S28PSK44443/4,,(Polsat feeds),,,,,,Marcel 2180329,11167 V,tp 132,,,,,,False,
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,,Vidi TV,,2046-400,,7.9,,N Stanislav240316,11444 H,tp 13,,,https://www.lyngsat.com/providers/ba/Vidi-TV.html,,,True,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4001.0,O Kanal,,MPEG-4/HD,4273.0,4275 Bos,,,11444 H,tp 13,,,,O Kanal,https://www.lyngsat.com/tvchannels/ba/O-Kanal.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4002.0,Una TV,,MPEG-4/HD,4193.0,4195,,,11444 H,tp 13,,,,Una TV,https://www.lyngsat.com/tvchannels/ba/Una-TV.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4003.0,Nova BH,,MPEG-4/HD,4177.0,4179 Srp,,,11444 H,tp 13,,,,Nova BH,https://www.lyngsat.com/tvchannels/rs/Nova-BH.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4004.0,BN,,MPEG-4/HD,4145.0,4147 Srp,,,11444 H,tp 13,,,,BN,https://www.lyngsat.com/tvchannels/ba/BN.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4004.0,BN,,MPEG-4/HD,4145.0,4147 Srp,,,11444 H,tp 13,,,,BN,https://www.lyngsat.com/tvchannels/ba/BN.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4005.0,O Kanal Music,,MPEG-4/SD,4161.0,4163 Bos,,,11444 H,tp 13,,,,O Kanal Music,https://www.lyngsat.com/tvchannels/ba/O-Kanal-Music.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4006.0,OBN (Bosnia and Herzegovina),,MPEG-4/SD,4097.0,4099 Bos,,,11444 H,tp 13,,,,OBN (Bosnia and Herzegovina),https://www.lyngsat.com/tvchannels/ba/OBN.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4007.0,N1 Bosna i Hercegovina,,MPEG-4/SD,4305.0,4307 Bos,,,11444 H,tp 13,,,,N1 Bosna i Hercegovina,https://www.lyngsat.com/tvchannels/rs/N1-Bosna-i-Hercegovina.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4007.0,N1 Bosna i Hercegovina,,MPEG-4/SD,4305.0,4307 Bos,,,11444 H,tp 13,,,,N1 Bosna i Hercegovina,https://www.lyngsat.com/tvchannels/rs/N1-Bosna-i-Hercegovina.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4008.0,TV Sarajevo,,MPEG-4/SD,4225.0,4227 Bos,,,11444 H,tp 13,,,,TV Sarajevo,https://www.lyngsat.com/tvchannels/ba/TV-Sarajevo.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4009.0,RTV TK,,MPEG-4/SD,4337.0,4339 Bos,,,11444 H,tp 13,,,,RTV TK,https://www.lyngsat.com/tvchannels/ba/RTV-TK.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4010.0,Hit TV (Bosnia and Herzegovina),,MPEG-4/SD,4209.0,4211,,,11444 H,tp 13,,,,Hit TV (Bosnia and Herzegovina),https://www.lyngsat.com/tvchannels/ba/Hit-TV.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4013.0,TV USK,,MPEG-4/HD,4289.0,4291 Bos,,,11444 H,tp 13,,,,TV USK,https://www.lyngsat.com/tvchannels/ba/TV-USK.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4014.0,TV BPK,,MPEG-4/SD,4113.0,4115 Bos,,,11444 H,tp 13,,,,TV BPK,https://www.lyngsat.com/tvchannels/ba/TV-BPK.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4015.0,Herceg TV,,MPEG-4/HD,4129.0,4131 Srp,,,11444 H,tp 13,,,,Herceg TV,https://www.lyngsat.com/tvchannels/ba/Herceg-TV.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4016.0,Pro TV,,MPEG-4/SD,4321.0,4323,,,11444 H,tp 13,,,,Pro TV,https://www.lyngsat.com/tvchannels/ba/Pro-TV.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4017.0,NTV Arena,,MPEG-4/SD,4353.0,4355,,new,11444 H,tp 13,,,,NTV Arena,https://www.lyngsat.com/tvchannels/ba/NTV-Arena.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4019.0,RTVIS,,MPEG-4/SD,4241.0,4243 Srp,,,11444 H,tp 13,,,,RTVIS,https://www.lyngsat.com/tvchannels/ba/RTVIS.html,False,Vidi TV
11444 Htp 13Wide,DVB-S28PSK175003/4T2-MIPLP 0,4020.0,TV K3,,MPEG-4/SD,4257.0,4259 Srp,,,11444 H,tp 13,,,,TV K3,https://www.lyngsat.com/tvchannels/ba/TV-K3.html,False,Vidi TV
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,,Vivacom DTT,,8292-5300,,4.0,,D Lita240225,12646 H,tp 97,,,https://www.lyngsat.com/providers/bg/Vivacom-DTT.html,,,True,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,2.0,BTV (Bulgaria),,MPEG-4/SD,5152.0,5153 Bul,,,12646 H,tp 97,,,,BTV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/BTV.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,2.0,BTV (Bulgaria),,MPEG-4/SD,5152.0,5153 Bul,,,12646 H,tp 97,,,,BTV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/BTV.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,3.0,Nova TV (Bulgaria),,MPEG-4/SD,5162.0,5163 Bul,,,12646 H,tp 97,,,,Nova TV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/Nova-TV.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,3.0,Nova TV (Bulgaria),,MPEG-4/SD,5162.0,5163 Bul,,,12646 H,tp 97,,,,Nova TV (Bulgaria),https://www.lyngsat.com/tvchannels/bg/Nova-TV.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,4.0,BNT 1,,MPEG-4/SD,5172.0,5173 Bul,,,12646 H,tp 97,,,,BNT 1,https://www.lyngsat.com/tvchannels/bg/BNT-1.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,5.0,BNT 2,,MPEG-4/SD,5182.0,5183 Bul,,,12646 H,tp 97,,,,BNT 2,https://www.lyngsat.com/tvchannels/bg/BNT-2.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,6.0,BNT 3,,MPEG-4/SD,5342.0,5343 Bul,,,12646 H,tp 97,,,,BNT 3,https://www.lyngsat.com/tvchannels/bg/BNT-3.html,False,Vivacom DTT
12646 Htp 97Wide,DVB-S2QPSK139103/4PLSGold 210115MultistreamStream 3,8.0,[test card],,MPEG-4/SD,5332.0,5333,,,12646 H,tp 97,,,,,,False,Vivacom DTT
