Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3706 HGlobal,DVB-S2QPSK75002/3,1,UNTV,,4-4248MPEG-4/SD,36.0,3.1  35 Tgl,,C Sutton240329,3706 H,,,,,,,False,
3706 HGlobal,DVB-S2QPSK75002/3,2,Radio La Verdad,,,,101 Tgl,,,3706 H,,,,,Radio La Verdad,https://www.lyngsat.com/radiochannels/ph/Radio-La-Verdad.html,False,
3706 HGlobal,DVB-S2QPSK75002/3,2,Radio La Verdad,,,,101 Tgl,,,3706 H,,,,,Radio La Verdad,https://www.lyngsat.com/radiochannels/ph/Radio-La-Verdad.html,False,
3706 HGlobal,DVB-S2QPSK75002/3,3,Wish 107.5,,,,201 Tgl,,,3706 H,,,,,Wish 107.5,https://www.lyngsat.com/radiochannels/ph/Wish-1075.html,False,
3706 HGlobal,DVB-S2QPSK75002/3,3,Wish 107.5,,,,201 Tgl,,,3706 H,,,,,Wish 107.5,https://www.lyngsat.com/radiochannels/ph/Wish-1075.html,False,
3714 HGlobal,DVB-S42871/2,1,Ang Dating Daan,,0-1MPEG-2/SD,55.0,2.7  56 Tgl,Viewcrypt,C Sutton240328,3714 H,,,Viewcrypt,,,,False,
3734 Vtp 1CGlobal,DVB-S2QPSK3255,,(feeds),,,,,,C Sutton221128,3734 V,tp 1C,,,,,,False,
3864 VGlobal,DVB-S28PSK44442/3,,RTM Sabah,,,,6.6,,Albert I240127,3864 V,,,,https://www.lyngsat.com/providers/my/RTM-Sabah.html,,,True,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,1,(RTM Sabah feeds),,,101.0,102,,,3864 V,,,,,,,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,[RTM Sabah test card],,MPEG-2/SD,200.0,201,,,3864 V,,,,,,,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,Sabah FM,,,,201 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,Sabah FM,,,,201 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,Sabah FM,,,,201 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,Sabah FM,,,,201 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,Sabah FM,,,,201 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,302,Sabah FM,,,,201 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,502,Sabah FM,,,,.01 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,502,Sabah FM,,,,.01 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
3864 VGlobal,DVB-S28PSK44442/3,502,Sabah FM,,,,.01 May,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah
