Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11088 Vtp 16Ku,DVB-S28PSK288003/4,,HTVC,,1-3,,7.9,,NHMPlay240328,11088 V,tp 16,,,https://www.lyngsat.com/providers/vn/HTVC.html,,,True,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,1.0,HTV 7,,MPEG-4/HD,33.0,32 Vie,,,11088 V,tp 16,,,,HTV 7,https://www.lyngsat.com/tvchannels/vn/HTV-7.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,1.0,HTV 7,,MPEG-4/HD,33.0,32 Vie,,,11088 V,tp 16,,,,HTV 7,https://www.lyngsat.com/tvchannels/vn/HTV-7.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,2.0,HTV 9,,MPEG-4/HD,36.0,35 Vie,,,11088 V,tp 16,,,,HTV 9,https://www.lyngsat.com/tvchannels/vn/HTV-9.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,2.0,HTV 9,,MPEG-4/HD,36.0,35 Vie,,,11088 V,tp 16,,,,HTV 9,https://www.lyngsat.com/tvchannels/vn/HTV-9.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,3.0,Hau Giang TV,,MPEG-4/HD,596.0,72 Vie,,,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,3.0,Hau Giang TV,,MPEG-4/HD,596.0,72 Vie,,,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,3.0,Hau Giang TV,,MPEG-4/HD,596.0,72 Vie,,,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,3.0,Hau Giang TV,,MPEG-4/HD,596.0,72 Vie,,,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,3.0,Hau Giang TV,,MPEG-4/HD,596.0,72 Vie,,,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,False,HTVC
11088 Vtp 16Ku,DVB-S28PSK288003/4,3.0,Hau Giang TV,,MPEG-4/HD,596.0,72 Vie,,,11088 V,tp 16,,,,Hau Giang TV,https://www.lyngsat.com/tvchannels/vn/Hau-Giang-TV.html,False,HTVC
