Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
10730 HEurope,DVB-S28PSK300003/4,,,,702-1,,7.9,BISS 1,M Al-Taie240221,10730 H,,,BISS 1,,,,False,
10730 HEurope,DVB-S28PSK300003/4,1.0,RIK Sat,,MPEG-2/SD,108.0,102 Gre,,,10730 H,,,,,RIK Sat,https://www.lyngsat.com/tvchannels/cy/RIK-Sat.html,False,
10730 HEurope,DVB-S28PSK300003/4,1.0,RIK Sat,,MPEG-2/SD,108.0,102 Gre,,,10730 H,,,,,RIK Sat,https://www.lyngsat.com/tvchannels/cy/RIK-Sat.html,False,
10730 HEurope,DVB-S28PSK300003/4,6.0,4E,,MPEG-4/SD,1151.0,1152 Gre,,,10730 H,,,,,4E,https://www.lyngsat.com/tvchannels/gr/4E.html,False,
10730 HEurope,DVB-S28PSK300003/4,6.0,4E,,MPEG-4/SD,1151.0,1152 Gre,,,10730 H,,,,,4E,https://www.lyngsat.com/tvchannels/gr/4E.html,False,
10730 HEurope,DVB-S28PSK300003/4,11.0,Eurobet Canale Arancione,,HEVC,7201.0,7202 Ita,BISS 1,,10730 H,,,BISS 1,,Eurobet Canale Arancione,https://www.lyngsat.com/tvchannels/it/Eurobet-Canale-Arancione.html,False,
10730 HEurope,DVB-S28PSK300003/4,12.0,Eurobet Canale Nero,,HEVC,7301.0,7302 Ita,BISS 1,,10730 H,,,BISS 1,,Eurobet Canale Nero,https://www.lyngsat.com/tvchannels/it/Eurobet-Canale-Nero.html,False,
10730 HEurope,DVB-S28PSK300003/4,13.0,Eurobet mosaic,,HEVC,7401.0,7402 Ita,BISS 1,,10730 H,,,BISS 1,,Eurobet mosaic,https://www.lyngsat.com/tvchannels/it/Eurobet-mosaic.html,False,
10730 HEurope,DVB-S28PSK300003/4,14.0,Eurobet Canale Verde,,HEVC,7501.0,7502 Ita,BISS 1,,10730 H,,,BISS 1,,Eurobet Canale Verde,https://www.lyngsat.com/tvchannels/it/Eurobet-Canale-Verde.html,False,
10730 HEurope,DVB-S28PSK300003/4,15.0,Eurobet Canale Azzurro,,HEVC,7601.0,7602 Ita,BISS 1,,10730 H,,,BISS 1,,Eurobet Canale Azzurro,https://www.lyngsat.com/tvchannels/it/Eurobet-Canale-Azzurro.html,False,
10730 HEurope,DVB-S28PSK300003/4,101.0,Pame Stoichima Virtual Sports 1,,HEVC/HD,2501.0,2551 Gre,BISS 1,,10730 H,,,BISS 1,,Pame Stoichima Virtual Sports 1,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Virtual-Sports-1.html,False,
10730 HEurope,DVB-S28PSK300003/4,102.0,Pame Stoichima Virtual Sports 2,,HEVC/HD,2502.0,2552 Gre,BISS 1,,10730 H,,,BISS 1,,Pame Stoichima Virtual Sports 2,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Virtual-Sports-2.html,False,
10730 HEurope,DVB-S28PSK300003/4,103.0,Opap Powerspin,,HEVC/HD,2503.0,2553 Gre,BISS 1,,10730 H,,,BISS 1,,Opap Powerspin,https://www.lyngsat.com/tvchannels/gr/Opap-Powerspin.html,False,
10730 HEurope,DVB-S28PSK300003/4,104.0,Pame Stoichima Racing,,HEVC/HD,2504.0,2554 Gre,BISS 1,,10730 H,,,BISS 1,,Pame Stoichima Racing,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Racing.html,False,
10730 HEurope,DVB-S28PSK300003/4,105.0,Pame Stoichima Lepto Pros Lepto,,HEVC/HD,2505.0,2555 Gre,BISS 1,,10730 H,,,BISS 1,,Pame Stoichima Lepto Pros Lepto,https://www.lyngsat.com/tvchannels/gr/Pame-Stoichima-Lepto-Pros-Lepto.html,False,
10730 HEurope,DVB-S28PSK300003/4,106.0,Pame Stoichima Virtual Sports Mpasket tests,,HEVC/HD,2506.0,2556 Gre,BISS 1,,10730 H,,,BISS 1,,,,False,
10730 HEurope,DVB-S28PSK300003/4,353.0,ERT World,,MPEG-4/HD,48.0,49 Gre,,,10730 H,,,,,ERT World,https://www.lyngsat.com/tvchannels/gr/ERT-World.html,False,
10730 HEurope,DVB-S28PSK300003/4,2.0,RIK 1 Proto,,,,503 Gre,,,10730 H,,,,,RIK 1 Proto,https://www.lyngsat.com/radiochannels/cy/RIK-1-Proto.html,False,
10730 HEurope,DVB-S28PSK300003/4,2.0,RIK 1 Proto,,,,503 Gre,,,10730 H,,,,,RIK 1 Proto,https://www.lyngsat.com/radiochannels/cy/RIK-1-Proto.html,False,
10730 HEurope,DVB-S28PSK300003/4,4.0,RIK 3 Trito,,,,1305 Gre,,,10730 H,,,,,RIK 3 Trito,https://www.lyngsat.com/radiochannels/cy/RIK-3-Trito.html,False,
10730 HEurope,DVB-S28PSK300003/4,4.0,RIK 3 Trito,,,,1305 Gre,,,10730 H,,,,,RIK 3 Trito,https://www.lyngsat.com/radiochannels/cy/RIK-3-Trito.html,False,
10730 HEurope,DVB-S28PSK300003/4,5.0,RIK 4 Classic,,,,1706 Gre,,,10730 H,,,,,RIK 4 Classic,https://www.lyngsat.com/radiochannels/cy/RIK-4-Classic.html,False,
10730 HEurope,DVB-S28PSK300003/4,5.0,RIK 4 Classic,,,,1706 Gre,,,10730 H,,,,,RIK 4 Classic,https://www.lyngsat.com/radiochannels/cy/RIK-4-Classic.html,False,
10730 HEurope,DVB-S28PSK300003/4,7.0,Ellada FM,,,,61 Gre,,,10730 H,,,,,Ellada FM,https://www.lyngsat.com/radiochannels/gr/Ellada-FM.html,False,
10730 HEurope,DVB-S28PSK300003/4,7.0,Ellada FM,,,,61 Gre,,,10730 H,,,,,Ellada FM,https://www.lyngsat.com/radiochannels/gr/Ellada-FM.html,False,
10730 HEurope,DVB-S28PSK300003/4,32.0,I Foni tis Elladas,,,,50,,,10730 H,,,,,I Foni tis Elladas,https://www.lyngsat.com/radiochannels/gr/I-Foni-tis-Elladas.html,False,
10730 HEurope,DVB-S28PSK300003/4,32.0,I Foni tis Elladas,,,,50,,,10730 H,,,,,I Foni tis Elladas,https://www.lyngsat.com/radiochannels/gr/I-Foni-tis-Elladas.html,False,
10730 HEurope,DVB-S28PSK300003/4,33.0,Capital Radio Cyprus,,,,62 Gre,,,10730 H,,,,,Capital Radio Cyprus,https://www.lyngsat.com/radiochannels/cy/Capital-Radio-Cyprus.html,False,
10730 HEurope,DVB-S28PSK300003/4,33.0,Capital Radio Cyprus,,,,62 Gre,,,10730 H,,,,,Capital Radio Cyprus,https://www.lyngsat.com/radiochannels/cy/Capital-Radio-Cyprus.html,False,
10730 HEurope,DVB-S28PSK300003/4,36.0,Kanali 6,,,,68 Gre,,,10730 H,,,,,Kanali 6,https://www.lyngsat.com/radiochannels/cy/Kanali-6.html,False,
10730 HEurope,DVB-S28PSK300003/4,36.0,Kanali 6,,,,68 Gre,,,10730 H,,,,,Kanali 6,https://www.lyngsat.com/radiochannels/cy/Kanali-6.html,False,
10890 HEurope,DVB-S28PSK300005/6,,Tring,,926-1010,,9.4,Conax,M Al-Taie240102,10890 H,,,Conax,,,,False,
10930 HEurope,DVB-S28PSK300005/6,,Tring,,926-1020,,9.4,Conax,Lexzie240327,10930 H,,,Conax,,,,False,
10890 HEurope,DVB-S28PSK300005/6,1610.0,Kanali 7,,MPEG-4/SD,1700.0,1710 Alb,,,10890 H,,,,,Kanali 7,https://www.lyngsat.com/tvchannels/al/Kanali-7.html,False,
10954 VEurope,DVB-S2QPSK24003/4,,(feeds),,,,,,Marcel 2191105,10954 V,,,,,,,False,
10969 VEurope,DVB-S66663/4,,(feeds),,,,,,Roli230226,10969 V,,,,,,,False,
10998 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231210,10998 V,,,,,,,False,
11007 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli221205,11007 V,,,,,,,False,
11016 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231217,11016 V,,,,,,,False,
11025 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231217,11025 V,,,,,,,False,
11087 VEurope,DVB-S28PSK37503/4,,(feeds),,,,,,Roli191012,11087 V,,,,,,,False,
11109 VEurope,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221211,11109 V,,,,,,,False,
11119 VEurope,DVB-S33333/4,,(feeds),,,,,,Roli210917,11119 V,,,,,,,False,
11135 VEurope,DVB-S28PSK45002/3,,(feeds),,,,,,Roli231122,11135 V,,,,,,,False,
11143 VEurope,DVB-S2QPSK24005/6,,(feeds),,,,,,Roli191012,11143 V,,,,,,,False,
11151 VEurope,DVB-S28PSK49363/4,,(feeds),,,,,,Roli210509,11151 V,,,,,,,False,
11162 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli231111,11162 V,,,,,,,False,
11168 VEurope,DVB-S28PSK50003/4,,(feeds),,,,,,Roli210711,11168 V,,,,,,,False,
11173 VEurope,DVB-S28PSK50003/4,,(feeds),,,,,,Roli211016,11173 V,,,,,,,False,
11178 VEurope,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy211017,11178 V,,,,,,,False,
11185 VEurope,DVB-S28PSK50003/4,,(feeds),,,,,,Roli211204,11185 V,,,,,,,False,
11190 VEurope,DVB-S28PSK66663/4,,(feeds),,,,,,Roli210616,11190 V,,,,,,,False,
11139 VEurope,DVB-S2QPSK10005/6,7188.0,Equ TV,,0-160MPEG-4/SD,512.0,5.2 513 Ita,,Stanley_cassidyEnoSat231225,11139 V,,,,,,,False,
,,,,,,,,,,,,,,,DVB-S2QPSK10005/6,,False,
