Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
10972 Vtp B2Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20600,,6.6,Viaccess,N Stanislav221126,10972 V,tp B2,0,Viaccess,,,,False,
11054 Vtp B6Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20500,,6.6,Viaccess,N Stanislav221022,11054 V,tp B6,0,Viaccess,,,,False,
11096 Vtp B8Transalpine0,DVB-S28PSK299503/4,,Fransat,,1375-20400,,7.9,Viaccess,N Schlammer210626,11096 V,tp B8,0,Viaccess,,,,False,
11471 Vtp D2Transalpine0,DVB-S28PSK299503/4,,Fransat,,1375-20100,,7.9,Viaccess,D de Jong230104,11471 V,tp D2,0,Viaccess,,,,False,
11554 Vtp D6Transalpine0,DVB-S28PSK299503/4,,Fransat,,1375-20300,,7.9,Viaccess,M Al-Taie231023,11554 V,tp D6,0,Viaccess,,,,False,
11679 Vtp D12Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20800,,6.6,Viaccess,M Al-Taie220706,11679 V,tp D12,0,Viaccess,,,,False,
12522 Vtp F2Transalpine0,DVB-S28PSK299502/3,,Fransat,,1375-20700,,6.6,Viaccess,EnoSat231207,12522 V,tp F2,0,Viaccess,,,,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,,RAI mux MR 1,,8572-113,,6.6,,D de Jong230924,11013 V,tp B4,0,,,,,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 1,1101.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 3,1451.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1151.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1151.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1151.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1151.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
11013 Vtp B4Transalpine0,DVB-S28PSK353002/3PLSGold 131070MultistreamStream 5,1151.0,Rai 1,,MPEG-4/HD,201.0,300 Ita 501 Qaa,,,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,
