Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11305 Htp 109UK0,DVB-S275002/3,,Sky UK,,2-2109,,4.4,,J Robinson230705,11305 H,tp 109,0.0,,,,,False,
11306 Vtp 110UK0,DVB-S275005/6,,Sky UK,,2-2110,,6.5,,J RobinsonR EckendorffV Roberts240320,11306 V,tp 110,0.0,,,,,False,
11344 Htp 111UK0,DVB-S275005/6,,Sky UK,,2-2111,,6.5,Videoguard,R Eckendorff240328,11344 H,tp 111,0.0,Videoguard,,,,False,
11344 Vtp 112UK0,DVB-S275005/6,,Sky UK,,2-2112,,6.5,,J Robinson240219,11344 V,tp 112,0.0,,,,,False,
12110 Htp 21Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2020,,6.6,Videoguard,J RobinsonM Al-Taie240313,12110 H,tp 21,0.0,Videoguard,,,,False,
12129 Vtp 22UK0,DVB-S275005/6,,Sky UK,,2-2022,,6.5,,J RobinsonM Al-TaieR Eckendorff231211,12129 V,tp 22,0.0,,,,,False,
12148 Htp 23Europe Ku0,DVB-S275005/6,,Sky UK,,2-2023,,6.5,Videoguard,J RobinsonR Eckendorff240211,12148 H,tp 23,0.0,Videoguard,,,,False,
12168 Vtp 24UK0,DVB-S28PSK275002/3,,Sky UK,,2-2024,,6.6,,J Robinson240123,12168 V,tp 24,0.0,,,,,False,
12188 Htp 25Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2025,,6.6,Videoguard,J RobinsonR Eckendorff240211,12188 H,tp 25,0.0,Videoguard,,,,False,
12207 Vtp 26Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2026,,6.6,Videoguard,J Robinson230418,12207 V,tp 26,0.0,Videoguard,,,,False,
12226 Htp 27UK0,DVB-S28PSK275002/3,,Sky UK,,2-2027,,6.6,Videoguard,J Robinson240207,12226 H,tp 27,0.0,Videoguard,,,,False,
12246 Vtp 28Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2028,,6.6,Videoguard,F Dibba230519,12246 V,tp 28,0.0,Videoguard,,,,False,
12266 Htp 29Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2029,,6.6,Videoguard,J Robinson240205,12266 H,tp 29,0.0,Videoguard,,,,False,
12285 Vtp 30Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2030,,6.6,Videoguard,R Eckendorff240102,12285 V,tp 30,0.0,Videoguard,,,,False,
12324 Vtp 32Europe Ku0,DVB-S28PSK275002/3,,Sky UK,,2-2032,,6.6,Videoguard,J RobinsonR Eckendorff240206,12324 V,tp 32,0.0,Videoguard,,,,False,
12382 Htp 35UK0,DVB-S275005/6,,Sky UK,,2-2035,,6.5,Videoguard,R EckendorffJ Robinson200828,12382 H,tp 35,0.0,Videoguard,,,,False,
11305 Htp 109UK0,DVB-S275002/3,2101.0,Channel 5 (UK),,MPEG-2/SD,2335.0,2336 Eng,,,11305 H,tp 109,0.0,,,Channel 5 (UK),https://www.lyngsat.com/tvchannels/uk/Channel-5.html,False,
11305 Htp 109UK0,DVB-S275002/3,2101.0,Channel 5 (UK),,MPEG-2/SD,2335.0,2336 Eng,,,11305 H,tp 109,0.0,,,Channel 5 (UK),https://www.lyngsat.com/tvchannels/uk/Channel-5.html,False,
11305 Htp 109UK0,DVB-S275002/3,2108.0,Channel 5 (UK),,MPEG-4/HD,2349.0,2348 Eng,,,11305 H,tp 109,0.0,,,Channel 5 (UK),https://www.lyngsat.com/tvchannels/uk/Channel-5.html,False,
11305 Htp 109UK0,DVB-S275002/3,2108.0,Channel 5 (UK),,MPEG-4/HD,2349.0,2348 Eng,,,11305 H,tp 109,0.0,,,Channel 5 (UK),https://www.lyngsat.com/tvchannels/uk/Channel-5.html,False,
11305 Htp 109UK0,DVB-S275002/3,2102.0,5 USA,,MPEG-2/SD,2323.0,2324 Eng,,,11305 H,tp 109,0.0,,,5 USA,https://www.lyngsat.com/tvchannels/uk/5-USA.html,False,
11305 Htp 109UK0,DVB-S275002/3,2103.0,5 USA +1,,MPEG-2/SD,2329.0,2330 Eng,,,11305 H,tp 109,0.0,,,5 USA +1,https://www.lyngsat.com/tvchannels/uk/5-USA--1.html,False,
11305 Htp 109UK0,DVB-S275002/3,2104.0,5 Star,,MPEG-2/SD,2305.0,2306 Eng,,,11305 H,tp 109,0.0,,,5 Star,https://www.lyngsat.com/tvchannels/uk/5-Star.html,False,
11305 Htp 109UK0,DVB-S275002/3,2105.0,5 Select,,MPEG-2/SD,2317.0,2318 Eng,,,11305 H,tp 109,0.0,,,5 Select,https://www.lyngsat.com/tvchannels/uk/5-Select.html,False,
