Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
4126 Ltp CG1Global,DVB-S2QPSK110001/2,,American Forces Network,,18-101,,1.0,PowerVuVerimatrix,Onacila210202,4126 L,tp CG1,,"PowerVu,Verimatrix",https://www.lyngsat.com/providers/us/American-Forces-Network.html,,,True,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,302.0,AFN Prime Atlantic,,MPEG-4/SD,2160.0,2120 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Prime Atlantic,https://www.lyngsat.com/tvchannels/us/AFN-Prime-Atlantic.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,303.0,AFN News,,MPEG-4/SD,2260.0,2220 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN News,https://www.lyngsat.com/tvchannels/us/AFN-News.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,304.0,AFN Sports,,MPEG-4/SD,2360.0,2320 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Sports,https://www.lyngsat.com/tvchannels/us/AFN-Sports.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,305.0,AFN Sports 2,,MPEG-4/SD,2370.0,2330 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Sports 2,https://www.lyngsat.com/tvchannels/us/AFN-Sports-2.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,320.0,AFN The Eagle Atlantic,,,,2720 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN The Eagle Atlantic,https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Atlantic.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,321.0,AFN The Voice,,,,2520 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN The Voice,https://www.lyngsat.com/radiochannels/us/AFN-The-Voice.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,322.0,AFN Music Service 1,,,,2420 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Music Service 1,https://www.lyngsat.com/radiochannels/us/AFN-Music-Service-1.html,False,American Forces Network
4126 Ltp CG1Global,DVB-S2QPSK110001/2,323.0,AFN Music Service 2,,,,2620 Eng,PowerVuVerimatrix,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Music Service 2,https://www.lyngsat.com/radiochannels/us/AFN-Music-Service-2.html,False,American Forces Network
4132 Rtp CG2Global,DVB-S2QPSK300003/4,,Anuvu,,100-1,,4.0,PowerVu,M Al-Taie230923,4132 R,tp CG2,,PowerVu,https://www.lyngsat.com/providers/us/Anuvu.html,,,True,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,100.0,[MTN info card],,MPEG-4/SD,6177.0,6178 Eng,,,4132 R,tp CG2,,,,,,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,101.0,MTN Special Events,,MPEG-4/HD,4897.0,4898 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,101.0,MTN Special Events,,MPEG-4/HD,4897.0,4898 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,200.0,MTN Special Events,,MPEG-4/SD,4401.0,4402 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,200.0,MTN Special Events,,MPEG-4/SD,4401.0,4402 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,102.0,MSNBC International,,MPEG-4/SD,4129.0,4130 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,MSNBC International,https://www.lyngsat.com/tvchannels/us/MSNBC-International.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,103.0,Fox News Channel,,MPEG-4/SD,4385.0,4386 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,Fox News Channel,https://www.lyngsat.com/tvchannels/us/Fox-News-Channel.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,104.0,CNBC US,,MPEG-4/SD,4641.0,4642 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,CNBC US,https://www.lyngsat.com/tvchannels/us/CNBC-US.html,False,Anuvu
4132 Rtp CG2Global,DVB-S2QPSK300003/4,105.0,Sky News International,,MPEG-4/SD,5153.0,5154 Eng,PowerVu,,4132 R,tp CG2,,PowerVu,,Sky News International,https://www.lyngsat.com/tvchannels/uk/Sky-News-International.html,False,Anuvu
