Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
11727 Ltp 1Wide0,DVB-S28PSK275003/4,,Trikolor,,254-1,,7.9,ExsetDRECryptDREGuard,N Stanislav240208,11727 L,tp 1,0,"Exset,DRECrypt,DREGuard",,,,False,
11766 Ltp 3Wide0,DVB-S28PSK275003/4,,Trikolor,,254-3,,7.9,ExsetDREGuard,N Stanislav231226,11766 L,tp 3,0,"Exset,DREGuard",,,,False,
11804 Ltp 5Wide0,DVB-S28PSK275003/4,,Trikolor,,254-5,,7.9,ExsetDRECryptDREGuard,N Stanislav240109,11804 L,tp 5,0,"Exset,DRECrypt,DREGuard",,,,False,
11843 Ltp 7Wide0,DVB-S28PSK275003/4,,Trikolor,,254-7,,7.9,ExsetDRECryptDREGuard,N Stanislav240119,11843 L,tp 7,0,"Exset,DRECrypt,DREGuard",,,,False,
11881 Ltp 9Wide0,DVB-S28PSK275003/4,,Trikolor,,254-9,,7.9,ExsetDRECryptDREGuard,N Stanislav231030,11881 L,tp 9,0,"Exset,DRECrypt,DREGuard",,,,False,
11919 Ltp 11Wide0,DVB-S28PSK275003/4,,Trikolor,,254-11,,7.9,ExsetDRECryptDREGuard,N Stanislav240218,11919 L,tp 11,0,"Exset,DRECrypt,DREGuard",,,,False,
11958 Ltp 13Wide0,DVB-S28PSK275003/4,,Trikolor,,254-13,,7.9,ExsetDRECryptDREGuard,N Stanislav231101,11958 L,tp 13,0,"Exset,DRECrypt,DREGuard",,,,False,
11996 Ltp 15Wide0,DVB-S28PSK275003/4,,Trikolor,,254-15,,7.9,ExsetDRECryptDREGuard,N Stanislav231102,11996 L,tp 15,0,"Exset,DRECrypt,DREGuard",,,,False,
12034 Ltp 17Wide0,DVB-S28PSK275003/4,,Trikolor,,254-17,,7.9,ExsetDRECryptDREGuard,N Stanislav231103,12034 L,tp 17,0,"Exset,DRECrypt,DREGuard",,,,False,
12073 Ltp 19Wide0,DVB-S28PSK275003/4,,Trikolor,,254-19,,7.9,ExsetDRECryptDREGuard,N Stanislav231025,12073 L,tp 19,0,"Exset,DRECrypt,DREGuard",,,,False,
12111 Ltp 21Wide0,DVB-S28PSK275003/4,,Trikolor,,254-21,,7.9,ExsetDRECryptDREGuard,N Stanislav231026,12111 L,tp 21,0,"Exset,DRECrypt,DREGuard",,,,False,
12149 Ltp 23Wide0,DVB-S28PSK275003/4,,Trikolor,,254-23,,7.9,ExsetDRECryptDREGuard,N Stanislav231026,12149 L,tp 23,0,"Exset,DRECrypt,DREGuard",,,,False,
12188 Ltp 25Wide0,DVB-S28PSK275003/4,,Trikolor,,254-25,,7.9,ExsetDRECryptDREGuard,N Stanislav231103,12188 L,tp 25,0,"Exset,DRECrypt,DREGuard",,,,False,
12226 Ltp 27Wide0,DVB-S275003/4,,Trikolor,,254-27,,5.5,ExsetDREGuard,N Stanislav240201,12226 L,tp 27,0,"Exset,DREGuard",,,,False,
12265 Ltp 29Wide0,DVB-S28PSK275003/4,,Trikolor,,254-29,,7.9,ExsetDRECryptDREGuard,N Stanislav231023,12265 L,tp 29,0,"Exset,DRECrypt,DREGuard",,,,False,
