Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
12188 Ltp 25Ku0,DVB-S28PSK275003/4,,,,,,7.9,,N Stanislav230107,12188 L,tp 25,0,,,,,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,17.0,Novoe Radio,,,,336 Rus,,,12188 L,tp 25,0,,,Novoe Radio,https://www.lyngsat.com/radiochannels/ru/Novoe-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,17.0,Novoe Radio,,,,336 Rus,,,12188 L,tp 25,0,,,Novoe Radio,https://www.lyngsat.com/radiochannels/ru/Novoe-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,18.0,Nashe Radio (+4h),,,,337 Rus,,,12188 L,tp 25,0,,,Nashe Radio (+4h),https://www.lyngsat.com/radiochannels/ru/Nashe-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,18.0,Nashe Radio (+4h),,,,337 Rus,,,12188 L,tp 25,0,,,Nashe Radio (+4h),https://www.lyngsat.com/radiochannels/ru/Nashe-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,21.0,Love Radio (Russia),,,,340 Rus,,,12188 L,tp 25,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,21.0,Love Radio (Russia),,,,340 Rus,,,12188 L,tp 25,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,21.0,Love Radio (Russia),,,,340 Rus,,,12188 L,tp 25,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12188 Ltp 25Ku0,DVB-S28PSK275003/4,21.0,Love Radio (Russia),,,,340 Rus,,,12188 L,tp 25,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56758.0,Love Radio (Russia),,,,2181 Rus,,,12380 L,tp 35,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56758.0,Love Radio (Russia),,,,2181 Rus,,,12380 L,tp 35,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56758.0,Love Radio (Russia),,,,2181 Rus,,,12380 L,tp 35,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56758.0,Love Radio (Russia),,,,2181 Rus,,,12380 L,tp 35,0,,,Love Radio (Russia),https://www.lyngsat.com/radiochannels/ru/Love-Radio.html,False,
12245 Rtp 28Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav240218,12245 R,tp 28,0,"Compunicate,Viaccess",,,,False,
12303 Ltp 31Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav231226,12303 L,tp 31,0,"Compunicate,Viaccess",,,,False,
12322 Rtp 32Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav231026,12322 R,tp 32,0,"Compunicate,Viaccess",,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav240111,12380 L,tp 35,0,"Compunicate,Viaccess",,,,False,
12399 Rtp 36Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav221026,12399 R,tp 36,0,"Compunicate,Viaccess",,,,False,
12476 Rtp 40Ku0,DVB-S28PSK275003/4,,NTV Plus Dalniy Vostok,,,,7.9,CompunicateViaccess,N Stanislav220206,12476 R,tp 40,0,"Compunicate,Viaccess",,,,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56741.0,Humor FM,,,,2011 Rus,,,12380 L,tp 35,0,,,Humor FM,https://www.lyngsat.com/radiochannels/ru/Humor-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56741.0,Humor FM,,,,2011 Rus,,,12380 L,tp 35,0,,,Humor FM,https://www.lyngsat.com/radiochannels/ru/Humor-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56743.0,Radio Romantika,,,,2031 Rus,,,12380 L,tp 35,0,,,Radio Romantika,https://www.lyngsat.com/radiochannels/ru/Radio-Romantika.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56743.0,Radio Romantika,,,,2031 Rus,,,12380 L,tp 35,0,,,Radio Romantika,https://www.lyngsat.com/radiochannels/ru/Radio-Romantika.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56744.0,Avtoradio,,,,2041 Rus,,,12380 L,tp 35,0,,,Avtoradio,https://www.lyngsat.com/radiochannels/ru/Avtoradio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56745.0,Radio Vanya,,,,2051 Rus,,,12380 L,tp 35,0,,,Radio Vanya,https://www.lyngsat.com/radiochannels/ru/Radio-Vanya.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56745.0,Radio Vanya,,,,2051 Rus,,,12380 L,tp 35,0,,,Radio Vanya,https://www.lyngsat.com/radiochannels/ru/Radio-Vanya.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56746.0,NRJ Russia,,,,2061 Rus,,,12380 L,tp 35,0,,,NRJ Russia,https://www.lyngsat.com/radiochannels/fr/NRJ-Russia.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56746.0,NRJ Russia,,,,2061 Rus,,,12380 L,tp 35,0,,,NRJ Russia,https://www.lyngsat.com/radiochannels/fr/NRJ-Russia.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56747.0,DFM,,,,2071 Rus,,,12380 L,tp 35,0,,,DFM,https://www.lyngsat.com/radiochannels/ru/DFM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56747.0,DFM,,,,2071 Rus,,,12380 L,tp 35,0,,,DFM,https://www.lyngsat.com/radiochannels/ru/DFM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56748.0,Russkoe Radio,,,,2081 Rus,,,12380 L,tp 35,0,,,Russkoe Radio,https://www.lyngsat.com/radiochannels/ru/Russkoe-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56748.0,Russkoe Radio,,,,2081 Rus,,,12380 L,tp 35,0,,,Russkoe Radio,https://www.lyngsat.com/radiochannels/ru/Russkoe-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56749.0,Hit FM (Russia),,,,2091 Rus,,,12380 L,tp 35,0,,,Hit FM (Russia),https://www.lyngsat.com/radiochannels/ru/Hit-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56749.0,Hit FM (Russia),,,,2091 Rus,,,12380 L,tp 35,0,,,Hit FM (Russia),https://www.lyngsat.com/radiochannels/ru/Hit-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56750.0,Maximum 103.7 FM,,,,2101 Rus,,,12380 L,tp 35,0,,,Maximum 103.7 FM,https://www.lyngsat.com/radiochannels/ru/Maximum-1037-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56750.0,Maximum 103.7 FM,,,,2101 Rus,,,12380 L,tp 35,0,,,Maximum 103.7 FM,https://www.lyngsat.com/radiochannels/ru/Maximum-1037-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56751.0,Business FM,,,,2111 Rus,,,12380 L,tp 35,0,,,Business FM,https://www.lyngsat.com/radiochannels/ru/Business-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56752.0,Militseyskaya Volna,,,,2121 Rus,,,12380 L,tp 35,0,,,Militseyskaya Volna,https://www.lyngsat.com/radiochannels/ru/Militseyskaya-Volna.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56752.0,Militseyskaya Volna,,,,2121 Rus,,,12380 L,tp 35,0,,,Militseyskaya Volna,https://www.lyngsat.com/radiochannels/ru/Militseyskaya-Volna.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56753.0,Comedy Radio,,,,2131 Rus,,,12380 L,tp 35,0,,,Comedy Radio,https://www.lyngsat.com/radiochannels/ru/Comedy-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56753.0,Comedy Radio,,,,2131 Rus,,,12380 L,tp 35,0,,,Comedy Radio,https://www.lyngsat.com/radiochannels/ru/Comedy-Radio.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56754.0,Radio Komsomolskaya Pravda,,,,2141 Rus,,,12380 L,tp 35,0,,,Radio Komsomolskaya Pravda,https://www.lyngsat.com/radiochannels/ru/Radio-Komsomolskaya-Pravda.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56754.0,Radio Komsomolskaya Pravda,,,,2141 Rus,,,12380 L,tp 35,0,,,Radio Komsomolskaya Pravda,https://www.lyngsat.com/radiochannels/ru/Radio-Komsomolskaya-Pravda.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56755.0,Relax FM,,,,2151 Rus,,,12380 L,tp 35,0,,,Relax FM,https://www.lyngsat.com/radiochannels/ru/Relax-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56755.0,Relax FM,,,,2151 Rus,,,12380 L,tp 35,0,,,Relax FM,https://www.lyngsat.com/radiochannels/ru/Relax-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56757.0,Radio Mir (0h),,,,2171 Rus,,,12380 L,tp 35,0,,,Radio Mir (0h),https://www.lyngsat.com/radiochannels/ru/Radio-Mir.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56757.0,Radio Mir (0h),,,,2171 Rus,,,12380 L,tp 35,0,,,Radio Mir (0h),https://www.lyngsat.com/radiochannels/ru/Radio-Mir.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56760.0,Detskoe Radio Moskva,,,,2201 Rus,,,12380 L,tp 35,0,,,Detskoe Radio Moskva,https://www.lyngsat.com/radiochannels/ru/Detskoe-Radio-Moskva.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56761.0,Vesti FM,,,,2211 Rus,,,12380 L,tp 35,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56761.0,Vesti FM,,,,2211 Rus,,,12380 L,tp 35,0,,,Vesti FM,https://www.lyngsat.com/radiochannels/ru/Vesti-FM.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56762.0,Radio Mayak,,,,2221 Rus,,,12380 L,tp 35,0,,,Radio Mayak,https://www.lyngsat.com/radiochannels/ru/Radio-Mayak.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56762.0,Radio Mayak,,,,2221 Rus,,,12380 L,tp 35,0,,,Radio Mayak,https://www.lyngsat.com/radiochannels/ru/Radio-Mayak.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56763.0,Radio Rossii,,,,2231 Rus,,,12380 L,tp 35,0,,,Radio Rossii,https://www.lyngsat.com/radiochannels/ru/Radio-Rossii.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56763.0,Radio Rossii,,,,2231 Rus,,,12380 L,tp 35,0,,,Radio Rossii,https://www.lyngsat.com/radiochannels/ru/Radio-Rossii.html,False,
12380 Ltp 35Ku0,DVB-S28PSK275003/4,56764.0,Radio Republic Sakha,,,,2241 Rus,,,12380 L,tp 35,0,,,Radio Republic Sakha,https://www.lyngsat.com/radiochannels/ru/Radio-Republic-Sakha.html,False,
