Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider
3712 Vtp 1CAmericas & Europe,DVB-S250002/3,,(feeds),,,,,,Stanley_cassidy200309,3712 V,tp 1C,,,,,,False,
3721 Vtp 1CAmericas & Europe,DVB-S271203/4,,(feeds),,,,,,Stanley_cassidy200723,3721 V,tp 1C,,,,,,False,
3730 Vtp 1CAmericas & Europe,DVB-S244203/4,,(feeds),,,,,,Stanley_cassidy200723,3730 V,tp 1C,,,,,,False,
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,10,(feeds),,,1001.0,1002,,,3739 H,tp 2C,0.0,,,,,False,
3739 Htp 2CAmericas & Europe0,DVB-S28PSK300003/4,500,(feeds),,,5001.0,5002,,,3739 H,tp 2C,0.0,,,,,False,
3758 Htp 2CAmericas & Europe,DVB-S275002/3,,(feeds),,,,,,Jonali220328,3758 H,tp 2C,,,,,,False,
3768 Htp 2CAmericas & Europe,DVB-S275002/3,,(feeds),,,,,,Jonali220328,3768 H,tp 2C,,,,,,False,
3777 Vtp 1CAmericas & Europe,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy200301,3777 V,tp 1C,,,,,,False,
3810 Vtp 3CAmericas & Europe,DVB-S22001/2,,(feeds),,,,,,Jonali230330,3810 V,tp 3C,,,,,,False,
3822 Vtp 3CAmericas & Europe,DVB-S28002/3,,(feeds),,,,,,Jonali230331,3822 V,tp 3C,,,,,,False,
3959 Htp 12CAmericas & Europe,DVB-S28PSK37503/4,,(feeds),,,,,,DX Bozóth200611,3959 H,tp 12C,,,,,,False,
3969 Htp 12CAmericas & Europe0,DVB-S28PSK75003/4,104,(feeds),,,145.0,146,,,3969 H,tp 12C,0.0,,,,,False,
3979 Htp 12CAmericas & Europe,DVB-S275003/4,,(feeds),,,,,,Stanley_cassidy200723,3979 H,tp 12C,,,,,,False,
3988 Htp 12CAmericas & Europe,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy200216,3988 H,tp 12C,,,,,,False,
