Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3765 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1020,Rossiya 1 (+8h),,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,
3765 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,
3765 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,
3765 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1130,Radio Rossii (+8h),,,,1132 Rus,,,
3772 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,,RTRS Chita,,,,7.9,,N Stanislav220517,https://www.lyngsat.com/providers/ru/RTRS-Chita.html
3772 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1020,Rossiya 1 (+8h),,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,
3772 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,
3772 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,
3772 RFixed C,DVB-S28PSK51203/4T2-MIPLP 1,1130,Radio Rossii (+8h),,,,1132 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,,RTRS 1,,,,7.9,,N Stanislav220515,https://www.lyngsat.com/providers/ru/RTRS-1.html
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1010,Perviy kanal (+8h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1040,NTV (+8h),,MPEG-4/SD,1041,1042 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1050,5 Kanal (+8h),,MPEG-4/SD,1051,1052 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1060,Rossiya K (+8h),,MPEG-4/SD,1061,1062 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1080,Karusel (+8h),,MPEG-4/SD,1081,1.82 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1100,TV Centr Dal'nii Vostok,,MPEG-4/SD,1101,1102 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 0,1120,Radio Mayak,,,,1122 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 1,,RTRS,,,,7.9,,N Stanislav220515,https://www.lyngsat.com/providers/ru/RTRS.html
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 1,1020,Rossiya 1 (+8h),,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 1,1070,Rossiya 24,,MPEG-4/SD,1071,1072 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 1,1090,OTR,,MPEG-4/SD,1091,1092 Rus,,,
3785 RFixed C,DVB-S28PSK152843/4T2-MIPLP 1,1130,Radio Rossii (+8h),,,,1132 Rus,,,
3785 RFixed C,3825 RFixed C,,,,,,,,,N Stanislav240102
3925 RGlobal,DVB-S28PSK353903/5,,RSCC,,4371-12,,5.5,BISS 1,Crazylee221021,https://www.lyngsat.com/providers/ru/RSCC.html
3925 RGlobal,DVB-S28PSK353903/5,1,RT News,,MPEG-4/HD,201,301 Eng 331 Eng,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,2,RT Documentary,,MPEG-4/HD,202,302 Eng 332 Eng,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,3,RT Doc,,MPEG-4/HD,203,303 Rus 333 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,4,Perviy kanal (+4h),,MPEG-4/SD,204,304 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,5,RTR Planeta,,MPEG-4/SD,205,305 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,6,Rossiya 24,,MPEG-4/SD,206,3.6 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,7,NTV Mir,,MPEG-4/SD,207,307 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,8,TNT (+4h),,MPEG-4/SD,208,308 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,9,STS (+4h),,MPEG-4/SD,209,309 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,10,Telekanal Zvezda (+4h),,MPEG-4/SD,210,310 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,11,Muz TV (Russia),,MPEG-4/SD,211,311 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,12,Karusel (+4h),,MPEG-4/SD,212,312 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,13,Pobeda,,MPEG-4/SD,213,313 Rus,BISS 1,,
3925 RGlobal,DVB-S28PSK353903/5,14,Dom Kino,,MPEG-4/SD,214,314 Rus,BISS 1,,
