Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12676 Ltp 32,12530 Ltp 22,DSS200006/7,,DirecTV USA,,?-22,,,Videoguard,R Hewitt020719
12676 Ltp 32,12545 Rtp 23,DSS200006/7,,DirecTV USA,,?-23,,,Videoguard,P Smith110215
12676 Ltp 32,12559 Ltp 24,DVB-S28PSK200002/3,,DirecTV USA,,?-24,,6.6,Videoguard,Anonymous110215
12676 Ltp 32,12574 Rtp 25,DSS200006/7,,DirecTV USA,,?-25,,,Videoguard,P Smith110215
12676 Ltp 32,12588 Ltp 26,DSS200006/7,,DirecTV USA,,?-26,,,Videoguard,R Hewitt020719
12676 Ltp 32,12603 Rtp 27,DSS200006/7,,DirecTV USA,,?-27,,,Videoguard,R Hewitt020719
12676 Ltp 32,12618 Ltp 28,DSS200006/7,,DirecTV USA,,?-28,,,Videoguard,R Hewitt020719
12676 Ltp 32,12632 Rtp 29,DSS200006/7,,DirecTV USA,,?-29,,,Videoguard,P Smith110215
12676 Ltp 32,12647 Ltp 30,DSS200006/7,,DirecTV USA,,?-30,,,Videoguard,R Hewitt020719
12676 Ltp 32,12661 Rtp 31,DSS200006/7,,DirecTV USA,,?-31,,,Videoguard,C Hoffman040606
12676 Ltp 32,12676 Ltp 32,DSS200006/7,,DirecTV USA,,?-32,,,Videoguard,R Hewitt020719
