Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
,12464 Htp SAHF10South Asia0,DVB-S28PSK430003/4,,Dish TV India,,,,7.9,Conax,N Stanislav220529
,12535 Vtp SEVC1South Asia0,DVB-S28PSK432003/4,,Dish TV India,,1-200,,7.9,Conax,Nobodyultra 88240226
,12595 Vtp SEVC3South Asia0,DVB-S28PSK407003/4,,Dish TV India,,1-100,,7.9,Conax,N Stanislav220529
,12647 Htp SEHC6South Asia0,DVB-S28PSK300003/4,,Dish TV India,,1-1000,,7.9,Conax,N Stanislav230408
,12647 Htp SEHC6South Asia0,33098,[Recharge Now info card],,,8098,8080,,,
,12647 Htp SEHC6South Asia0,33285,Zee News,,,3967,3968 Hin,,,
,12688 Vtp SEVC7South Asia0,DVB-S275005/6,,Dish TV India,,1-700,,6.5,Conax,DX Bozóth230404
,12688 Vtp SEVC7South Asia0,,Dish TV India promo,,MPEG-2/SD,8087,9088,,,
,12688 Htp SEHC8South Asia0,DVB-S28PSK320003/4,,Dish TV India,,1-1200,,7.9,Conax,N Stanislav220529
,12729 Vtp SEVC9South Asia0,DVB-S28PSK327003/4,,Dish TV India,,1-1300,,7.9,Conax,N Stanislav230408
,12729 Vtp SEVC9South Asia0,,Dish TV India promo,,,3652,3653,,,
