Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3720 Vtp 1Hemi C,DVB-S270003/4,,Edusat,,,,5.5,,Edinho fta230924,https://www.lyngsat.com/providers/mx/Edusat.html
3720 Vtp 1Hemi C,DVB-S270003/4,1,Telesecundaria,,MPEG-2/SD,33,48 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,2,Capacita TV,,MPEG-2/SD,32,49 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,3,ILCE Canal 13 Innova Conocimiento,,MPEG-2/SD,37,53 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,5,Espacio Universitario,,MPEG-2/SD,38,54 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,6,Canal 22 Nacional,,MPEG-2/SD,39,55 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,7,Telebachillerato,,MPEG-2/SD,35,51 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,8,Canal Iberoamericano,,MPEG-2/SD,40,56 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,9,Tele México,,MPEG-2/SD,41,57 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,10,TV Universidad,,MPEG-2/SD,42,58 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,11,Red de las Artes,,MPEG-2/SD,43,59 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,12,Aprende TV,,MPEG-2/SD,44,60 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,13,Canal del Congreso 45.1,,MPEG-2/SD,45,61 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,14,Especiales,,MPEG-2/SD,46,62 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,15,Telesecundaria +,,MPEG-2/SD,36,52 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,16,TV UNAM,,MPEG-2/SD,47,63 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,,Horizonte 107.9,,,,54 Spa,,,
3720 Vtp 1Hemi C,DVB-S270003/4,,Señal 96.5 FM,,,,71 Spa,,,
3720 Vtp 1Hemi C,3740 Htp 2Hemi C,,,,,,,,,Edinho fta240305
3720 Vtp 1Hemi C,3766 Htp 4Hemi C,DVB-S28PSK52003/4,,Espacio Universitario,,MPEG-4/HD,481,7.9 482 Spa,,Edinho fta240213
3720 Vtp 1Hemi C,3766 Htp 4Hemi C,,Radio ILCE,,,,483 Spa,,,
3720 Vtp 1Hemi C,3773 Htp 4Hemi C,DVB-S28PSK52003/4,,Canal Iberoamericano,,MPEG-4/HD,481,7.9 482 Spa,,Edinho fta230619
3720 Vtp 1Hemi C,3779 Htp 4Hemi C,DVB-S36003/4,,Canal Iberoamericano,,MPEG-2/SD,257,5.5 258 Spa,,Edinho fta230619
3720 Vtp 1Hemi C,3784 Htp 4Hemi C,DVB-S28PSK48003/4,,[test card],,MPEG-4/HD,308,7.9 256,,Edinho fta230619
3720 Vtp 1Hemi C,3786 Vtp 5Hemi C,DVB-S40003/4,,Telecentro (Dominican Republic),,MPEG-2/SD,49,5.5  51 Spa,,Edinho fta230318
3720 Vtp 1Hemi C,3786 Vtp 5Hemi C,,La Kalle,,,,52 Spa,,,
3720 Vtp 1Hemi C,3786 Vtp 5Hemi C,,Original,,,,52 Spa,,,
3720 Vtp 1Hemi C,3787 Htp 4Hemi C,DVB-S28PSK40903/4,,Justicia TV (Mexico),,MPEG-4/HD,481,7.9 482 Spa,,R Chavez231020
3720 Vtp 1Hemi C,3791 Vtp 5Hemi C,DVB-S28PSK30803/4,,TV Más,,MPEG-4/HD,308,7.9 256 Spa,,Edinho fta230619
3720 Vtp 1Hemi C,3791 Vtp 5Hemi C,,Radio Más,,,,257 Spa,,,
3720 Vtp 1Hemi C,3792 Htp 4Hemi C,DVB-S28PSK40903/4,,Canal del Congreso 45.1,,MPEG-4/HD,308,7.9 256 Spa,,Edinho fta230619
3720 Vtp 1Hemi C,3796 Vtp 5Hemi C,DVB-S22423/4,1,RTU,,?-?MPEG-2/SD,512,5.54112 Spa,,Edinho fta211206
3720 Vtp 1Hemi C,3797 Htp 4Hemi C,DVB-S28PSK40903/4,,Once México,,MPEG-4/HD,481,7.9 482 Spa,,Edinho fta230619
3720 Vtp 1Hemi C,3799 Vtp 5Hemi C,DVB-S28PSK16603/5,,RCG TV,,MPEG-4/HD,256,5.5 300 Spa,,Edinho fta230627
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,,Azteca,,,,7.9,,Edinho fta230801,https://www.lyngsat.com/providers/mx/Azteca.html
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,1,Azteca Uno,,MPEG-2/HD,49,53 Spa,,,
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,2,Azteca 7,,MPEG-2/HD,65,67 Spa,HRT,,
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,3,ADN 40,,MPEG-2/SD,81,83 Spa,,,
3810 Vtp 5Hemi C,DVB-S28PSK150003/4,9,A Más +,,MPEG-4/SD,177,179 Spa,,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,,PCTV,,,,7.9,ConaxPowerVu,ML240203,https://www.lyngsat.com/providers/mx/PCTV.html
3820 Htp 6Hemi C,DVB-S28PSK300003/4,9,Cine Mexicano (Mexico),,MPEG-4/SD,900,930 Spa,ConaxPowerVu,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,11,Cinema Platino 2,,MPEG-4/SD,1100,1130 Spa,ConaxPowerVu,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,12,TeleFórmula,,MPEG-4/HD,1200,1230 Spa,ConaxPowerVu,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,13,TVC Delay,,MPEG-4/SD,1350,1330 Spa,ConaxPowerVu,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,14,Video Rola,,MPEG-4/SD,1400,1430 Spa,ConaxPowerVu,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,15,Excélsior TV,,MPEG-4/SD,1500,1530 Spa,ConaxPowerVu,,
3820 Htp 6Hemi C,DVB-S28PSK300003/4,16,AMC México,,MPEG-4/SD,1600,1630 Spa,ConaxPowerVu,,
