Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12737 Htp 23Europe Ku,11460 Htp 1Europe Ku,DVB-S216APSK72003/4,,(feeds),,,,,,Jamie A150523
12737 Htp 23Europe Ku,11460 Vtp 2Europe Ku,DVB-S28PSK37502/3,,(feeds),,,,,,Jamie A240220
12737 Htp 23Europe Ku,11469 Htp 1Europe Ku,DVB-S28PSK32143/4,,(feeds),,,,,,Roli150210
12737 Htp 23Europe Ku,11470 Vtp 2Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A230115
12737 Htp 23Europe Ku,11479 Htp 1Europe Ku,DVB-S44443/4,,(feeds),,,,,,Serdar 22140821
12737 Htp 23Europe Ku,11480 Vtp 2Europe Ku,DVB-S269755/6,,(feeds),,,,,,Roli230821
12737 Htp 23Europe Ku,11488 Vtp 2Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Roli230715
12737 Htp 23Europe Ku,11490 Htp 1Europe Ku,DVB-S28PSK50005/6,,(feeds),,,,,,Jamie A240123
12737 Htp 23Europe Ku,11501 Htp 3Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A231029
12737 Htp 23Europe Ku,11502 Vtp 4Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A230228
12737 Htp 23Europe Ku,11510 Htp 3Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A220508
12737 Htp 23Europe Ku,11510 Vtp 4Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A240123
12737 Htp 23Europe Ku,11519 Htp 3Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A230819
12737 Htp 23Europe Ku,11527 Htp 3Europe Ku,DVB-S28PSK36503/4,,(feeds),,,,,,Roli240309
12737 Htp 23Europe Ku,11527 Vtp 4Europe Ku,DVB-S28PSK98743/4,,(feeds),,,,,,Roli240128
12737 Htp 23Europe Ku,11581 Vtp 8Europe Ku,DVB-S61113/4,,(feeds),,,,,,Marcel 2160107
12737 Htp 23Europe Ku,11586 Htp 7Europe Ku,DVB-S28PSK48003/4,,(feeds),,,,,,F Kocsis180525
12737 Htp 23Europe Ku,11590 Htp 7Europe Ku,DVB-S28PSK24002/3,,(feeds),,,,,,Serdar 22171111
12737 Htp 23Europe Ku,11596 Htp 7Europe Ku,DVB-S28PSK48002/3,,(feeds),,,,,,F Kocsis180525
12737 Htp 23Europe Ku,11601 Vtp 8Europe Ku,DVB-S28PSK45002/3,,(feeds),,,,,,Roli220507
12737 Htp 23Europe Ku,11602 Htp 7Europe Ku,DVB-S28PSK24002/3,,(feeds),,,,,,Roli160605
12737 Htp 23Europe Ku,11609 Htp 7Europe Ku,DVB-S28PSK48003/4,,(feeds),,,,,,Marcel 2170327
12737 Htp 23Europe Ku,11620 Vtp 10Europe Ku,DVB-S28PSK48003/4,,(feeds),,,,,,Roli230213
12737 Htp 23Europe Ku,11630 Htp 9Europe Ku,DVB-S66667/8,,(feeds),,,,,,Roli130604
12737 Htp 23Europe Ku,11631 Vtp 10Europe Ku,DVB-S28PSK72003/4,,(feeds),,,,,,EnoSat231007
12737 Htp 23Europe Ku,11636 Htp 9Europe Ku,DVB-S28PSK36302/3,,(feeds),,,,,,Roli150508
12737 Htp 23Europe Ku,11640 Vtp 10Europe Ku,DVB-S28PSK69755/6,,(feeds),,,,,,Roli230916
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,,Grupa ZPR Media,,1-0,,7.9,,P Piotrowski240111,https://www.lyngsat.com/providers/pl/Grupa-ZPR-Media.html
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1050,Eska 2 Kielce,,,,1052 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1070,Eska 2 Kraków,,,,1072 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1100,Eska 2 Lódz,,,,1102 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1120,Eska 2 Opole,,,,1122 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1150,Eska 2 Torun,,,,1152 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1170,Eska 2 Trójmiasto,,,,1172 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1180,Eska 2 Wroclaw,,,,1182 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1240,Eska 2 Rzeszów,,,,1242 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1260,Eska 2 Szczecin,,,,1262 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1290,Eska 2 Nowy Sacz,,,,1292 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1370,Eska 2 Stalowa Wola,,,,1372 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1380,Eska 2 Warszawa,,,,1382 Pol,,,
11643 Htp 9Europe Ku0,DVB-S28PSK75833/4,1390,Eska 2 Biala-Podlaska,,,,1392 Pol,,,
