Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3720 Htp 1C0,DVB-S275003/4,,CCTV,,,,5.5,Videoguard,DL Rose TV141101,https://www.lyngsat.com/providers/cn/CCTV.html
3720 Htp 1C0,DVB-S275003/4,811,CCTV 3,,AVS+/HD,512,6.0 Chi,Videoguard,,
3720 Htp 1C0,DVB-S275003/4,812,CCTV 5,,AVS+/HD,513,660 Chi,Videoguard,,
3720 Htp 1C0,DVB-S275003/4,813,CCTV 8,,AVS+/HD,514,670 Chi,Videoguard,,
3720 Htp 1C0,3760 Htp 3C0,DVB-S288003/4,,Top V,,1-24,,5.5,MediaguardNagravision,Albert I200706
3780 Vtp 4C0,DVB-S275003/4,,CCTV,,,,5.5,Videoguard,T Kameda180304,https://www.lyngsat.com/providers/cn/CCTV.html
3780 Vtp 4C0,DVB-S275003/4,851,CCTV 1,,AVS+/HD,512,650 Chi,Videoguard,,
3780 Vtp 4C0,DVB-S275003/4,852,CCTV 5+,,AVS+/HD,513,660 Chi,Videoguard,,
3780 Vtp 4C0,DVB-S275003/4,853,CCTV 4 Asia,,MPEG-4/HD,514,670 Chi,,,
3794 Htp 5C0,DVB-S200003/4,,Shanghai Media Group,,,,5.5,Irdeto,C Sutton220426,https://www.lyngsat.com/providers/cn/Shanghai-Media-Group.html
3794 Htp 5C0,DVB-S200003/4,1,Dragon TV (China),,AVS+/HD,521,524 Chi,Irdeto,,
3794 Htp 5C0,DVB-S200003/4,3,Docu China,,AVS+/HD,531,534 Chi,Irdeto,,
3820 Vtp 6C0,DVB-S27500,,CCTV,,2184-20,,,Videoguard,Caribbean kelpC SuttonHarold211118,https://www.lyngsat.com/providers/cn/CCTV.html
3820 Vtp 6C0,DVB-S27500,831,CCTV 2,,AVS+/HD,512,650 Chi,Videoguard,,
3820 Vtp 6C0,DVB-S27500,832,CCTV 17,,AVS+/HD,513,660 Chi,Videoguard,,
3820 Vtp 6C0,DVB-S27500,833,CCTV 9,,AVS+/HD,514,670 Chi,Videoguard,,
3820 Vtp 6C0,3845 Htp 7C0,DVB-S177783/4,,,,0-0,,5.5,,DL Rose TV131231
3820 Vtp 6C0,3845 Htp 7C0,101,Guangdong Satellite TV,,MPEG-2/SD,160,80 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,200,The Greater Bay Satellite TV,,MPEG-2/SD,200,299 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,300,Shenzhen TV,,MPEG-2/SD,300,399 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,500,JiaJia Cartoon,,MPEG-2/SD,500,599 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,102,Satellite Radio Guangdong,,,,81 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,103,Music FM Radio Guangdong,,,,89 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,104,Yangcheng Traffic Radio,,,,90 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,201,Zhujiang Economy Radio,,,,201 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,202,Guangdong Economy Radio,,,,202 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,203,Southern Life Radio,,,,203 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,204,Guangdong Sports Radio,,,,204 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,205,Guangdong Sun FM,,,,205 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,206,Guangdong People's Radio,,,,206 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,301,Shenzhen Traffic Radio,,,,301 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,302,Shenzhen Life Radio,,,,302 Chi,,,
3820 Vtp 6C0,3845 Htp 7C0,303,Shenzhen Music Radio,,,,303 Chi,,,
3820 Vtp 6C0,3854 Vtp 8C0,DVB-S28PSK193003/4,,Top V,,1-4,,7.9,MediaguardNagravision,Albert I201013
3820 Vtp 6C0,3872 Vtp 8C0,DVB-S100003/4,100,Gansu TV,,?-?AVS+/HD,101,5.5 102 Chi,Irdeto,Albert I220531
3820 Vtp 6C0,3872 Vtp 8C0,3,Gansu News Radio,,,,50 Chi,,,
3820 Vtp 6C0,3872 Vtp 8C0,4,Gansu Urban FM,,,,66 Chi,,,
3820 Vtp 6C0,3872 Vtp 8C0,5,Gansu Traffic Radio,,,,82 Chi,,,
3820 Vtp 6C0,3872 Vtp 8C0,6,Gansu Economic Radio,,,,98 Chi,,,
3820 Vtp 6C0,3872 Vtp 8C0,7,Gansu Youth FM,,,,114 Chi,,,
3820 Vtp 6C0,3872 Vtp 8C0,8,Gansu Rural Radio,,,,130 Chi,,,
3820 Vtp 6C0,3876 Htp 9C0,DVB-S28PSK75003/4,100,Hainan Satellite TV,,?-?AVS+/HD,32,7.9  33 Chi  34 Chi,Irdeto,Mr a201226
3820 Vtp 6C0,3885 Htp 9C0,DVB-S57203/4,1-1,Guangxi TV,,1-1MPEG-2/SD,255,5.5 256 Chi,,Anonymous121016
3820 Vtp 6C0,3885 Htp 9C0,2,Guangxi People's Radio,,,,257 Chi,,,
3820 Vtp 6C0,3885 Htp 9C0,3,Guangxi Finance Radio,,,,258 Chi,,,
