Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
4192 Rtp GLR10Global34-35,3792 Rtp WHR3West hemi0,DVB-S2QPSK20482/3,,@ Oceanic Broadband,,,,3.1,,T Waters100609
4055 Ltp GLL7Global34-35,DVB-S2110001/2,,American Forces Network,,,,,PowerVuVerimatrix,Kai R181023,https://www.lyngsat.com/providers/us/American-Forces-Network.html
4055 Ltp GLL7Global34-35,DVB-S2110001/2,202,AFN Prime Pacific,,MPEG-4/SD,1260,1126 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,DVB-S2110001/2,203,AFN News,,MPEG-4/SD,1360,1226 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,DVB-S2110001/2,204,AFN Sports,,MPEG-4/SD,2060,2020 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,DVB-S2110001/2,220,AFN The Eagle Japan,,,,1725 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,DVB-S2110001/2,221,AFN The Voice,,,,1520 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,DVB-S2110001/2,222,AFN Music Service 1,,,,1420 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,DVB-S2110001/2,223,AFN Music Service 2,,,,1620 Eng,PowerVuVerimatrix,,
4055 Ltp GLL7Global34-35,4152 Rtp GLR10Global34-35,DVB-S2QPSK2127,11,KGTF (PBS - Agana),,?-?MPEG-4/SD,177,180 Eng,,Martin 4190104
4055 Ltp GLL7Global34-35,4192 Rtp GLR10Global34-35,DVB-S2QPSK26443/4,301,BYU TV Global,,?-?MPEG-4/SD,4864,4.04865 Eng4865 Chi,,R Torkelson180918
