Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11190 VEurope,10730 HEurope,DVB-S28PSK300003/4,,,,702-1,,7.9,BISS 1,M Al-Taie240221
11190 VEurope,10730 HEurope,1,RIK Sat,,MPEG-2/SD,108,102 Gre,,,
11190 VEurope,10730 HEurope,6,4E,,MPEG-4/SD,1151,1152 Gre,,,
11190 VEurope,10730 HEurope,11,Eurobet Canale Arancione,,HEVC,7201,7202 Ita,BISS 1,,
11190 VEurope,10730 HEurope,12,Eurobet Canale Nero,,HEVC,7301,7302 Ita,BISS 1,,
11190 VEurope,10730 HEurope,13,Eurobet mosaic,,HEVC,7401,7402 Ita,BISS 1,,
11190 VEurope,10730 HEurope,14,Eurobet Canale Verde,,HEVC,7501,7502 Ita,BISS 1,,
11190 VEurope,10730 HEurope,15,Eurobet Canale Azzurro,,HEVC,7601,7602 Ita,BISS 1,,
11190 VEurope,10730 HEurope,101,Pame Stoichima Virtual Sports 1,,HEVC/HD,2501,2551 Gre,BISS 1,,
11190 VEurope,10730 HEurope,102,Pame Stoichima Virtual Sports 2,,HEVC/HD,2502,2552 Gre,BISS 1,,
11190 VEurope,10730 HEurope,103,Opap Powerspin,,HEVC/HD,2503,2553 Gre,BISS 1,,
11190 VEurope,10730 HEurope,104,Pame Stoichima Racing,,HEVC/HD,2504,2554 Gre,BISS 1,,
11190 VEurope,10730 HEurope,105,Pame Stoichima Lepto Pros Lepto,,HEVC/HD,2505,2555 Gre,BISS 1,,
11190 VEurope,10730 HEurope,106,Pame Stoichima Virtual Sports Mpasket tests,,HEVC/HD,2506,2556 Gre,BISS 1,,
11190 VEurope,10730 HEurope,353,ERT World,,MPEG-4/HD,48,49 Gre,,,
11190 VEurope,10730 HEurope,2,RIK 1 Proto,,,,503 Gre,,,
11190 VEurope,10730 HEurope,4,RIK 3 Trito,,,,1305 Gre,,,
11190 VEurope,10730 HEurope,5,RIK 4 Classic,,,,1706 Gre,,,
11190 VEurope,10730 HEurope,7,Ellada FM,,,,61 Gre,,,
11190 VEurope,10730 HEurope,32,I Foni tis Elladas,,,,50,,,
11190 VEurope,10730 HEurope,33,Capital Radio Cyprus,,,,62 Gre,,,
11190 VEurope,10730 HEurope,36,Kanali 6,,,,68 Gre,,,
11190 VEurope,10890 HEurope,DVB-S28PSK300005/6,,Tring,,926-1010,,9.4,Conax,M Al-Taie240102
11190 VEurope,10890 HEurope,1610,Kanali 7,,MPEG-4/SD,1700,1710 Alb,,,
11190 VEurope,10930 HEurope,DVB-S28PSK300005/6,,Tring,,926-1020,,9.4,Conax,Lexzie240327
11190 VEurope,10954 VEurope,DVB-S2QPSK24003/4,,(feeds),,,,,,Marcel 2191105
11190 VEurope,10969 VEurope,DVB-S66663/4,,(feeds),,,,,,Roli230226
11190 VEurope,10998 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231210
11190 VEurope,11007 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli221205
11190 VEurope,11016 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231217
11190 VEurope,11025 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Roli231217
11190 VEurope,11087 VEurope,DVB-S28PSK37503/4,,(feeds),,,,,,Roli191012
11190 VEurope,11109 VEurope,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy221211
11190 VEurope,11119 VEurope,DVB-S33333/4,,(feeds),,,,,,Roli210917
11190 VEurope,11135 VEurope,DVB-S28PSK45002/3,,(feeds),,,,,,Roli231122
11190 VEurope,11139 VEurope,DVB-S2QPSK10005/6,7188,Equ TV,,0-160MPEG-4/SD,512,5.2 513 Ita,,Stanley_cassidyEnoSat231225
11190 VEurope,11143 VEurope,DVB-S2QPSK24005/6,,(feeds),,,,,,Roli191012
11190 VEurope,11151 VEurope,DVB-S28PSK49363/4,,(feeds),,,,,,Roli210509
11190 VEurope,11162 VEurope,DVB-S28PSK72003/4,,(feeds),,,,,,Stanley_cassidyRoli231111
11190 VEurope,11168 VEurope,DVB-S28PSK50003/4,,(feeds),,,,,,Roli210711
11190 VEurope,11173 VEurope,DVB-S28PSK50003/4,,(feeds),,,,,,Roli211016
11190 VEurope,11178 VEurope,DVB-S250003/4,,(feeds),,,,,,Stanley_cassidy211017
11190 VEurope,11185 VEurope,DVB-S28PSK50003/4,,(feeds),,,,,,Roli211204
11190 VEurope,11190 VEurope,DVB-S28PSK66663/4,,(feeds),,,,,,Roli210616
