Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12180 Htp 12ANKBrazil0,3720 Htp 1ANCBrazil & South America,PAL,,TV Globo Rio de Janeiro,,,,5.80 Por,,Wilkherdasilva191014
12180 Htp 12ANKBrazil0,3730 Vtp 1BNCBrazil & South America,PAL,,TV Verdade,,,,5.80 Por,,Wilkherdasilva200820
12180 Htp 12ANKBrazil0,3734 Htp 1ANCBrazil & South America,DVB-S28PSK50002/3,13984,TV Verdes Mares Cariri,,?-?MPEG-4/HD,273,6.6 274 Por,Verimatrix (B)IrdetoNagravision,Wilkherdasilva200808
12180 Htp 12ANKBrazil0,3744 Vtp 1BNCBrazil & South America,DVB-S28PSK57003/4,59360,SBT Nacional,,?-?MPEG-4/HD,513,7.9 514 Por,Verimatrix (B)Nagravision,Wilkherdasilva200430
12180 Htp 12ANKBrazil0,3744 Htp 2ANCBrazil & South America,DVB-S25003/5,1,TV Horizonte,,?-?MPEG-4/HD,512,4112 Por,,C de Berazategui230602
12180 Htp 12ANKBrazil0,3744 Htp 2ANCBrazil & South America,1,América AM 750,,,,4113 Por,,,
12180 Htp 12ANKBrazil0,3744 Htp 2ANCBrazil & South America,1,Cultura AM 830,,,,4113 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,DVB-S50003/4,1,Canal Gov,,MPEG-2/SD,101,5.5 102 Por,,Edinho fta220805
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,2,Rádio Nacional FM,,,,201 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,3,MEC FM,,,,301 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,4,Rádio Nacional Amazônia,,,,401 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,5,Rádio Nacional Brasília AM,,,,501 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,6,Rádio Nacional Brasília AM,,,,601 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,7,Rádio Nacional Rio de Janeiro,,,,701 Por,,,
12180 Htp 12ANKBrazil0,3747 Htp 2ANCBrazil & South America,8,Rádio Nacional FM,,,,801 Por,,,
12180 Htp 12ANKBrazil0,3756 Htp 2ANCBrazil & South America,DVB-S28PSK75003/4,,,,,,7.9,,Edinho fta220509
12180 Htp 12ANKBrazil0,3756 Htp 2ANCBrazil & South America,16160,TV Brasil,,MPEG-4/HD,101,102 Por,,,
12180 Htp 12ANKBrazil0,3756 Htp 2ANCBrazil & South America,16161,Canal Gov,,MPEG-4/HD,201,202 Por,,,
12180 Htp 12ANKBrazil0,3756 Htp 2ANCBrazil & South America,16162,Canal Educação Brasilia,,MPEG-4/HD,301,302 Por,,,
12180 Htp 12ANKBrazil0,3756 Htp 2ANCBrazil & South America,16163,Canal Saúde,,MPEG-4/SD,401,40. Por,,,
12180 Htp 12ANKBrazil0,3756 Htp 2ANCBrazil & South America,16184,TV Brasil,,MPEG-4/1seg,501,502 Por,,,
12180 Htp 12ANKBrazil0,3762 Htp 2ANCBrazil & South America,DVB-S28PSK41663/4,1,Terraviva,,?-?/HD,513,7.94112 Por,,C de Berazategui230601
12180 Htp 12ANKBrazil0,3768 Htp 2ANCBrazil & South America,DVB-S28PSK41663/5,13,Band Sat,,?-?MPEG-4/HD,512,5.54112 Por,Verimatrix (B)Nagravision,C de Berazategui230615
12180 Htp 12ANKBrazil0,3768 Vtp 2BNCBrazil & South America,DVB-S28PSK37503/4,1,TV Assembleia Legislativa do Estado de Mato Grosso,,?-?MPEG-4/HD,257,7.9 258 Por,,C de Berazategui230602
12180 Htp 12ANKBrazil0,3772 Vtp 2BNCBrazil & South America,DVB-S28PSK37503/4,1,Canal Rural (Brazil),,?-?MPEG-2/SD,1100,7.91101 Por,,Wilkherdasilva211124
12180 Htp 12ANKBrazil0,3773 Htp 2ANCBrazil & South America,DVB-S28PSK41665/6,1,Rede Super,,?-?MPEG-4/HD,337,9.4 340 Por,,C de Berazategui230614
12180 Htp 12ANKBrazil0,3773 Htp 2ANCBrazil & South America,1,Rádio Super,,,,.41 Por,,,
12180 Htp 12ANKBrazil0,3788 Htp 3ANCBrazil & South America,DVB-S28PSK8333,,,,,,,,C de Berazategui230831
12180 Htp 12ANKBrazil0,3788 Htp 3ANCBrazil & South America,30334,TV Cultura Nacional,,MPEG-4/SD,410,420 Por,,,
12180 Htp 12ANKBrazil0,3788 Htp 3ANCBrazil & South America,30336,TV Cultura Nacional,,MPEG-4/HD,611,631 Por,,,
12180 Htp 12ANKBrazil0,3788 Htp 3ANCBrazil & South America,30337,Canal Educação Brasilia,,MPEG-4/HD,501,502 Por,,,
12180 Htp 12ANKBrazil0,3788 Htp 3ANCBrazil & South America,30360,TV Cultura Nacional,,MPEG-4/1seg,612,63. Por,,,
12180 Htp 12ANKBrazil0,3790 Vtp 2BNCBrazil & South America,PAL,,Rede TV! Nacional,,,,5.80 Por,,S Goldbeck131202
12180 Htp 12ANKBrazil0,3810 Htp 3ANCBrazil & South America,PAL,,Band Nacional,,,,5.80 Por,,A Reinert050330
3816 Vtp 3BNCBrazil & South America,DVB-S28PSK75002/3,,TV Morena Campo Grande,,,,6.6,Verimatrix (B)IrdetoNagravision,C de Berazategui230531,https://www.lyngsat.com/providers/br/TV-Morena-Campo-Grande.html
3816 Vtp 3BNCBrazil & South America,DVB-S28PSK75002/3,,TV Morena Campo Grande,,MPEG-4/1seg,301,303 Por,,,
3816 Vtp 3BNCBrazil & South America,DVB-S28PSK75002/3,30144,TV Morena Campo Grande,,MPEG-4/HD,201,203 Por,Verimatrix (B)IrdetoNagravision,,
3816 Vtp 3BNCBrazil & South America,DVB-S28PSK75002/3,30146,Morena FM,,,,101 Por,,,
