Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11750 VSouth America,11559 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,C de Berazategui231110
11750 VSouth America,11559 HSouth America0,105,Fox Sports 2 Argentina,,MPEG-4/HD,4938,4939 Spa,,,
11750 VSouth America,11599 HSouth America0,DVB-S230000,,INTV,,,,,Conax,C de Berazategui240303
11750 VSouth America,11599 HSouth America0,565,UCL,,MPEG-4/SD,5530,5531 Spa,,,
11750 VSouth America,11639 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,Edinho fta231001
11750 VSouth America,11639 HSouth America0,2,Somos,,MPEG-4/SD,4689,4690 Spa,,,
11750 VSouth America,11639 HSouth America0,952,Radio Nacional Argentina,,,,1024,,,
11750 VSouth America,11639 HSouth America0,954,Cadena 3,,,,1025,,,
11750 VSouth America,11679 HSouth America0,DVB-S28PSK300002/3,,INTV,,,,6.6,ConaxIrdeto,O Ponce240104
11750 VSouth America,11679 HSouth America0,50,INTV promo,,MPEG-4/HD,256,257 Spa,,,
11750 VSouth America,11679 HSouth America0,950,Mitre,,,,1026 Spa,,,
11750 VSouth America,11679 HSouth America0,951,La 100,,,,1027 Spa,,,
11750 VSouth America,11679 VSouth America0,DVB-S28PSK300001/2,,INTV,,,,,Conax,C de Berazategui230916
11750 VSouth America,11738 VSouth America,DVB-S27200,,(feeds),,,,,,C de Berazategui211030
11750 VSouth America,11746 VSouth America,DVB-S23710,,(feeds),,,,,,C de Berazategui211030
11750 VSouth America,11750 VSouth America,DVB-S23710,,(feeds),,,,,,C de Berazategui211030
