Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,,RSCC,,,,7.9,,Noone Swedish240216,https://www.lyngsat.com/providers/ru/RSCC.html
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,11,Perviy kanal (0h),,MPEG-4/SD,1101,1102 Rus,GoSTcrypt,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,12,Rossiya 1 Krim,,MPEG-4/SD,1201,1202 Rus,GoSTcrypt,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,13,Match!,,MPEG-4/SD,1301,1302 Rus,GoSTcrypt,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,14,NTV (0h),,MPEG-4/SD,1401,1402 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,15,5 Kanal,,MPEG-4/SD,1501,1502 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,16,Rossiya K (0h),,MPEG-4/SD,1601,1602 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,17,Rossiya 24 Krim,,MPEG-4/SD,1701,1702 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,18,Karusel (0h),,MPEG-4/SD,1801,1802 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,1110,Vesti FM,,,,1112 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,1120,Radio Mayak,,,,1122 Rus,,,
10713 Vtp E2Ku Fixed 145-47,DVB-S28PSK141803/4T2-MIPLP 0,1130,Radio Rossii Krim,,,,1132 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,,RTRS 1,,8835-1,,4.0,,N Stanislav230610,https://www.lyngsat.com/providers/ru/RTRS-1.html
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1010,Perviy kanal (0h),,MPEG-4/SD,1011,1012 Rus,GoSTcrypt,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1030,Match!,,MPEG-4/SD,1031,1032 Rus,GoSTcrypt,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1040,NTV (0h),,MPEG-4/SD,1041,1042 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1050,5 Kanal (0h),,MPEG-4/SD,1051,1052 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1060,Rossiya K (0h),,MPEG-4/SD,1061,1062 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1080,Karusel (0h),,MPEG-4/SD,1081,1082 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1100,TV Centr (0h),,MPEG-4/SD,1101,1102 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1110,Vesti FM,,,,1111 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 0,1120,Radio Mayak,,,,1122 Rus,,,
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 1,,RTRS,,8835-2,,4.0,,N Stanislav230610,https://www.lyngsat.com/providers/ru/RTRS.html
10718 Htp E1Ku Fixed 145-47,DVB-S2QPSK229003/4T2-MIPLP 1,1020,Rossiya 1,,MPEG-4/SD,1021,1022 Rus,GoSTcrypt,,
