Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12476 Rtp 40East0,11727 Ltp 1Wide0,DVB-S28PSK275003/4,,Trikolor,,254-1,,7.9,ExsetDRECryptDREGuard,N Stanislav240208
12476 Rtp 40East0,11766 Ltp 3Wide0,DVB-S28PSK275003/4,,Trikolor,,254-3,,7.9,ExsetDREGuard,N Stanislav231226
12476 Rtp 40East0,11804 Ltp 5Wide0,DVB-S28PSK275003/4,,Trikolor,,254-5,,7.9,ExsetDRECryptDREGuard,N Stanislav240109
12476 Rtp 40East0,11843 Ltp 7Wide0,DVB-S28PSK275003/4,,Trikolor,,254-7,,7.9,ExsetDRECryptDREGuard,N Stanislav240119
12476 Rtp 40East0,11881 Ltp 9Wide0,DVB-S28PSK275003/4,,Trikolor,,254-9,,7.9,ExsetDRECryptDREGuard,N Stanislav231030
12476 Rtp 40East0,11919 Ltp 11Wide0,DVB-S28PSK275003/4,,Trikolor,,254-11,,7.9,ExsetDRECryptDREGuard,N Stanislav240218
12476 Rtp 40East0,11919 Ltp 11Wide0,11042,[Trikolor info card],,MPEG-4/SD,4321,4322 Rus,,,
12476 Rtp 40East0,11958 Ltp 13Wide0,DVB-S28PSK275003/4,,Trikolor,,254-13,,7.9,ExsetDRECryptDREGuard,N Stanislav231101
12476 Rtp 40East0,11996 Ltp 15Wide0,DVB-S28PSK275003/4,,Trikolor,,254-15,,7.9,ExsetDRECryptDREGuard,N Stanislav231102
12476 Rtp 40East0,12034 Ltp 17Wide0,DVB-S28PSK275003/4,,Trikolor,,254-17,,7.9,ExsetDRECryptDREGuard,N Stanislav231103
12476 Rtp 40East0,12054 Rtp 18Wide0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-566,,7.9,CompunicateViaccess,N Stanislav240218
12476 Rtp 40East0,12054 Rtp 18Wide0,56607,JWL,,MPEG-4/SD,207,307 Rus,,,
12476 Rtp 40East0,12073 Ltp 19Wide0,DVB-S28PSK275003/4,,Trikolor,,254-19,,7.9,ExsetDRECryptDREGuard,N Stanislav231025
12476 Rtp 40East0,12092 Rtp 20Wide0,DVB-S28PSK275003/4,,NTV Plus Vostok,,112-564,,7.9,CompunicateViaccess,N Stanislav230826
12476 Rtp 40East0,12111 Ltp 21Wide0,DVB-S28PSK275003/4,,Trikolor,,254-21,,7.9,ExsetDRECryptDREGuard,N Stanislav231026
12476 Rtp 40East0,12111 Ltp 21Wide0,21008,Soyuz,,MPEG-4/SD,2181,2182 Rus,,,
12476 Rtp 40East0,12149 Ltp 23Wide0,DVB-S28PSK275003/4,,Trikolor,,254-23,,7.9,ExsetDRECryptDREGuard,N Stanislav231026
12476 Rtp 40East0,12169 Rtp 24Wide0,DVB-S28PSK275003/4,,Russkiy Mir,,3-19,,7.9,DRECrypt,N Stanislav231031
12476 Rtp 40East0,12169 Rtp 24Wide0,2441,Vesti FM,,,,1412 Rus,,,
12476 Rtp 40East0,12169 Rtp 24Wide0,2442,Radio Mayak,,,,1122 Rus,,,
12476 Rtp 40East0,12169 Rtp 24Wide0,2443,Radio Rossii,,,,1432 Rus,,,
12476 Rtp 40East0,12188 Ltp 25Wide0,DVB-S28PSK275003/4,,Trikolor,,254-25,,7.9,ExsetDRECryptDREGuard,N Stanislav231103
