Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11442 Vtp 16Europe,10729 Vtp 50Europe0,,,,,,,,,EnoSat240202
10773 Htp 53Europe0,DVB-S28PSK220003/4,,SES,,1-1053,,7.9,,WellikanT Viererbe231201,https://www.lyngsat.com/providers/lu/SES.html
10773 Htp 53Europe0,DVB-S28PSK220003/4,21100,Anixe HD Serie,,MPEG-4/HD,255,259 Ger,,,
10773 Htp 53Europe0,DVB-S28PSK220003/4,21103,QVC Deutschland,,MPEG-4/HD,1023,1027 Ger,,,
10773 Htp 53Europe0,DVB-S28PSK220003/4,21104,HSE,,MPEG-4/HD,1279,1283 Ger,,,
10773 Htp 53Europe0,DVB-S28PSK220003/4,21107,Shop LC Deutschland,,MPEG-4/HD,511,512 Ger 513 Eng,,,
10773 Htp 53Europe0,DVB-S28PSK220003/4,21108*,Welt,,MPEG-4/HD,767,771 Ger,IrdetoMarlinNagravisionVideoguard,,
10773 Htp 53Europe0,DVB-S28PSK220003/4,21113,Genius Plus TV,,MPEG-4/SD,3327,3328 Ger,,,
10803 Htp 55Europe0,DVB-S28PSK220003/4,,SES,,1-1055,,7.9,,T Viererbe240108,https://www.lyngsat.com/providers/lu/SES.html
10803 Htp 55Europe0,DVB-S28PSK220003/4,5500*,Disney Channel Deutschland,,MPEG-4/HD,255,259 Ger,MarlinNagravisionViaccessVideoguard,,
10803 Htp 55Europe0,DVB-S28PSK220003/4,5501,HSE Extra,,MPEG-4/HD,511,515 Ger,,,
10803 Htp 55Europe0,DVB-S28PSK220003/4,5502,1-2-3 TV,,MPEG-4/HD,767,771 Ger,,,
10803 Htp 55Europe0,DVB-S28PSK220003/4,5503*,Deluxe Music,,MPEG-4/HD,1023,1027 Ger,MarlinNagravisionViaccessVideoguard,,
10803 Htp 55Europe0,DVB-S28PSK220003/4,5504,QVC Zwei,,MPEG-4/HD,1279,1283 Ger,,,
10803 Htp 55Europe0,DVB-S28PSK220003/4,5505,Sport 1 (Germany),,MPEG-4/HD,1535,1539 Ger,IrdetoMarlinNagravisionViaccessVideoguard,,
10803 Htp 55Europe0,10832 Htp 57Europe0,DVB-S28PSK220002/3,,HD+,,1-1057,,6.6,IrdetoMarlinNagravisionViaccessVideoguard,H RooijackersD ShimoniT Viererbe211116
10803 Htp 55Europe0,10906 Vtp 62Europe0,DVB-S28PSK220002/3,,Movistar+,,1-1062,,6.6,Nagravision,D Shimoni231215
10921 Htp 63Europe0,DVB-S220007/8,,SES,,133-15,,7.2,,WellikanT Viererbe231201,https://www.lyngsat.com/providers/lu/SES.html
10921 Htp 63Europe0,DVB-S220007/8,35,Schlager Deluxe,,MPEG-2/SD,511,512 Ger,,,
10921 Htp 63Europe0,DVB-S220007/8,38,HGTV Deutschland,,MPEG-2/SD,1023,1024 Ger,,,
10921 Htp 63Europe0,DVB-S220007/8,39,SchwarzRotGold TV,,MPEG-4/SD,1279,1280 Ger,,,
10921 Htp 63Europe0,11127 Vtp 44Europe0,DVB-S220005/6,,Movistar+,,1-1044,,6.5,MediaguardNagravision,M Al-TaieDXAndy240125
10921 Htp 63Europe0,11141 Htp 45Europe0,DVB-S28PSK235003/4,,{},,,,7.9,,EnoSat231115
10921 Htp 63Europe0,11156 Vtp 46Europe0,DVB-S220005/6,,Movistar+,,1-1046,,6.5,MediaguardNagravision,DXAndy231026
10921 Htp 63Europe0,11156 Vtp 46Europe0,30505,Canal Sur Andalucía,,MPEG-2/SD,166,104 Spa,,,
10921 Htp 63Europe0,11171 Htp 47Europe0,DVB-S28PSK220003/4,,Sky Deutschland,,133-9,,7.9,,M Al-TaieDXAndy231130
11229 Vtp 2Europe0,DVB-S28PSK220002/3,,SES,,1-1002,,6.6,,DXAndyD Shimoni240104,https://www.lyngsat.com/providers/lu/SES.html
11229 Vtp 2Europe0,DVB-S28PSK220002/3,5001,BBC News Europe,,MPEG-4/HD,2091,2092 Eng,,,
11229 Vtp 2Europe0,DVB-S28PSK220002/3,5021,NHK World Japan,,MPEG-4/HD,1760,1120 Eng,,,
11229 Vtp 2Europe0,DVB-S28PSK220002/3,5031,Aljazeera English,,MPEG-4/HD,3101,3102 Eng3103 Eng,,,
11229 Vtp 2Europe0,11244 Htp 3Europe0,DVB-S220005/6,,ORF Digital,,1-1003,,6.5,,D ShimoniT Viererbe231230
11229 Vtp 2Europe0,11244 Htp 3Europe0,13222,Volksmusik TV,,MPEG-4/SD,2220,2221 Ger,,,
11229 Vtp 2Europe0,11244 Htp 3Europe0,13224,Bibel TV,,MPEG-4/HD,2240,2241 Ger,,,
11229 Vtp 2Europe0,11244 Htp 3Europe0,13225,Kurier TV,,MPEG-4/HD,2250,2251 Ger,,,
11229 Vtp 2Europe0,11244 Htp 3Europe0,13227,Hope TV Deutsch,,MPEG-4/HD,2270,2271 Ger,,,
11229 Vtp 2Europe0,11244 Htp 3Europe0,13229,RTL Up Österreich,,MPEG-4/SD,2290,2291 Ger,,,
11229 Vtp 2Europe0,11259 Vtp 4Europe0,DVB-S28PSK220002/3,,Movistar+,,1-1004,,6.6,Nagravision,DXAndy231219
11229 Vtp 2Europe0,11273 Htp 5Europe0,DVB-S28PSK220002/3,,ORF Digital,,1-1005,,6.6,CryptoworksIrdetoViaccessVideoguard,T Viererbe240202
11229 Vtp 2Europe0,11273 Htp 5Europe0,13311,Mein TV Shop,,MPEG-4/SD,3110,3111 Ger,,,
11229 Vtp 2Europe0,11273 Htp 5Europe0,13312,R9,,MPEG-4/HD,3120,3121 Ger,,,
11229 Vtp 2Europe0,11273 Htp 5Europe0,13313,Krone TV,,MPEG-4/SD,3130,3131 Ger,,,
11229 Vtp 2Europe0,11273 Htp 5Europe0,13314,Oe24 TV,,MPEG-4/HD,3140,3141 Ger,,,
11229 Vtp 2Europe0,11273 Htp 5Europe0,13316,Stimmungsgarten TV,,MPEG-4/SD,3160,3161 Ger,,,
11229 Vtp 2Europe0,11273 Htp 5Europe0,13317,Melodie Express (06-19),,MPEG-4/SD,3170,3171 Ger,,,
11229 Vtp 2Europe0,11273 Htp 5Europe0,13317,Melodie TV (19-06),,MPEG-4/SD,3170,3171 Ger,,,
11229 Vtp 2Europe0,11318 Vtp 8Europe0,DVB-S220005/6,,Movistar+,,1-1008,,6.5,MediaguardNagravision,T Viererbe230802
11229 Vtp 2Europe0,11318 Vtp 8Europe0,29811,Aragón TV Internacional,,MPEG-2/SD,172,128 Spa,,,
11347 Vtp 10Europe0,DVB-S28PSK220002/3,,ZDF Vision,,1-1010,,6.6,,DXAndy120430,https://www.lyngsat.com/providers/de/ZDF-Vision.html
11347 Vtp 10Europe0,DVB-S28PSK220002/3,11150,3sat,,MPEG-4/HD,6510,6520 Ger6521 Qaa6522 Ger,,,
11347 Vtp 10Europe0,DVB-S28PSK220002/3,11160,KIKA (06-21),,MPEG-4/HD,6610,6620 Ger6622 Ger,,,
11347 Vtp 10Europe0,DVB-S28PSK220002/3,11170,ZDF Info,,MPEG-4/HD,6710,6720 Ger6721 Qaa6722 Ger,,,
11362 Htp 11Europe0,DVB-S28PSK220002/3,,ZDF Vision,,1-1011,,6.6,,M Subik161109,https://www.lyngsat.com/providers/de/ZDF-Vision.html
11362 Htp 11Europe0,DVB-S28PSK220002/3,11110,ZDF,,MPEG-4/HD,6110,6120 Ger6122 Ger6123 Qaa,,,
11362 Htp 11Europe0,DVB-S28PSK220002/3,11130,ZDF Neo,,MPEG-4/HD,6310,6320 Ger6321 Qaa6322 Ger,,,
11362 Htp 11Europe0,11391 Htp 13Europe0,DVB-S220005/6,12410,RTL UHD,,1-1013HEVC/UHD,2815,6.52816 Ger,MarlinNagravisionTVkeyViaccessVideoguard,Serdar 22200708
11421 Htp 15Europe0,DVB-S220005/6,,SES,,1-1015,,6.5,MarlinNagravisionTVkeyViaccessVideoguard,D Shimoni240102,https://www.lyngsat.com/providers/lu/SES.html
11421 Htp 15Europe0,DVB-S220005/6,4704,3+,,MPEG-4/HD,1279,1280 Ger,Viaccess,,
11421 Htp 15Europe0,DVB-S220005/6,4718,[test card],,MPEG-2/SD,5119,5120,IrdetoMarlinNagravision,,
11421 Htp 15Europe0,DVB-S220005/6,4719,[test card],,MPEG-2/SD,5375,5376,MarlinNagravisionTVkeyVideoguard,,
11421 Htp 15Europe0,DVB-S220005/6,4720,[test card],,MPEG-2/SD,5631,5632,Nagravision,,
11421 Htp 15Europe0,11429 Vtp 16Europe,DVB-S28PSK98743/4,,(feeds),,,,,,Roli240308
