Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,DVB-S28PSK300002/3,,,,1-1,,6.6,,C de Berazategui240202
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,5,TV Família do Reino,,HEVC/HD,211,221 Por,,,
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,100,Canal Futura,,MPEG-4/HD,1160,1120 Por,,,
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,13760,TV Jangadeiro,,MPEG-4/HD,273,274 Por,BISS,,
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,59232,TV Cultura Nacional,,MPEG-4/HD,610,620 Por 621 Qaa,,,
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,59233,Univesp TV,,MPEG-4/HD,710,720 Por,,,
12181 Vtp 28Hispanic South America,11480 Vtp 41Brazil,60736,Rede Século 21,,MPEG-4/HD,1001,1002 Por,,,
12181 Vtp 28Hispanic South America,11800 Htp 18Mexico & Central America & Caribbean0,DVB-S2X8PSK490005/6,,Kiwisat,,,,,,NOS482230212
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,DVB-S230000,,Colombian mux,,,,,,C de Berazategui240225
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,1,Canal Congreso (Colombia),,HEVC/SD,1041,1042 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,2,Canal Capital,,HEVC/SD,1051,1052 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,3,Señal Colombia,,HEVC/SD,2011,2012 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,4,Canal Institucional TV,,HEVC/SD,2021,2022 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,5,Trece (Colombia),,HEVC/SD,1061,1062 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,6,Teleantioquia,,HEVC/SD,1071,1072 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,8,Canal TRO,,HEVC/SD,1111,1112 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,10,Telecaribe,,MPEG-4/SD,1081,1082 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,11,Telepacífico,,MPEG-4/SD,1091,1092 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,12,Telecafé (Colombia),,MPEG-4/SD,1101,1102 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,13,Radio Nacional de Colombia,,,,1131 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,14,Radiónica,,,,1141 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,17,Radio Nacional Barranquilla,,,,1171 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,18,Radio Nacional Quibdo,,,,1181 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,19,Radio Nacional Villavicencio,,,,1191 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,20,Radiónica Cali ?,,,,1201 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,21,Radio Nacional Fonseca,,,,1211 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,22,Radio Nacional Convención,,,,1221 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,23,Radio Nacional San Jacinto,,,,1231 Spa,,,
12181 Vtp 28Hispanic South America,11890 Vtp 11Hispanic South America,24,Radio Nacional Chaparral,,,,1241 Spa,,,
12181 Vtp 28Hispanic South America,11920 Htp 20Mexico & Central America & Caribbean0,DVB-S2X8PSK490005/6,,Kiwisat,,,,,,NOS482231118
12181 Vtp 28Hispanic South America,12018 Vtp 25Hispanic South America,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12026 Vtp 25Hispanic South America,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12034 Vtp 25Hispanic South America,DVB-S28PSK72003/4,,(feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12043 Vtp 25Hispanic South America,DVB-S28PSK44003/4,,(Torneos feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12055 Vtp 25Hispanic South America,DVB-S28PSK43203/4,,(feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12061 Vtp 25Hispanic South America,DVB-S28PSK43903/4,,(feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12101 Vtp 27Hispanic South America,DVB-S28PSK50003/4,,(feeds),,,,,,Anonymous201109
12181 Vtp 28Hispanic South America,12181 Vtp 28Hispanic South America,DVB-S27200,,(feeds),,,,,,C de Berazategui230218
