Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
8138,3521 VGlobal36-37,DVB-S16665/6,1,News 24 (Nepal),,?-?MPEG-4/SD,257,6.5 258 Nep,,N Stanislav231007
8138,3542 VGlobal36-37,DVB-S2QPSK33333/4,,AP1 HD,,MPEG-4/HD,1000,4.02000 Nep,,R Shrestha230114
8138,3765 VEast hemi,DVB-S28PSK16663/4,,(feeds),,,,,,Bulek Sps220703
8138,3776 VEast hemi,DVB-S33323/4,,(feeds),,,,,,Anonymous190801
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,,MYTV Broadcasting,,8650-1,,,,Josh231016,https://www.lyngsat.com/providers/my/MYTV-Broadcasting.html
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,103,TV 3 (Malaysia),,MPEG-4/HD,4112,4113 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,104,WowShop,,MPEG-4/SD,1032,1033 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,105,Enjoy TV 5,,MPEG-4/HD,4152,4153 Chi,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,107,NTV 7,,MPEG-4/SD,1052,1053 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,108,8TV (Malaysia),,MPEG-4/HD,1062,1063 Chi,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,109,TV 9 (Malaysia),,MPEG-4/SD,1072,1073 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,112,Awesome TV,,MPEG-4/HD,4122,4123 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,116,Suke TV,,MPEG-4/HD,4162,4163 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,122,TVS (Malaysia),,MPEG-4/HD,4142,4143 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,712,Hot FM,,,,7113 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,713,Fly FM,,,,7123 Eng,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,714,Molek FM,,,,7133 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,715,Eight FM,,,,7143 Chi,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 171T2-MIPLP 0,726,Manis FM,,,,7163 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,,MYTV Broadcasting,,8650-2,,,,Albert I230303,https://www.lyngsat.com/providers/my/MYTV-Broadcasting.html
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,101,RTM TV 1,,MPEG-4/HD,4212,4213 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,102,RTM TV 2,,MPEG-4/HD,4222,4223 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,110,RTM TV Okey,,MPEG-4/HD,4232,4233 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,111,Sukan RTM,,MPEG-4/HD,4242,4243 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,113,RTM TV 6,,MPEG-4/HD,4262,4263 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,114,TV Alhijrah,,MPEG-4/HD,4512,4513 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,121,Bernama TV,,MPEG-4/HD,4522,4523 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,123,Berita RTM,,MPEG-4/HD,4252,4253 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,701,Nasional FM,,,,7213 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,702,Traxx FM,,,,7223 Eng,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,703,Minnal FM,,,,7233 Tam,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,704,Ai FM,,,,7243 Chi,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,705,Radio Klasik,,,,7253 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,706,Asyik FM,,,,7263 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,707,Sabah FM,,,,7273 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,708,Sabah V FM,,,,7283 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,709,Sarawak FM,,,,7293 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,710,Wai FM,,,,7513 May,,,
3871 HEast hemi0,DVB-S2X16APSK514303/5MultistreamStream 172T2-MIPLP 0,711,Bernama Radio,,,,7523 May,,,
3871 HEast hemi0,3936 Vtp 13BEast hemi,DVB-S28PSK32003/4,,(feeds),,,,,,Anonymous191204
3871 HEast hemi0,4045 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191203
3871 HEast hemi0,4050 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191204
3871 HEast hemi0,4060 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191203
3871 HEast hemi0,4072 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191203
3871 HEast hemi0,4077 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191204
4093 VEast hemi0,DVB-S28PSK150005/6,,TAP DMV,,,,9.4,Irdeto,Albert I230321,https://www.lyngsat.com/providers/ph/TAP-DMV.html
4093 VEast hemi0,DVB-S28PSK150005/6,1110,Hope Channel Philippines,,MPEG-4/HD,1113,1114 Tgl,,,
4093 VEast hemi0,DVB-S28PSK150005/6,1410,TAP Action Flix,,MPEG-4/HD,8117,101 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1420,TAP Sports,,MPEG-4/HD,8119,307 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1430,TAP Movies,,MPEG-4/HD,1201,1205 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1440,Premier Sports,,MPEG-4/HD,1301,1304 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1450,TAP TV,,MPEG-4/SD,102,1002 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1460,TAP Edge,,MPEG-4/SD,103,1003 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1470,Premier Football,,MPEG-4/SD,4112,402 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1480,Premier Sports 2 (Philippines),,MPEG-4/SD,2124,214 Eng,Irdeto,,
4093 VEast hemi0,DVB-S28PSK150005/6,1490,Edge Sport,,MPEG-4/SD,481,482 Eng,Irdeto,,
4093 VEast hemi0,4132 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191203
4093 VEast hemi0,4137 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191203
4093 VEast hemi0,4142 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191203
4093 VEast hemi0,4148 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191204
4093 VEast hemi0,4154 VEast hemi,DVB-S28PSK44883/4,,(feeds),,,,,,Anonymous191204
4093 VEast hemi0,11118 Htp 7,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy210105
4093 VEast hemi0,11618 Htp 15,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy240105
4093 VEast hemi0,11627 Htp 15,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy240105
4093 VEast hemi0,11651 Htp 16,DVB-S2216003/4,,(feeds),,,,,,Stanley_cassidy221230
4093 VEast hemi0,11669 Htp 16,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy210105
4093 VEast hemi0,11678 Htp 16,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy210105
4093 VEast hemi0,12326 VSouth Asia,DVB-S18885/6,,(feeds),,,,,,DX Bozóth200706
4093 VEast hemi0,12524 Htp 43Southern43-45,DVB-S300001/2,,,,100-1,,2.7,,N Stanislav220409
4093 VEast hemi0,12524 Htp 43Southern43-45,1,Supreme Master TV,,MPEG-2/SD,2001,3001 Eng,,,
4093 VEast hemi0,12524 Htp 43Southern43-45,2,TBN Inspire International,,MPEG-4/SD,1360,1320 Eng,,,
4093 VEast hemi0,12524 Htp 43Southern43-45,19,SBN International,,MPEG-2/SD,211,3019 Eng4019 Spa,,,
4093 VEast hemi0,12524 Htp 43Southern43-45,117,TBN Asia,,MPEG-4/SD,1701,1120 Eng,,,
4093 VEast hemi0,12524 Htp 43Southern43-45,410,Daystar TV,,MPEG-2/SD,413,414 Eng,,,
4093 VEast hemi0,12524 Htp 43Southern43-45,5040,Hwazan Satellite TV,,MPEG-4/SD,5040,5041 Chi,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,,BFBS,,,,1.0,Irdeto,N Stanislav220105,https://www.lyngsat.com/providers/uk/BFBS.html
12730 HSouthern43-45,DVB-S2QPSK233301/2,8101,BBC One,,MPEG-4/SD,101,401 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8102,CBBC (07-18),,MPEG-4/SD,102,402 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8102,BBC Two (18-07),,MPEG-4/SD,102,402 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8103,ITV 1 London,,MPEG-4/SD,103,403 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8104,BFBS Extra,,MPEG-4/SD,104,404 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8105,Sky Sports Main Event UK,,MPEG-4/SD,105,405 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8106,TNT Sports 1,,MPEG-4/SD,106,406 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8107,BFBS Sport,,MPEG-4/SD,107,407 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8108,Sky News UK,,MPEG-4/SD,108,408 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8109,Channel 4 London,,MPEG-4/SD,109,409 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8110,Channel 5 (UK),,MPEG-4/SD,110,410 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8117,Sky Cinema Delay,,MPEG-4/SD,117,417 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8118,NTV National,,MPEG-4/SD,118,418 Nep,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8121,BFBS Ops,,,,421 Eng,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8123,BFBS UK Bases,,,,423 Eng,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8124,BFBS Radio 2,,,,424 Eng,Irdeto,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8126,BFBS Rewind,,,,426 Eng,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8127,BFBS UK National,,,,427 Eng,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8131,BFBS UK,,,,431 Eng,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8135,BFBS Best of British,,,,435 Eng,,,
12730 HSouthern43-45,DVB-S2QPSK233301/2,8138,BFBS Falklands,,,,438 Eng,,,
