Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
10985 Htp 17Russia0,DVB-S28PSK350073/4,,STV,,4371-3,,7.9,Irdeto,N Stanislav240302,https://www.lyngsat.com/providers/ru/STV.html
10985 Htp 17Russia0,DVB-S28PSK350073/4,2,Mult,,MPEG-4/HD,1001,1110 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,3,Moya Planeta,,MPEG-4/HD,1012,1102 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,4,Russkiy Roman,,MPEG-4/HD,1013,1103 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,5,Telekanal FAN,,MPEG-4/SD,1014,1104 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,7,Muz Soyuz,,MPEG-4/SD,1006,1106 Rus,,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,8,Mosfilm (+4h),,MPEG-4/SD,1007,1107 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,9,Tri Angela,,MPEG-4/SD,1019,1119 Rus,,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,10,Mosfilm (+2h),,MPEG-4/SD,1008,1108 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,13,Mosfilm,,MPEG-4/HD,1022,1122 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,14,Telekanal FAN,,MPEG-4/HD,1023,1123 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,15,Pes i Ko,,MPEG-4/SD,1024,483 Rus,,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,16,Moskva 24,,MPEG-4/SD,1025,1125 Rus,,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,17,Mosfilm,,MPEG-4/SD,1026,1126 Rus,Irdeto,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,18,Kaleidoskop TV,,MPEG-4/SD,1027,1127 Rus,,,
10985 Htp 17Russia0,DVB-S28PSK350073/4,19,Moskva Telekanal,,MPEG-4/SD,1028,1128 Rus,,,
