Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12060 Vtp 3North America,3659 Htp 11America,DVB-S6666,,(feeds),,,,,,A Camargo080406
12060 Vtp 3North America,3668 Htp 11America,DVB-S6666,,(feeds),,,,,,A Camargo080406
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,,,7.9,BISS,Wilkherdasilva191105,https://www.lyngsat.com/providers/br/SBT-Rio-Grande.html
3942 Vtp 6America0,DVB-S28PSK50003/4,,SBT Rio Grande,,MPEG-4/1seg,257,258 Por,,,
3942 Vtp 6America0,DVB-S28PSK50003/4,51776,SBT Rio Grande,,MPEG-4/HD,1110,1211 Por,BISS,,
3942 Vtp 6America0,3948 Htp 16America,DVB-S4440,,(feeds),,,,,,N Chaves100131
3942 Vtp 6America0,3960 Htp 16America0,DVB-S28PSK37502/3,,Assembleia Legislativa TV,,MPEG-2/HD,337,6.6 340 Por,,Edinho fta230723
3970 Htp 16America0,DVB-S28PSK98752/3,,Grupo Vierci,,,,6.6,BISS,Edinho fta230723,https://www.lyngsat.com/providers/py/Grupo-Vierci.html
3970 Htp 16America0,DVB-S28PSK98752/3,,E40 TV,,MPEG-4/SD,5408,512 Spa,BISS,,
3970 Htp 16America0,DVB-S28PSK98752/3,1,Telefuturo (Paraguay),,MPEG-4/SD,101,501 Spa,BISS,,
3970 Htp 16America0,DVB-S28PSK98752/3,2,Latele (Paraguay),,MPEG-4/SD,201,601 Spa,BISS,,
3970 Htp 16America0,DVB-S28PSK98752/3,4,N PY,,MPEG-4/SD,301,701 Spa,BISS,,
3970 Htp 16America0,DVB-S28PSK98752/3,5,Canal Pro,,MPEG-4/HD,105,5152 Spa,,,
3970 Htp 16America0,DVB-S28PSK98752/3,1,Estación 40,,,,502 Spa,BISS,,
3970 Htp 16America0,DVB-S28PSK98752/3,2,Monumental 1080 AM,,,,602 Spa,BISS,,
3970 Htp 16America0,DVB-S28PSK98752/3,3,Radio 1° de Marzo,,,,701 Spa,BISS,,
3970 Htp 16America0,3977 Htp 16America0,DVB-S28PSK25002/3,,TV ALESP,,MPEG-4/SD,512,6.64112 Por,,Wilkherdasilva201129
3970 Htp 16America0,3992 Htp 16America0,DVB-S2QPSK16664/5,,Telerama (Ecuador),,MPEG-4/SD,101,4.7 256 Spa,,Edinho fta230723
3970 Htp 16America0,3997 Htp 16America0,DVB-S28PSK20833/4,,TV Legislativa (Ecuador),,MPEG-4/HD,33,7.9  36 Spa,,Wilkherdasilva201129
4022 Vtp 7America0,DVB-S28PSK50003/4,,TV Pajuçara,,,,7.9,,Edinho fta230723,https://www.lyngsat.com/providers/br/TV-Pajucara.html
