Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11692 Vtp 15TV,11472 Vtp 8Coherent,Digicipher 2292705/6,,Kazakh mux,,,,,Digicipher,N Stanislav240328
11692 Vtp 15TV,11472 Vtp 8Coherent,,KTK,,,101,Rus,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,Perviy kanal Eurasia,,,102,Rus,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,31 Kanal,,,103,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,NTK,,,104,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,Qazaqstan,,,106,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,Balapan,,,107,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,Khabar,,,108,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,Khabar 24,,,109,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,Astana TV,,,110,Kaz,Digicipher,,
11692 Vtp 15TV,11472 Vtp 8Coherent,,7 Kanal (Kazakhstan),,,111,Kaz,Digicipher,,
11692 Vtp 15TV,11494 Vtp 9TV,DVB-S28PSK56008/9,,Kazakh mux,,,,10.7,IrdetoVideoguard,N Stanislav220902
11692 Vtp 15TV,11494 Vtp 9TV,101,KTK,,MPEG-4/SD,257,258 Rus,IrdetoVideoguard,,
11692 Vtp 15TV,11494 Vtp 9TV,102,Perviy kanal Eurasia,,MPEG-4/SD,273,274 Rus,IrdetoVideoguard,,
11692 Vtp 15TV,11494 Vtp 9TV,103,Mir,,MPEG-4/SD,289,290 Rus,IrdetoVideoguard,,
11692 Vtp 15TV,11494 Vtp 9TV,104,31 Kanal,,MPEG-4/SD,305,306 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11494 Vtp 9TV,108,Almaty TV,,MPEG-4/SD,369,370 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,DVB-S28PSK94008/9,,Kazakh mux,,,,10.7,IrdetoVideoguard,DX Bozóth240312
11692 Vtp 15TV,11503 Vtp 9TV,201,Qazaqstan,,MPEG-4/SD,1025,1026 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,202,Balapan,,MPEG-4/SD,1041,1042 Kaz,,,
11692 Vtp 15TV,11503 Vtp 9TV,204,QazSport,,MPEG-4/SD,1073,1074 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,205,Jibek Joly,,MPEG-4/SD,1089,1090 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,206,Khabar 24,,MPEG-4/SD,1105,1106 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,207,Astana TV,,MPEG-4/SD,1121,1122 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,208,7 Kanal (Kazakhstan),,MPEG-4/SD,1137,1138 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,222,El Arna,,MPEG-4/SD,1553,1554 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11503 Vtp 9TV,534,Abai TV,,MPEG-4/SD,3633,3634 Kaz,IrdetoVideoguard,,
11692 Vtp 15TV,11537 Vtp 11TV,DVB-S28PSK32003/4,,(feeds),,,,,,DX Bozóth221120
11692 Vtp 15TV,11642 Vtp 15TV,DVB-S28PSK10803/4,1,Atyraý,,0-12MPEG-4/SD,611,7.9 631 Kaz,,DX Bozóth200826
11692 Vtp 15TV,11643 Vtp 15TV,DVB-S28PSK10803/4,210,Altai,,1-1MPEG-4/SD,1169,7.91170 Kaz,,DX Bozóth161025
11692 Vtp 15TV,11645 Vtp 15TV,DVB-S28PSK10803/4,215,Saryarqa,,0-1MPEG-4/SD,4097,7.94098 Kaz,,DX Bozóth200825
11692 Vtp 15TV,11646 Vtp 15TV,DVB-S28PSK10803/4,2018,Aqtóbe,,1-1MPEG-4/SD,2214,7.92224 Kaz,,DX Bozóth171216
