Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12132 HNorth America,10728 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui221119
12132 HNorth America,10728 HSouth America0,101,[Inter info card],,MPEG-2/SD,2710,3104 Spa,,,
12132 HNorth America,10728 HSouth America0,107,TV Perú,,MPEG-2/SD,2113,3125 Spa,,,
12132 HNorth America,10728 VSouth America0,DVB-S28PSK300003/4,,Movistar,,,,7.9,ConaxNagravision,W Ramirez221231
12132 HNorth America,10768 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui210911
12132 HNorth America,10768 HSouth America0,439,EWTN España - Latinoamérica,,MPEG-2/SD,2119,3141 Spa,,,
12132 HNorth America,10768 VSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,ConaxNagravision,C Carlos240123
12132 HNorth America,10808 HSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,Nagravision,C de Berazategui230416
12132 HNorth America,10808 HSouth America0,362,Travelxp HD,,MPEG-4/HD,2185,3758 Spa,,,
12132 HNorth America,10808 VSouth America0,DVB-S28888,,Movistar,,,,,Nagravision,C de Berazategui230621
12132 HNorth America,10808 VSouth America0,1772,TVC (Ecuador),,MPEG-2/SD,2880,4109 Spa,,,
12132 HNorth America,10848 HSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,ConaxNagravision,C Carlos230107
12132 HNorth America,10848 HSouth America0,805,TV+,,MPEG-4/HD,2242,3358 Spa,,,
12132 HNorth America,10888 HSouth America0,DVB-S28888,,Movistar,,,,,Nagravision,C de Berazategui230630
12132 HNorth America,10888 HSouth America0,118,TV+,,MPEG-2/SD,2276,3276 Spa,,,
12132 HNorth America,10928 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui221113
12132 HNorth America,11072 HNorth America,DVB-S3001,2,Aprende TV,,?-?MPEG-2/SD,308,256 Spa,,Moncho Orbita Central160802
12132 HNorth America,11222 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,Edinho fta231001
12132 HNorth America,11222 HSouth America0,201,TV Perú Noticias,,MPEG-2/SD,2226,3212 Spa,,,
12132 HNorth America,11262 HSouth America0,DVB-S28PSK300002/3,,Movistar,,,,6.6,Nagravision,C Carlos230107
12132 HNorth America,11302 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,C de Berazategui230225
12132 HNorth America,11302 HSouth America0,152,Canal Institucional TV,,MPEG-2/SD,3015,4029 Spa,,,
12132 HNorth America,11342 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,StarTVuser220603
12132 HNorth America,11382 HSouth America0,DVB-S288883/4,,Movistar,,,,5.5,Nagravision,O Ponce240104
12132 HNorth America,11422 HSouth America0,DVB-S2QPSK300002/3,,Movistar,,,,3.1,ConaxNagravision,C Carlos230328
12132 HNorth America,12132 HNorth America,DVB-S27500,,(feeds),,,,,,R Alfonso120110
