Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12184 Vtp SCV24USouth Cone,3641 Ltp 52Hemi0,,,,,,,,,N Stanislav240107
12184 Vtp SCV24USouth Cone,3675 Rtp 53Hemi0,,,,,,,,,N Stanislav240107
12184 Vtp SCV24USouth Cone,3679 Rtp 53Hemi0,,,,,,,,,N Stanislav240107
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,DVB-S28PSK83303/4,,,,3-1,,7.9,,DX Bozóth240322
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,1,Canal Antigua,,MPEG-4/SD,34,38 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,2,Conectados con Dios TV,,MPEG-4/SD,36,37 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,6,Gallero Soy,,MPEG-4/SD,41,42 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,9,LTV,,MPEG-4/SD,769,770 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,10,TV Canal Sur,,MPEG-4/SD,43,44 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,11,Megavisión,,MPEG-4/SD,48,256 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,12,Teleunion,,MPEG-4/SD,4128,4129 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,14,TNH Canal 8,,MPEG-4/SD,51,52 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,15,Congreso TV (Honduras),,MPEG-4/SD,54,5. Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,16,Une TV,,MPEG-4/HD,62,63 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,3011,Canal 6 (Honduras),,HEVC,47,49 Spa,,,
12184 Vtp SCV24USouth Cone,3710 Ltp 56Hemi0,7,Radio Nacional de Honduras,,,,59 Spa,,,
12184 Vtp SCV24USouth Cone,3725 Ltp 56Hemi,DVB-S28PSK37503/4,,(feeds),,,,,,Dallara230408
12184 Vtp SCV24USouth Cone,3763 Rtp 57Hemi0,,,,,,,,,N Stanislav240313
12184 Vtp SCV24USouth Cone,3763 Ltp 58Hemi,DVB-S28PSK300005/6,,(ESPN feeds),,,,,,M Hajdú161002
12184 Vtp SCV24USouth Cone,3803 Ltp 60Hemi0,DVB-S28PSK300005/6,,,,100-100,,9.4,Cryptoguard 1IrdetoVisionCrypt,N Stanislav240107
12184 Vtp SCV24USouth Cone,3803 Ltp 60Hemi0,1,Duna World (Sun 22-Sat 14 & Sat 22-Sun 14),,MPEG-2/SD,2001,3001 Hun,,,
12184 Vtp SCV24USouth Cone,3803 Ltp 60Hemi0,1,M4 Sport + (Sat-Sun 14-22),,MPEG-2/SD,2001,3001 Hun,,,
12184 Vtp SCV24USouth Cone,3803 Ltp 60Hemi0,3,TV Agro,,MPEG-4/SD,101,102 Spa,Cryptoguard 1Irdeto,,
12184 Vtp SCV24USouth Cone,3803 Ltp 60Hemi0,4,Primetime (USA),,MPEG-4/SD,253,254 Spa,VisionCrypt,,
