Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,DVB-S2QPSK183155/6,,Nigerian mux,,1-2,,5.2,,M Hajdú201229
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,201,Lagos TV,,MPEG-4/SD,273,274 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,202,MITV,,MPEG-4/SD,289,290 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,203,Silverbird TV,,MPEG-4/SD,305,306 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,204,TVC News,,MPEG-4/SD,321,322 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,205,TVC,,MPEG-4/SD,337,338 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,206,Sunna TV (Nigeria),,MPEG-4/SD,353,354 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,207,Wazobia TV,,MPEG-4/SD,369,370 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,208,Trybe TV,,MPEG-4/SD,385,386 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,209,Spice,,MPEG-4/SD,401,402 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,210,Televista,,MPEG-4/SD,513,514 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,211,OnMax,,MPEG-4/SD,529,530 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,212,Soundcity TV,,MPEG-4/SD,545,546 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,213,Wazobia Max TV Lagos,,MPEG-4/SD,561,562 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,214,Arewa 24,,MPEG-4/SD,577,578 Hau,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,215,Lumen Christi Catholic TV,,MPEG-4/SD,593,594 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,1,Rhythm,,,,44 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,8,Ray Power FM,,,,41 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,202,Naija FM Lagos,,,,291 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,207,Wazobia FM Lagos,,,,371 Eng,,,
12575 VSpot 40,3751 Rtp SZD11Sub-Sahara0,257,Star FM 101.5,,,,39 Eng,,,
12575 VSpot 40,3764 Rtp SZD11Sub-Sahara0,DVB-S28PSK26042/3,,Uganda mux,,0-1,,6.6,,DX Bozóth180111
12575 VSpot 40,3764 Rtp SZD11Sub-Sahara0,1,NTV Uganda,,MPEG-4/SD,111,112 Eng,,,
12575 VSpot 40,3764 Rtp SZD11Sub-Sahara0,2,Spark TV,,MPEG-4/SD,121,122 Eng,,,
12575 VSpot 40,3767 Rtp SZD11Sub-Sahara0,DVB-S23153/4,1,Eswatini TV,,0-1MPEG-4/SD,111,5.5 112 Eng,,Onacila170210
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,,ZNBC,,0-1,,5.5,,DX Bozóth240204,https://www.lyngsat.com/providers/zm/ZNBC.html
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,1,ZNBC TV 2,,MPEG-2/SD,39,40 Eng,,,
3771 Rtp SZD11Sub-Sahara0,DVB-S50003/4,2,ZNBC TV 1,,MPEG-2/SD,33,36 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,DVB-S28PSK57203/4,,Uganda mux,,,,7.9,,DX Bozóth171202
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,1,Bukedde 1,,MPEG-4/SD,611,631,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,2,Channel 44,,MPEG-4/SD,711,731 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,403,NBS TV,,MPEG-4/SD,431,432 Swa,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,404,Urban TV (Uganda),,MPEG-4/SD,441,442 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,405,TV West (Uganda),,MPEG-4/SD,151,152 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,406,BBS TV,,MPEG-4/SD,161,162 Swa,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,407,Bukedde 2,,MPEG-4/SD,171,172,,,
3771 Rtp SZD11Sub-Sahara0,3778 Rtp SZD11Sub-Sahara0,408,UBC TV,,MPEG-4/SD,181,182,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,DVB-S28PSK57578/9,,Kenyan mux,,,,10.7,,N Stanislav230901
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,1,NTV (Kenya),,MPEG-4/SD,51,49 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,2,KTN Home,,MPEG-4/SD,769,770 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,5,K24,,MPEG-4/SD,33,32 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,104,NTV (Kenya),,MPEG-4/SD,321,322 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,105,KTN News (Kenya),,MPEG-4/SD,337,339 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,107,Kass TV,,MPEG-4/SD,370,369 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,108,Akili Kids!,,MPEG-4/SD,385,386 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,7,Capital FM (Kenya),,,,516 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,9,Nation FM (Kenya),,,,275 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,16,Classic FM (Kenya),,,,785 Eng,,,
3771 Rtp SZD11Sub-Sahara0,3785 Rtp SZD11Sub-Sahara0,162,Radio Maisha,,,,871,,,
3771 Rtp SZD11Sub-Sahara0,3859 Ltp SZD14Sub-Sahara,DVB-S216APSK26004/5,,(feeds),,,,,,Onacila210130
3771 Rtp SZD11Sub-Sahara0,3863 Ltp SZD14Sub-Sahara,DVB-S28PSK33335/6,,(feeds),,,,,,DX Bozóth220828
3771 Rtp SZD11Sub-Sahara0,10962 Htp KUD1Spot 33,DVB-S80005/6,,(feeds),,,,,,N Stanislav231119
11486 Htp KUD7Spot 34,DVB-S2QPSK10003/5,,Alghad FM,,65535-1,,2.2,,DX Bozóth240312,https://www.lyngsat.com/providers/iq/Alghad-FM.html
11486 Htp KUD7Spot 34,DVB-S2QPSK10003/5,1,Alghad FM,,,,52 Ara,,,
11486 Htp KUD7Spot 34,DVB-S2QPSK10003/5,2,Alghad FM,,,,56 Ara,,,
11486 Htp KUD7Spot 34,11498 Vtp KUD3Spot 40,DVB-S216APSK19002/3,,(feeds),,,,,,N Stanislav210529
