Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12680 VBrazil0,10970 Vtp 1BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui230727
12680 VBrazil0,10982 Htp 1AEK0West Latin America0,DVB-S2QPSK150002/3,,CANTV TV Satelital,,,,3.1,Tongfang,Edinho fta231120
12680 VBrazil0,11010 Vtp 2BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,3-7,,6.6,Nagravision,C de Berazategui220422
12680 VBrazil0,11015 Htp 2AEK0West Latin America0,DVB-S2QPSK300002/3,,CANTV TV Satelital,,,,3.1,Tongfang,C de BerazateguiEdinho fta220714
12680 VBrazil0,11050 Vtp 3BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,StarTVuser220603
12680 VBrazil0,11050 Vtp 3BEK0West Latin America0,600,Enlace,,MPEG-4/SD,1119,1111 Spa,,,
12680 VBrazil0,11054 Htp 3AEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui220915
12680 VBrazil0,11090 Vtp 4BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui220708
12680 VBrazil0,11130 Vtp 5BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,C de Berazategui240303
12680 VBrazil0,11134 Htp 5AEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,Wilkherdasilva190423
12680 VBrazil0,11170 Vtp 6BEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,Edinho fta230615
12680 VBrazil0,11174 Htp 6AEK0West Latin America0,DVB-S28PSK279002/3,,Claro Americas Norte,,,,6.6,Nagravision,Wilkherdasilva190423
12680 VBrazil0,12220 HBrazil0,DVB-S298903/4,,Claro Brasil,,,,5.5,Nagravision,O Ponce240104
12680 VBrazil0,12240 VBrazil0,DVB-S28PSK298903/5,,Claro Brasil,,,,5.5,Nagravision,F Alisson230904
12680 VBrazil0,12260 HBrazil0,DVB-S28PSK298903/5,,Claro Brasil,,,,5.5,Nagravision,F Alisson230904
12680 VBrazil0,12280 VBrazil0,DVB-S28PSK298903/5,,Claro Brasil,,,,5.5,Nagravision,F Alisson230904
12680 VBrazil0,12300 HBrazil0,DVB-S28PSK298903/5,,Claro Brasil,,,,5.5,Nagravision,F Alisson230904
12680 VBrazil0,12320 VBrazil0,DVB-S299003/4,,Claro Brasil,,,,5.5,Nagravision,C de Berazategui230727
12680 VBrazil0,12340 HBrazil0,DVB-S29890,,Claro Brasil,,,,,Nagravision,F Alisson240108
12680 VBrazil0,12340 HBrazil0,850,Canal Claro promo,,MPEG-2/SD,4903,4901 Por,,,
12680 VBrazil0,12360 VBrazil0,DVB-S28PSK29890,,Claro Brasil,,,,,Nagravision,F Alisson230904
12680 VBrazil0,12380 HBrazil0,DVB-S29890,,Claro Brasil,,,,,Nagravision,F Alisson221020
