Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
3977 Ltp 104SE zone0,DVB-S177773/4,,NBC,,70-1,,5.5,Tongfang,Tony G150522,https://www.lyngsat.com/providers/na/NBC.html
3977 Ltp 104SE zone0,DVB-S177773/4,1,NBC 1,,MPEG-2/SD,32,33 Eng,,,
3977 Ltp 104SE zone0,DVB-S177773/4,2,(feeds),,,34,35,Tongfang,,
3977 Ltp 104SE zone0,DVB-S177773/4,26,(feeds),,,59,57,Tongfang,,
3977 Ltp 104SE zone0,DVB-S177773/4,64,NBC 1,,MPEG-2/SD,81,82 Eng,Tongfang,,
3977 Ltp 104SE zone0,DVB-S177773/4,65,NBC 2,,MPEG-2/SD,83,84 Eng,Tongfang,,
3977 Ltp 104SE zone0,DVB-S177773/4,66,NBC 3,,MPEG-2/SD,85,86 Eng,Tongfang,,
3977 Ltp 104SE zone0,DVB-S177773/4,,National FM,,,,36 Eng,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Funkhaus Namibia,,,,37 Ger,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kati FM,,,,37,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Omurari FM,,,,38,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kaisames FM,,,,38,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,TYS FM,,,,39,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,99 FM (Namibia),,,,40 Eng,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Nova 103.5,,,,40 Eng,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kanaal 7,,,,41 Afr,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Omulunga Radio,,,,41,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Energy 100 FM,,,,43 Eng,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Wato FM,,,,44,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Nwanyi FM,,,,44,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Kosmos 94.1,,,,45 Afr,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Fresh FM (Namibia),,,,55 Eng,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Hartklop FM,,,,58 Afr,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Wato FM,,,,67,,,
3977 Ltp 104SE zone0,DVB-S177773/4,,Hitradio Namibia,,,,85 Ger,,,
3977 Ltp 104SE zone0,10958 Htp 71Spot 250.9-53.9,DVB-S10001/2,2,New Testament Baptist Radio,,?-?,,2.7 256 Ara,,N Stanislav220611
3977 Ltp 104SE zone0,10962 Htp 71Spot 2,DVB-S15507/8,,(feeds),,,,,,N Stanislav111102
3977 Ltp 104SE zone0,10966 Vtp 61Spot 1,DVB-S28PSK71202/3,,(feeds),,,,,,Roli210828
3977 Ltp 104SE zone0,11003 Vtp 61Spot 1,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A230607
3977 Ltp 104SE zone0,11016 Vtp 61Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Jamie A160222
3977 Ltp 104SE zone0,11027 Vtp 61Spot 1,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A160222
3977 Ltp 104SE zone0,11045 Htp 72Spot 2,DVB-S21007/8,,(feeds),,,,,,DX Bozóth170505
3977 Ltp 104SE zone0,11048 Htp 72Spot 2,DVB-S31003/4,,(feeds),,,,,,DX Bozóth090109
3977 Ltp 104SE zone0,11049 Vtp 62Spot 1,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie ARoli210417
3977 Ltp 104SE zone0,11055 Vtp 62Spot 1,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie ARoli210417
3977 Ltp 104SE zone0,11063 Vtp 62Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli210618
3977 Ltp 104SE zone0,11080 Vtp 62Spot 1,DVB-S28PSK96003/4,,(feeds),,,,,,Jamie A220303
3977 Ltp 104SE zone0,11080 Htp 72Spot 2,DVB-S11003/4,,(feeds),,,,,,DX Bozóth120229
3977 Ltp 104SE zone0,11090 Vtp 62Spot 1,DVB-S28PSK50005/6,,(feeds),,,,,,Roli230325
3977 Ltp 104SE zone0,11096 Vtp 62Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie ARoli220909
3977 Ltp 104SE zone0,11118 HSpot 250.9-53.9,DVB-S2QPSK10001/2,261,New Life Radio,,0-1,,1.0 259 Ara,,EnoSat230110
3977 Ltp 104SE zone0,11123 Vtp 63Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Roli151203
3977 Ltp 104SE zone0,11146 Vtp 63Spot 1,DVB-S28PSK36003/4,,(feeds),,,,,,Jamie A151127
3977 Ltp 104SE zone0,11186 Htp 73Spot 2,DVB-S28PSK35802/3,,(feeds),,,,,,N Stanislav240102
3977 Ltp 104SE zone0,11461 Vtp 65Spot 1,DVB-S216APSK49902/3,,(feeds),,,,,,Jamie A230403
3977 Ltp 104SE zone0,11467 Vtp 65Spot 1,DVB-S28PSK50003/4,,(feeds),,,,,,Jamie A230912
3977 Ltp 104SE zone0,11473 Vtp 65Spot 1,DVB-S28PSK48003/4,,(feeds),,,,,,Jamie A230221
3977 Ltp 104SE zone0,11480 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli240109
3977 Ltp 104SE zone0,11488 Vtp 65Spot 1,DVB-S28PSK37502/3,,(feeds),,,,,,Jamie A230505
3977 Ltp 104SE zone0,11492 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230909
3977 Ltp 104SE zone0,11498 Vtp 65Spot 1,DVB-S28PSK49363/4,,(feeds),,,,,,Roli230909
3977 Ltp 104SE zone0,11507 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122
3977 Ltp 104SE zone0,11511 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122
3977 Ltp 104SE zone0,11515 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Jamie A231122
3977 Ltp 104SE zone0,11529 Vtp 65Spot 1,DVB-S28PSK32005/6,,(feeds),,,,,,Roli210507
3977 Ltp 104SE zone0,11536 Vtp 65Spot 1,DVB-S67503/4,,(feeds),,,,,,Roli220529
3977 Ltp 104SE zone0,11542 Vtp 65Spot 1,DVB-S28PSK45003/4,,(feeds),,,,,,Jamie A200131
3977 Ltp 104SE zone0,11553 Vtp 65Spot 1,DVB-S2X8PSK71202/3,,(feeds),,,,,,Jamie A210125
3977 Ltp 104SE zone0,11559 Vtp 65Spot 1,DVB-S28PSK32003/4,,(feeds),,,,,,Jamie A211102
3977 Ltp 104SE zone0,11563 Vtp 65Spot 1,DVB-S28PSK32003/4,,(feeds),,,,,,Jamie A211102
3977 Ltp 104SE zone0,11574 Vtp 69Spot 1,DVB-S2QPSK66003/5,,(feeds),,,,,,Roli231029
3977 Ltp 104SE zone0,11584 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy190414
3977 Ltp 104SE zone0,11602 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy230715
3977 Ltp 104SE zone0,11613 Vtp 69Spot 1,DVB-S28PSK72003/4,,(feeds),,,,,,Roli220424
3977 Ltp 104SE zone0,11627 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy220310
3977 Ltp 104SE zone0,11646 Vtp 69Spot 1,DVB-S296003/4,,(feeds),,,,,,Stanley_cassidy160911
3977 Ltp 104SE zone0,11686 Vtp 69Spot 1,DVB-S272003/4,,(feeds),,,,,,Stanley_cassidy160911
3977 Ltp 104SE zone0,11688 Htp 79Spot 250.9-53.9,,,,,,,,,N Stanislav240323
3977 Ltp 104SE zone0,11691 Htp 79Spot 2,DVB-S28PSK12005/6,,(feeds),,,,,,N Stanislav210920
3977 Ltp 104SE zone0,12509 Vtp 310XSpot 3,DVB-S216APSK26004/5,,(feeds),,,,,,Jamie A230209
3977 Ltp 104SE zone0,12520 Vtp 310XSpot 3,DVB-S28PSK41503/4,,(Digi feeds),,,,,,Roli231208
3977 Ltp 104SE zone0,12526 Vtp 310XSpot 3,DVB-S28PSK66603/4,,(Digi feeds),,,,,,Jamie A230209
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,,Slovak Telekom,,187-2808,,2.2,ConaxCryptoworksIrdetoNagravision,V HrubecM Al-Taie240229,https://www.lyngsat.com/providers/sk/Slovak-Telekom.html
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8011,Film + Czechia,,MPEG-4/SD,1102,1103 Cze,ConaxCryptoworksIrdetoNagravision,,
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8012,Nova Sport 5,,MPEG-4/HD,1202,1203 Cze1204 Qaa,Nagravision,new,
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8013,Spektrum,,MPEG-4/HD,1302,1303 Cze1304 Hun,ConaxCryptoworksIrdetoNagravision,,
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8014,AMC Cesko,,MPEG-4/HD,1402,1403 Cze1404 Eng,ConaxCryptoworksIrdetoNagravision,,
12527 Htp 310LSpot 30,DVB-S2QPSK288003/5,8015,Nova Sport 6,,MPEG-4/HD,1502,1503 Cze1504 Qaa,Nagravision,new,
