Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
11187 Vtp 12KEurope,3817 Htp 4CAfrica & Europe,DVB-S2QPSK33331/2,,,,,,1.0,,DX Bozóth230811
11187 Vtp 12KEurope,3817 Htp 4CAfrica & Europe,257,Wailing Women Worldwide TV,,,257,258 Eng,,,
11187 Vtp 12KEurope,3817 Htp 4CAfrica & Europe,531,MFM TV,,,532,533 Eng,,,
11187 Vtp 12KEurope,3817 Htp 4CAfrica & Europe,513,Zodiak Radio,,,,51. Eng,,,
11187 Vtp 12KEurope,3817 Htp 4CAfrica & Europe,514,Capital FM (Malawi),,,,521 Eng,,,
11187 Vtp 12KEurope,3817 Htp 4CAfrica & Europe,517,Nyami Nyami FM,,,,525 Eng,,,
11187 Vtp 12KEurope,3819 Vtp 3CAfrica & Europe,,,,,,,,,N Stanislav240201
11187 Vtp 12KEurope,3823 Vtp 3CAfrica & Europe,,,,,,,,,DX Bozóth240119
11187 Vtp 12KEurope,3827 Vtp 3CAfrica & Europe,DVB-S2QPSK14004/5,1,Kameme TV,,?-?MPEG-4/SD,258,4.7 257 Eng,,N Stanislav240205
11187 Vtp 12KEurope,3827 Htp 15CAfrica & Europe,,,,,,,,,N Stanislav240205
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,DVB-S28PSK15853/4,,Kenyan mux,,,,7.9,,DX Bozóth230719
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,11,Lulu FM,,,,400,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,12,Trace FM Kenya,,,,401 Eng,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,13,Sidai FM,,,,402,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,14,Soundcity Radio 88.5 Nairobi,,,,403 Eng,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,15,Sang'u FM,,,,52,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,16,Getu FM,,,,54 Som,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,17,Inka FM,,,,56,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,18,Gichichio FM,,,,58,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,19,Kayu FM,,,,60 Eng,,,
11187 Vtp 12KEurope,3834 Htp 16CAfrica & Europe,20,Mwangaza wa Neno FM,,,,62,,,
11187 Vtp 12KEurope,3836 Htp 16CAfrica & Europe,DVB-S28PSK12503/4,1003,Thunder TV,,?-?MPEG-4/SD,34,7.9  35 Eng,,N Stanislav240205
11187 Vtp 12KEurope,3838 Htp 16CAfrica & Europe,DVB-S28PSK12502/3,257,Christ Mandate TV,,?-?MPEG-4/SD,257,6.6 258 Eng,,N Stanislav240205
11187 Vtp 12KEurope,3840 Htp 16CAfrica & Europe,DVB-S28PSK15003/4,101,Rapid TV,,?-?MPEG-4/SD,33,7.9  34 Eng,,N Stanislav230604
11187 Vtp 12KEurope,3842 Htp 16CAfrica & Europe,DVB-S28PSK15822/3,1,Salt TV,,?-?MPEG-2/SD,308,6.6 256 Eng,,DX Bozóth220827
11187 Vtp 12KEurope,3842 Htp 16CAfrica & Europe,2,Salt FM,,,,257 Eng,,,
11187 Vtp 12KEurope,3863 Htp 16CAfrica & Europe,DVB-S28PSK23803/5,1,AfroSport TV,,?-?MPEG-4/HD,257,5.5 258 Eng,,N Stanislav240205
11187 Vtp 12KEurope,3866 Htp 16CAfrica & Europe,DVB-S2QPSK25005/6,1,News Central TV,,?-?MPEG-4/SD,273,5.2 274 Eng,,N Stanislav220626
11187 Vtp 12KEurope,3869 Htp 16CAfrica & Europe,DVB-S2QPSK12503/5,100,Joy Gospel TV,,?-?MPEG-4/SD,257,2.2 258 Eng,,N Stanislav240205
11187 Vtp 12KEurope,3874 Htp 17CAfrica & Europe,DVB-S28PSK12503/5,1,Jehova Jire TV,,?-?,256,5.5 257 Eng,,N Stanislav230604
11187 Vtp 12KEurope,3915 Vtp 6CAfrica & Europe,DVB-S272003/4,,(feeds),,,,,,DX Bozóth230312
11187 Vtp 12KEurope,3922 Vtp 6CAfrica & Europe,DVB-S28PSK25005/6,2,Wasafi TV,,?-?MPEG-4/SD,515,9.4 517,,DX Bozóth230719
11187 Vtp 12KEurope,3922 Vtp 6CAfrica & Europe,1,Wasafi FM,,,,411.,,,
11187 Vtp 12KEurope,3940 Htp 18CAfrica & Europe,,,,,,,,,N Stanislav240205
11187 Vtp 12KEurope,3944 Htp 18CAfrica & Europe,DVB-S22223/4,,(feeds),,,,,,DX Bozóth221114
11187 Vtp 12KEurope,3945 Vtp 6CAfrica & Europe,,,,,,,,,N Stanislav240205
11187 Vtp 12KEurope,3955 Vtp 7CAfrica & Europe,DVB-S28PSK37503/4,,(feeds),,,,,,DX Bozóth221124
11187 Vtp 12KEurope,3993 Vtp 8CAfrica & Europe,DVB-S2QPSK16665/6,1,Plus TV Africa,,?-?MPEG-4/SD,512,5.24112 Eng,,DX Bozóth230709
