Freq/beam,SR/FEC,SID,Provider/Channel,undef,Compression,VPID,Audio,Encryption,Src_Updated,Provider_URL
12726 Htp 24KAustralia & New Zealand0,3708 Vtp WH1CWest hemi,DVB-S28PSK70003/4,,(feeds),,,,,,Bulek Sps180506
12726 Htp 24KAustralia & New Zealand0,3716 Vtp WH1CWest hemi,DVB-S28PSK56303/4,,(feeds),,,,,,Anonymous180419
12726 Htp 24KAustralia & New Zealand0,3723 Htp WH2CWest hemi,DVB-S30007/8,,(ABS-CBN feeds),,,,,,T Kameda190509
12726 Htp 24KAustralia & New Zealand0,3726 Htp WH2CWest hemi,DVB-S28PSK32603/4,,(feeds),,,,,,Bulek Sps180417
12726 Htp 24KAustralia & New Zealand0,3729 Htp WH2CWest hemi,DVB-S28PSK32603/4,,(ABS-CBN feeds),,,,,,Bulek Sps180414
12726 Htp 24KAustralia & New Zealand0,3733 Htp WH2CWest hemi,DVB-S30007/8,,(ABS-CBN feeds),,,,,,T Kameda190509
12726 Htp 24KAustralia & New Zealand0,3737 Htp WH2CWest hemi,DVB-S30007/8,,(ABS-CBN feeds),,,,,,T Kameda190721
12726 Htp 24KAustralia & New Zealand0,3807 Htp WH6CWest hemi,DVB-S28PSK75003/4,,(feeds),,,,,,T Kameda200510
12726 Htp 24KAustralia & New Zealand0,3810 Vtp WH5CWest hemi,DVB-S28PSK33335/6,,(EM TV feeds),,,,,,T Kameda200915
12726 Htp 24KAustralia & New Zealand0,3825 Htp WH6CWest hemi,DVB-S28PSK75003/4,,(feeds),,,,,,T Kameda200922
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,,,7.9,PowerVuPowerVu,C Sutton240223,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,301,Animal Planet Taiwan,,MPEG-4/HD,4400,4401 Chi4402 Eng,PowerVu,,
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,302,TLC Taiwan,,MPEG-4/HD,4500,4501 Eng,PowerVu,,
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,303,Discovery Channel Taiwan,,MPEG-4/HD,4800,4801 Chi4802 Eng,PowerVu,,
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,333,TLC New Zealand,,MPEG-4/SD,4100,4101 Eng,PowerVu,,
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,340,Discovery Channel Philippines,,MPEG-4/HD,4600,4601 Eng,PowerVu,,
3840 Vtp WH7CWest hemi0,DVB-S28PSK300003/4,341,TLC Philippines,,MPEG-4/HD,4700,4701 Eng,PowerVu,,
3840 Vtp WH7CWest hemi0,3882 Vtp WH9CWest hemi0,DVB-S2QPSK39603/4,1,EM TV (Papua New Guinea),,0-0MPEG-2/SD,103,4.0 203,,Albert I240119
3840 Vtp WH7CWest hemi0,3900 Htp WH10CWest hemi0,,,,,,,,,C Sutton240209
3840 Vtp WH7CWest hemi0,3920 Vtp WH11CWest hemi0,DVB-S2QPSK288003/5,,Sky Pacific,,2-2,,2.2,NagravisionVerimatrix,Albert I240119
3930 Htp WH12CWest hemi0,DVB-S28PSK150003/4,,Paramount International Networks,,,,7.9,Viaccess,C Sutton221019,https://www.lyngsat.com/providers/us/Paramount-International-Networks.html
3930 Htp WH12CWest hemi0,DVB-S28PSK150003/4,41,Nickelodeon South East Asia,,MPEG-4/HD,4101,4102 Eng4103 May4104 Chi4105 Tha,Viaccess,,
3930 Htp WH12CWest hemi0,DVB-S28PSK150003/4,46,MTV 90s,,MPEG-4/HD,4601,4602 Eng,Viaccess,,
3930 Htp WH12CWest hemi0,DVB-S28PSK150003/4,47,MTV Live Australia,,MPEG-4/HD,4701,4702 Eng,Viaccess,,
3930 Htp WH12CWest hemi0,DVB-S28PSK150003/4,49,Paramount Network Asia,,MPEG-4/SD,4901,4902 Eng,Viaccess,,
3930 Htp WH12CWest hemi0,DVB-S28PSK150003/4,51,Nick Jr Asia,,MPEG-4/HD,5101,5102 Eng5103 Tha5104 May5105 Chi5106 Ind,Viaccess,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,,China Radio International,,,,5.5,,Anonymous200820,https://www.lyngsat.com/providers/cn/China-Radio-International.html
3956 Vtp WH13CWest hemi0,DVB-S35553/4,2,China Radio International,,,,1102,,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,7,China Radio International,,,,1107,,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,15,China Radio International,,,,1115,,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,35,China Plus Radio,,,,1203 Eng,,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,36,China Radio International,,,,1204,,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,45,CRI Newsradio,,,,1213 Chi,,,
3956 Vtp WH13CWest hemi0,DVB-S35553/4,51,China Radio International,,,,1219,,,
3956 Vtp WH13CWest hemi0,3976 Vtp WH13CWest hemi0,DVB-S28PSK36002/3,1,PacificAus TV,,4124-1MPEG-4/SD,101,6.6 102 Eng,BISS,N KawanoC SuttonT Kameda201009
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,,Warner Bros. Discovery,,1-1,,7.9,PowerVu,Albert I240304,https://www.lyngsat.com/providers/us/Warner-Bros-Discovery.html
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,1411,Animal Planet Australia,,MPEG-4/SD,3100,3101 Eng,PowerVu,,
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,1413,Animal Planet New Zealand,,MPEG-4/SD,2600,2601 Eng,PowerVu,,
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,1414,Discovery Channel New Zealand,,MPEG-4/SD,2300,2301 Eng,PowerVu,,
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,1416,TLC Australia,,MPEG-4/SD,2800,2801 Eng,PowerVu,,
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,1418,Eurosport Asia,,MPEG-4/HD,3300,3301 Eng,PowerVu,,
3980 Htp WH14CWest hemi0,DVB-S28PSK300003/4,1420,Investigation Discovery Australia,,MPEG-4/SD,2400,.401 Eng,PowerVu,,
