SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
1,UNTV,4-4248MPEG-4/SD,36.0,3706 H,,,,,,,False,,2/3,7500.0,DVB-S2,Tgl,,
2,Radio La Verdad,,,3706 H,,,,,Radio La Verdad,https://www.lyngsat.com/radiochannels/ph/Radio-La-Verdad.html,False,,2/3,7500.0,DVB-S2,Tgl,ph,
2,Radio La Verdad,,,3706 H,,,,,Radio La Verdad,https://www.lyngsat.com/radiochannels/ph/Radio-La-Verdad.html,False,,2/3,7500.0,DVB-S2,Tgl,ph,
3,Wish 107.5,,,3706 H,,,,,Wish 107.5,https://www.lyngsat.com/radiochannels/ph/Wish-1075.html,False,,2/3,7500.0,DVB-S2,Tgl,ph,
3,Wish 107.5,,,3706 H,,,,,Wish 107.5,https://www.lyngsat.com/radiochannels/ph/Wish-1075.html,False,,2/3,7500.0,DVB-S2,Tgl,ph,
1,Ang Dating Daan,0-1MPEG-2/SD,55.0,3714 H,,,Viewcrypt,,,,False,,1/2,4287.0,DVB-S4,Tgl,,
,(feeds),,,3734 V,tp 1C,,,,,,False,,255,3.0,DVB-S2,,,
,RTM Sabah,,,3864 V,,,,https://www.lyngsat.com/providers/my/RTM-Sabah.html,,,True,RTM Sabah,2/3,4444.0,DVB-S2,,,my
1,(RTM Sabah feeds),,101.0,3864 V,,,,,,,False,RTM Sabah,2/3,4444.0,DVB-S2,,,
302,[RTM Sabah test card],MPEG-2/SD,200.0,3864 V,,,,,,,False,RTM Sabah,2/3,4444.0,DVB-S2,,,
302,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
302,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
302,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
302,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
302,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
302,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
502,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
502,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
502,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
502,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
502,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
502,Sabah FM,,,3864 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
1013,Sabah FM,,,3880 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1013,Sabah FM,,,3880 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1013,Sabah FM,,,3880 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1013,Sabah FM,,,3880 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1013,Sabah FM,,,3880 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1013,Sabah FM,,,3880 V,,,,,Sabah FM,https://www.lyngsat.com/radiochannels/my/Sabah-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
402,Sabah V FM,,,3864 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,4444.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
1011,Sabah V FM,,,3880 V,,,,,Sabah V FM,https://www.lyngsat.com/radiochannels/my/Sabah-V-FM.html,False,RTM Sabah,2/3,12400.0,DVB-S2,May,my,
