SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,(feeds),,,11465 H,tp 203,,,,,,False,,3/4,9600.0,DVB-S2,,,
,(feeds),,,11473 H,tp 203,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11481 V,tp 199,,,,,,False,,3/4,23600.0,DVB-S2,,,
,(feeds),,,11497 H,tp 203,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11516 V,tp 199,,,,,,False,,3/4,4875.0,DVB-S2,,,
,(feeds),,,11525 H,tp 204,,,,,,False,,3/4,9600.0,DVB-S2,,,
,(feeds),,,11537 H,tp 204,,,,,,False,,3/4,9600.0,DVB-S2,,,
,(feeds),,,11539 V,tp 199,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11544 V,tp 199,,,,,,False,,2/3,4800.0,DVB-S2,,,
,(feeds),,,11546 H,tp 204,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,11547 V,tp 199,,,,,,False,,3/4,3600.0,DVB-S2,,,
,(feeds),,,11552 H,tp 204,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,11561 V,tp 200,,,,,,False,,3/4,3600.0,DVB-S2,,,
,(feeds),,,11567 H,tp 204,,,,,,False,,3/4,9600.0,DVB-S2,,,
,(feeds),,,11570 V,tp 200,,,,,,False,,3/4,3600.0,DVB-S2,,,
,(feeds),,,11575 V,tp 200,,,,,,False,,3/4,3600.0,DVB-S2,,,
,(feeds),,,11580 V,tp 200,,,,,,False,,3/4,3600.0,DVB-S2,,,
,(feeds),,,11585 H,tp 205,,,,,,False,,3/4,7500.0,DVB-S2,,,
,(feeds),,,11586 V,tp 200,,,,,,False,,3/4,4500.0,DVB-S2,,,
,(feeds),,,11592 V,tp 200,,,,,,False,,3/4,4500.0,DVB-S2,,,
,(feeds),,,11594 H,tp 205,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11602 V,tp 200,,,,,,False,,3/4,4800.0,DVB-S2,,,
,(feeds),,,11602 H,tp 205,,,,,,False,,3/4,4500.0,DVB-S2,,,
,(feeds),,,11608 H,tp 205,,,,,,False,,3/4,4875.0,DVB-S2,,,
,(feeds),,,11614 V,tp 200,,,,,,False,,3/4,4500.0,DVB-S4,,,
,(feeds),,,11614 H,tp 205,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,11621 H,tp 205,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11623 V,tp 201,,,,,,False,,200,8.0,DVB-S2,,,
,(feeds),,,11629 H,tp 205,,,,,,False,,3/4,27200.0,DVB-S2,,,
,(feeds),,,11656 V,tp 202,,,,,,False,,3/4,4875.0,DVB-S2,,,
,(feeds),,,11687 V,tp 202,,,,,,False,,3/4,6750.0,DVB-S6,,,
109.0,(feeds),,109.0,11884 V,tp 211,0.0,,,,,False,,2/3,27500.0,DVB-S2,,,
,(feeds),,,12078 V,tp 180,,,,,,False,,3/4,7500.0,DVB-S2,,,
,(feeds),,,12082 V,tp 180,,,,,,False,,3/4,25000.0,DVB-S2,,,
,(feeds),,,12088 V,tp 180,,,,,,False,,3/4,25000.0,DVB-S2,,,
,(feeds),,,12095 V,tp 180,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,12103 V,tp 180,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,12576 H,tp 194,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12581 V,tp 190,,,,,,False,,3/4,15000.0,DVB-S2,,,
,(feeds),,,12593 V,tp 190,,,,,,False,,3/4,4875.0,DVB-S2,,,
,(feeds),,,12603 V,tp 190,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12615 H,tp 196,,,,,,False,,3/4,4800.0,DVB-S2,,,
,(feeds),,,12621 H,tp 196,,,,,,False,,3/4,4800.0,DVB-S2,,,
,(feeds),,,12627 H,tp 196,,,,,,False,,3/4,4800.0,DVB-S2,,,
,(feeds),,,12633 H,tp 196,,,,,,False,,3/4,4500.0,DVB-S4,,,
,(feeds),,,12639 H,tp 196,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,12645 H,tp 196,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,12679 H,tp 197,,,,,,False,,3/4,4875.0,DVB-S2,,,
,(feeds),,,12720 H,tp 198,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12734 H,tp 198,,,,,,False,,3/4,9230.0,DVB-S2,,,
,Telecom CLM,8916-1,,11491 V,tp 199,,,https://www.lyngsat.com/providers/es/Telecom-CLM.html,,,True,Telecom CLM,463,79.0,DVB-S2,,,es
2.0,CMM TV,MPEG-4/HD,408.0,11491 V,tp 199,,,,CMM TV,https://www.lyngsat.com/tvchannels/es/CMM-TV.html,False,Telecom CLM,463,79.0,DVB-S2,Spa Qaa,es,
2.0,CMM TV,MPEG-4/HD,408.0,11491 V,tp 199,,,,CMM TV,https://www.lyngsat.com/tvchannels/es/CMM-TV.html,False,Telecom CLM,463,79.0,DVB-S2,Spa Qaa,es,
3.0,Radio C-LM Toledo,,,11491 V,tp 199,,,,Radio C-LM Toledo,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Toledo.html,False,Telecom CLM,463,79.0,DVB-S2,Spa,es,
4.0,Radio C-LM Albacete,,,11491 V,tp 199,,,,Radio C-LM Albacete,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Albacete.html,False,Telecom CLM,463,79.0,DVB-S2,Spa,es,
6.0,Radio C-LM Ciudad Real,,,11491 V,tp 199,,,,Radio C-LM Ciudad Real,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Ciudad-Real.html,False,Telecom CLM,463,79.0,DVB-S2,Spa,es,
7.0,Radio C-LM Cuenca,,,11491 V,tp 199,,,,Radio C-LM Cuenca,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Cuenca.html,False,Telecom CLM,463,79.0,DVB-S2,Spa,es,
8.0,Radio C-LM Guadalajara,,,11491 V,tp 199,,,,Radio C-LM Guadalajara,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Guadalajara.html,False,Telecom CLM,463,79.0,DVB-S2,Spa,es,
10.0,Radio C-LM Talavera,,,11491 V,tp 199,,,,Radio C-LM Talavera,https://www.lyngsat.com/radiochannels/es/Radio-C-LM-Talavera.html,False,Telecom CLM,463,79.0,DVB-S2,Spa,es,
,Cellnex,0-101,,11644 V,tp 206,,,https://www.lyngsat.com/providers/es/Cellnex.html,,,True,Cellnex,2/3,4000.0,DVB-S4,,,es
1.0,Onda Cero,,,11644 V,tp 206,,,,Onda Cero,https://www.lyngsat.com/radiochannels/es/Onda-Cero.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
1.0,Onda Cero,,,11644 V,tp 206,,,,Onda Cero,https://www.lyngsat.com/radiochannels/es/Onda-Cero.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
2.0,Europa FM (Spain),,,11644 V,tp 206,,,,Europa FM (Spain),https://www.lyngsat.com/radiochannels/es/Europa-FM.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
2.0,Europa FM (Spain),,,11644 V,tp 206,,,,Europa FM (Spain),https://www.lyngsat.com/radiochannels/es/Europa-FM.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
4.0,Es Radio,,,11644 V,tp 206,,,,Es Radio,https://www.lyngsat.com/radiochannels/es/Es-Radio.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
4.0,Es Radio,,,11644 V,tp 206,,,,Es Radio,https://www.lyngsat.com/radiochannels/es/Es-Radio.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
8.0,Radio María España,,,11644 V,tp 206,,,,Radio María España,https://www.lyngsat.com/radiochannels/it/Radio-Maria-Espana.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,it,
8.0,Radio María España,,,11644 V,tp 206,,,,Radio María España,https://www.lyngsat.com/radiochannels/it/Radio-Maria-Espana.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,it,
10.0,Cadena 100,,,11644 V,tp 206,,,,Cadena 100,https://www.lyngsat.com/radiochannels/es/Cadena-100.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
10.0,Cadena 100,,,11644 V,tp 206,,,,Cadena 100,https://www.lyngsat.com/radiochannels/es/Cadena-100.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
11.0,Rock FM (Spain),,,11644 V,tp 206,,,,Rock FM (Spain),https://www.lyngsat.com/radiochannels/es/Rock-FM.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
11.0,Rock FM (Spain),,,11644 V,tp 206,,,,Rock FM (Spain),https://www.lyngsat.com/radiochannels/es/Rock-FM.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
25.0,Kiss FM (Spain),,,11644 V,tp 206,,,,Kiss FM (Spain),https://www.lyngsat.com/radiochannels/es/Kiss-FM.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
25.0,Kiss FM (Spain),,,11644 V,tp 206,,,,Kiss FM (Spain),https://www.lyngsat.com/radiochannels/es/Kiss-FM.html,False,Cellnex,2/3,4000.0,DVB-S4,Spa,es,
