SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,(feeds),,,11455 H,,,,,,,False,,2/3,5000.0,DVB-S2,,,
,(feeds),,,11461 H,,,,,,,False,,2/3,5000.0,DVB-S2,,,
,(feeds),,,11467 H,,,,,,,False,,3/4,4500.0,DVB-S2,,,
,(feeds),,,11481 H,,,,,,,False,,3/4,3875.0,DVB-S2,,,
,(feeds),,,11487 H,,,,,,,False,,5/6,3875.0,DVB-S2,,,
,(feeds),,,11502 H,,,,,,,False,,5/6,2222.0,DVB-S2,,,
,(feeds),,,11516 H,,,,,,,False,,5/6,2000.0,DVB-S2,,,
,(feeds),,,11542 H,,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11551 H,,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11625 H,tp 11,,,,,,False,,5/6,1000.0,DVB-S2,,,
,(feeds),,,11663 H,tp 12,,,,,,False,,3/4,29700.0,DVB-S2,,,
,(feeds),,,11672 H,tp 12,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,11680 H,tp 12,,,,,,False,,3/4,27200.0,DVB-S2,,,
,(feeds),,,11681 V,tp 12,,,,,,False,,5/6,2200.0,DVB-S2,,,
,(feeds),,,11689 H,tp 12,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12548 H,,,,,,,False,,3/4,3600.0,DVB-S2,,,
,(feeds),,,12560 H,,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12567 H,,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,12578 H,,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12629 H,,,,,,,False,,5/6,2500.0,DVB-S2,,,
,(feeds),,,12632 H,,,,,,,False,,5/6,2500.0,DVB-S2,,,
,(feeds),,,12637 H,,,,,,,False,,5/6,5000.0,DVB-S2,,,
,(feeds),,,12643 H,,,,,,,False,,5/6,5000.0,DVB-S2,,,
,(feeds),,,12682 H,tp 23,,,,,,False,,3/4,27200.0,DVB-S2,,,
,(feeds),,,12693 H,tp 23,,,,,,False,,2/3,29370.0,DVB-S2,,,
,(feeds),,,12714 H,tp 24,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,12719 H,tp 24,,,,,,False,,5/6,1580.0,DVB-S1,,,
,(feeds),,,12721 V,,,,,,,False,,5/6,1580.0,DVB-S2,,,
,(feeds),,,12731 V,,,,,,,False,,5/6,1580.0,DVB-S2,,,
,(feeds),,,12737 H,tp 24,,,,,,False,,3/4,5000.0,DVB-S2,,,
,(feeds),,,12743 H,tp 24,,,,,,False,,3/4,5000.0,DVB-S2,,,
1.0,Media Office,?-1MPEG-4/HD,33.0,11510 H,,50-52,,,,,False,,3/4,4444.0,DVB-S2,Ara,,
1.0,Media Office,65535-1MPEG-4/HD,33.0,12439 H,,46-48,,,,,False,,3/4,4444.0,DVB-S2,Ara,,
1.0,Alsumaria,1-0MPEG-4/HD,512.0,11514 H,,50-52,,,,,False,,5/6,2142.0,DVB-S2,Ara,,
1.0,Sumer FM,,,11514 H,,50-52,,,Sumer FM,https://www.lyngsat.com/radiochannels/iq/Sumer-FM.html,False,,5/6,2142.0,DVB-S2,Ara,iq,
1.0,Sumer FM,,,11514 H,,50-52,,,Sumer FM,https://www.lyngsat.com/radiochannels/iq/Sumer-FM.html,False,,5/6,2142.0,DVB-S2,Ara,iq,
,A1 Bulgaria,926-177,,12117 H,,46-48,Conax,,,,False,,5/6,30000.0,DVB-S2,,,
,A1 Bulgaria,926-178,,12137 V,,46-48,Conax,,,,False,,5/6,30000.0,DVB-S2,,,
,A1 Bulgaria,926-2833,,12309 H,,46-48,"Conax,Nagravision",,,,False,,5/6,30000.0,DVB-S2,,,
131.0,The Voice TV,HEVC,4101.0,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,5/6,30000.0,DVB-S2,Bul,bg,
131.0,The Voice TV,HEVC,4101.0,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,5/6,30000.0,DVB-S2,Bul,bg,
131.0,The Voice TV,HEVC,4101.0,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,5/6,30000.0,DVB-S2,Bul,bg,
131.0,The Voice TV,HEVC,4101.0,12117 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,5/6,30000.0,DVB-S2,Bul,bg,
1015.0,The Voice TV,MPEG-2/SD,848.0,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
1015.0,The Voice TV,MPEG-2/SD,848.0,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
1015.0,The Voice TV,MPEG-2/SD,848.0,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
1015.0,The Voice TV,MPEG-2/SD,848.0,12271 H,,46-48,,,The Voice TV,https://www.lyngsat.com/tvchannels/bg/The-Voice-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
,Bulsatcom,1-7,,12156 H,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,5/6,30000.0,DVB-S2,,,
,Bulsatcom,1-2,,12194 H,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,7/8,30000.0,DVB-S3,,,
,Bulsatcom,1-4,,12213 V,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,7/8,30000.0,DVB-S3,,,
,Bulsatcom,1-1,,12271 H,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,7/8,30000.0,DVB-S3,,,
,Bulsatcom,1-5,,12463 H,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,5/6,30000.0,DVB-S2,,,
,Bulsatcom,1-3,,12482 V,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,7/8,30000.0,DVB-S3,,,
,Bulsatcom,1-6,,12524 H,,46-48,"Bulcrypt,Conax,Nagravision",,,,False,,7/8,30000.0,DVB-S3,,,
,Orange România,28-15,,12175 V,,46-48,"Viaccess,Videoguard",,,,False,,7/8,30000.0,DVB-S3,,,
,Orange România,167-5228,,12251 V,,46-48,"Viaccess,Videoguard",,,,False,,3/4,30000.0,DVB-S2,,,
,Orange România,28-1,,12290 V,,46-48,"Viaccess,Videoguard",,,,False,,3/4,30000.0,DVB-S2,,,
,Orange România,28-2,,12328 V,,46-48,"Viaccess,Videoguard",,,,False,,3/4,30000.0,DVB-S2,,,
,Orange România,28-3,,12367 V,,46-48,"Viaccess,Videoguard",,,,False,,3/4,30000.0,DVB-S2,,,
,Orange România,28-18,,12405 V,,46-48,"Viaccess,Videoguard",,,,False,,7/8,30000.0,DVB-S3,,,
,Orange România,28-13,,12524 V,,46-48,"Viaccess,Videoguard",,,,False,,7/8,30000.0,DVB-S3,,,
,Orange România,28-14,,12565 V,,46-48,"Viaccess,Videoguard",,,,False,,7/8,30000.0,DVB-S3,,,
,Orange România,167-5233,,12606 V,,46-48,"Viaccess,Videoguard",,,,False,,3/4,30000.0,DVB-S2,,,
,Orange România,28-16,,12647 V,,46-48,"Viaccess,Videoguard",,,,False,,7/8,30000.0,DVB-S3,,,
,Orange România,28-17,,12688 V,,46-48,"Viaccess,Videoguard",,,,False,,7/8,30000.0,DVB-S3,,,
50.0,Radio 1 Rock,,,12194 H,,46-48,,,Radio 1 Rock,https://www.lyngsat.com/radiochannels/bg/Radio-1-Rock.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
50.0,Radio 1 Rock,,,12194 H,,46-48,,,Radio 1 Rock,https://www.lyngsat.com/radiochannels/bg/Radio-1-Rock.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
51.0,NRJ Bulgaria,,,12194 H,,46-48,,,NRJ Bulgaria,https://www.lyngsat.com/radiochannels/fr/NRJ-Bulgaria.html,False,,7/8,30000.0,DVB-S3,Bul,fr,
51.0,NRJ Bulgaria,,,12194 H,,46-48,,,NRJ Bulgaria,https://www.lyngsat.com/radiochannels/fr/NRJ-Bulgaria.html,False,,7/8,30000.0,DVB-S3,Bul,fr,
52.0,BG Radio,,,12194 H,,46-48,,,BG Radio,https://www.lyngsat.com/radiochannels/bg/BG-Radio.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
52.0,BG Radio,,,12194 H,,46-48,,,BG Radio,https://www.lyngsat.com/radiochannels/bg/BG-Radio.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
53.0,Darik Radio,,,12194 H,,46-48,,,Darik Radio,https://www.lyngsat.com/radiochannels/bg/Darik-Radio.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
53.0,Darik Radio,,,12194 H,,46-48,,,Darik Radio,https://www.lyngsat.com/radiochannels/bg/Darik-Radio.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
54.0,Tangra Mega Rock,,,12194 H,,46-48,,,Tangra Mega Rock,https://www.lyngsat.com/radiochannels/bg/Tangra-Mega-Rock.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
55.0,Radio Payner,,,12194 H,,46-48,,,Radio Payner,https://www.lyngsat.com/radiochannels/bg/Radio-Payner.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
115.0,Fen Folk,MPEG-2/SD,616.0,12213 V,,46-48,,,Fen Folk,https://www.lyngsat.com/tvchannels/bg/Fen-Folk.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
119.0,Folklor TV,MPEG-2/SD,632.0,12213 V,,46-48,,,Folklor TV,https://www.lyngsat.com/tvchannels/bg/Folklor-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
121.0,Fen TV,MPEG-2/SD,640.0,12213 V,,46-48,,,Fen TV,https://www.lyngsat.com/tvchannels/bg/Fen-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
123.0,Balkanika Music TV,MPEG-2/SD,648.0,12213 V,,46-48,,,Balkanika Music TV,https://www.lyngsat.com/tvchannels/bg/Balkanika-Music-TV.html,False,,7/8,30000.0,DVB-S3,Bul,bg,
,ERT,8492-2,,12224 H,,46-48,,https://www.lyngsat.com/providers/gr/ERT.html,,,True,ERT,3/4,13381.0,DVB-S2,,,gr
9.0,Vouli TV,MPEG-4/SD,137.0,12224 H,,46-48,,,Vouli TV,https://www.lyngsat.com/tvchannels/gr/Vouli-TV.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
9.0,Vouli TV,MPEG-4/SD,137.0,12224 H,,46-48,,,Vouli TV,https://www.lyngsat.com/tvchannels/gr/Vouli-TV.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
10.0,ERT 1,MPEG-4/SD,138.0,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
10.0,ERT 1,MPEG-4/SD,138.0,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
10.0,ERT 1,MPEG-4/SD,138.0,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
40.0,ERT 1,MPEG-4/HD,141.0,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre Qaa,gr,
40.0,ERT 1,MPEG-4/HD,141.0,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre Qaa,gr,
40.0,ERT 1,MPEG-4/HD,141.0,12224 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre Qaa,gr,
3.0,ERT 1,MPEG-4/SD,130.0,12242 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
3.0,ERT 1,MPEG-4/SD,130.0,12242 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
3.0,ERT 1,MPEG-4/SD,130.0,12242 H,,46-48,,,ERT 1,https://www.lyngsat.com/tvchannels/gr/ERT-1.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
20.0,ERT 2,MPEG-4/SD,139.0,12224 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
20.0,ERT 2,MPEG-4/SD,139.0,12224 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
1.0,ERT 2,MPEG-4/HD,128.0,12242 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
1.0,ERT 2,MPEG-4/HD,128.0,12242 H,,46-48,,,ERT 2,https://www.lyngsat.com/tvchannels/gr/ERT-2.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
35.0,ERT 3,MPEG-4/SD,142.0,12224 H,,46-48,,,ERT 3,https://www.lyngsat.com/tvchannels/gr/ERT-3.html,False,ERT,3/4,13381.0,DVB-S2,Gre,gr,
