SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,Movistar+,1-1052,,10758 V,tp 52,0,Nagravision,,,,False,,2/3,22000.0,DVB-S2,,,
,Movistar+,1-1054,,10788 V,tp 54,0,"Mediaguard,Nagravision",,,,False,,5/6,22000.0,DVB-S2,,,
,Movistar+,1-1056,,10818 V,tp 56,0,Nagravision,,,,False,,2/3,22000.0,DVB-S2,,,
,Movistar+,1-1058,,10847 V,tp 58,0,,,,,False,,5/6,22000.0,DVB-S2,,,
,Movistar+,1-1060,,10876 V,tp 60,0,"Mediaguard,Nagravision",,,,False,,5/6,22000.0,DVB-S2,,,
,Movistar+,1-1064,,10936 V,tp 64,0,"Mediaguard,Nagravision",,,,False,,5/6,22000.0,DVB-S2,,,
30102,[Movistar+ test card],MPEG-2/SD,163.0,10847 V,tp 58,0,,,,,False,,5/6,22000.0,DVB-S2,Spa,,
30150,Canal Portada,MPEG-2/SD,171.0,10847 V,tp 58,0,,,Canal Portada,https://www.lyngsat.com/tvchannels/es/Canal-Portada.html,False,,5/6,22000.0,DVB-S2,Spa,es,
,ARD Digital,1-1061,,10891 H,tp 61,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,2/3,22000.0,DVB-S2,,,de
,ARD Digital,1-1061,,10891 H,tp 61,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,2/3,22000.0,DVB-S2,,,de
,ARD Digital,1-1061,,10891 H,tp 61,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,2/3,22000.0,DVB-S2,,,de
,ARD Digital,1-1073,,12110 H,tp 85,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,3/4,27500.0,DVB-S2,,,de
,ARD Digital,1-1073,,12110 H,tp 85,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,3/4,27500.0,DVB-S2,,,de
,ARD Digital,1-1073,,12110 H,tp 85,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,3/4,27500.0,DVB-S2,,,de
,ARD Digital,1-1201,,12422 H,tp 101,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,3/4,27500.0,DVB-S2,,,de
,ARD Digital,1-1201,,12422 H,tp 101,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,3/4,27500.0,DVB-S2,,,de
,ARD Digital,1-1201,,12422 H,tp 101,0,,https://www.lyngsat.com/providers/de/ARD-Digital.html,,,True,ARD Digital,3/4,27500.0,DVB-S2,,,de
10350,RBB Brandenburg (19.30-20.00),MPEG-4/HD,5301.0,10891 H,tp 61,0,,,RBB Brandenburg (19.30-20.00),https://www.lyngsat.com/tvchannels/de/RBB-Brandenburg.html,False,ARD Digital,2/3,22000.0,DVB-S2,Ger Qaa Ger,de,
