SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,,,,11960 L,,,Videoguard,,,,False,,3/4,28800,ABS-S2,,,
,Nei Monggol TV,,,11960 L,,,Videoguard,,Nei Monggol TV,https://www.lyngsat.com/tvchannels/cn/Nei-Monggol-TV.html,False,,3/4,28800,ABS-S2,Mon,cn,
,Yanbian TV 1,,,11960 L,,,Videoguard,,Yanbian TV 1,https://www.lyngsat.com/tvchannels/cn/Yanbian-TV-1.html,False,,3/4,28800,ABS-S2,Chi,cn,
,Xizang TV Chinese,,,11960 L,,,Videoguard,,Xizang TV Chinese,https://www.lyngsat.com/tvchannels/cn/Xizang-TV-Chinese.html,False,,3/4,28800,ABS-S2,Chi,cn,
,Xizang TV Tibetan,,,11960 L,,,Videoguard,,Xizang TV Tibetan,https://www.lyngsat.com/tvchannels/cn/Xizang-TV-Tibetan.html,False,,3/4,28800,ABS-S2,Tib,cn,
,Ando TV,,,11960 L,,,Videoguard,,Ando TV,https://www.lyngsat.com/tvchannels/cn/Ando-TV.html,False,,3/4,28800,ABS-S2,,cn,
,CCTV,,,12020 R,,,Videoguard,https://www.lyngsat.com/providers/--/CCTV.html,,,True,CCTV,3/4,28800,ABS-S2,,,--
,CCTV 1,,,12020 R,,,Videoguard,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 1,,,12020 R,,,Videoguard,,CCTV 1,https://www.lyngsat.com/tvchannels/cn/CCTV-1.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 2,,,12020 R,,,Videoguard,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 2,,,12020 R,,,Videoguard,,CCTV 2,https://www.lyngsat.com/tvchannels/cn/CCTV-2.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 7,,,12020 R,,,Videoguard,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 7,,,12020 R,,,Videoguard,,CCTV 7,https://www.lyngsat.com/tvchannels/cn/CCTV-7.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 10,,,12020 R,,,Videoguard,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 10,,,12020 R,,,Videoguard,,CCTV 10,https://www.lyngsat.com/tvchannels/cn/CCTV-10.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 12,,,12020 R,,,Videoguard,,CCTV 12,https://www.lyngsat.com/tvchannels/cn/CCTV-12.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 12,,,12020 R,,,Videoguard,,CCTV 12,https://www.lyngsat.com/tvchannels/cn/CCTV-12.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 13,,,12020 R,,,Videoguard,,CCTV 13,https://www.lyngsat.com/tvchannels/cn/CCTV-13.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 13,,,12020 R,,,Videoguard,,CCTV 13,https://www.lyngsat.com/tvchannels/cn/CCTV-13.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
,CCTV 14,,,12020 R,,,Videoguard,,CCTV 14,https://www.lyngsat.com/tvchannels/cn/CCTV-14.html,False,CCTV,3/4,28800,ABS-S2,Chi,cn,
