SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,(feeds),,,10713 H,tp 1,,,,,,False,,5/6,23124.0,DVB-S2,,,
,(feeds),,,10718 H,tp 1,,,,,,False,,5/6,23124.0,DVB-S2,,,
,(feeds),,,10725 H,tp 1,,,,,,False,,5/6,26000.0,DVB-S2,,,
,(feeds),,,10735 H,tp 1,,,,,,False,,5/6,26000.0,DVB-S2,,,
,(feeds),,,10742 H,tp 1,,,,,,False,,5/6,3124.0,DVB-S2,,,
,(feeds),,,10770 H,tp 1,,,,,,False,,2/3,1650.0,DVB-S2,,,
,(feeds),,,10805 H,tp 3,,,,,,False,,5/6,3000.0,DVB-S2,,,
,(feeds),,,10808 H,tp 3,,,,,,False,,5/6,3000.0,DVB-S2,,,
,(feeds),,,10813 H,tp 3,,,,,,False,,5/6,3000.0,DVB-S2,,,
,(feeds),,,10816 H,tp 3,,,,,,False,,5/6,3000.0,DVB-S2,,,
,(feeds),,,10819 H,tp 3,,,,,,False,,5/6,3000.0,DVB-S2,,,
,(feeds),,,10882 H,tp 5,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10886 H,tp 5,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10894 H,tp 5,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10898 H,tp 5,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10902 H,tp 5,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10906 H,tp 5,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10938 H,tp 7,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,10942 H,tp 7,,,,,,False,,5/6,3125.0,DVB-S2,,,
,(feeds),,,12510 V,tp 10,,,,,,False,,8/9,2220.0,DVB-S2,,,
,(feeds),,,12513 V,tp 10,,,,,,False,,5/6,2380.0,DVB-S2,,,
,(feeds),,,12522 V,tp 10,,,,,,False,,5/6,3400.0,DVB-S2,,,
,(feeds),,,12525 V,tp 10,,,,,,False,,5/6,1600.0,DVB-S2,,,
,(feeds),,,12536 V,tp 10,,,,,,False,,7/8,7000.0,DVB-S7,,,
,(feeds),,,12549 V,tp 10,,,,,,False,,3/4,4440.0,DVB-S2,,,
,(feeds),,,12555 V,tp 10,,,,,,False,,3/4,3000.0,DVB-S2,,,
,(feeds),,,12576 H,tp 9,,,,,,False,,3/4,2400.0,DVB-S2,,,
,(feeds),,,12589 H,tp 11,,,,,,False,,3/4,4444.0,DVB-S2,,,
,(feeds),,,12596 V,tp 12,,,,,,False,,7/8,1800.0,DVB-S1,,,
,(feeds),,,12603 V,tp 12,,,,,,False,,3/4,3300.0,DVB-S3,,,
,(feeds),,,12605 H,tp 11,,,,,,False,,2/3,5000.0,DVB-S2,,,
,(feeds),,,12606 V,tp 12,,,,,,False,,3/4,22200.0,DVB-S2,,,
,(feeds),,,12609 V,tp 12,,,,,,False,,3/4,22200.0,DVB-S2,,,
,(feeds),,,12611 H,tp 11,,,,,,False,,3/4,3000.0,DVB-S3,,,
,(feeds),,,12613 V,tp 12,,,,,,False,,3/4,1660.0,DVB-S2,,,
,(feeds),,,12614 H,tp 11,,,,,,False,,3/4,2200.0,DVB-S2,,,
,(feeds),,,12616 V,tp 12,,,,,,False,,7/8,1800.0,DVB-S2,,,
,(feeds),,,12619 V,tp 12,,,,,,False,,5/6,3000.0,DVB-S2,,,
,(feeds),,,12624 H,tp 11,,,,,,False,,3/4,4440.0,DVB-S2,,,
,(feeds),,,12625 V,tp 12,,,,,,False,,3/4,4340.0,DVB-S2,,,
,(feeds),,,12643 V,tp 12,,,,,,False,,5/6,1660.0,DVB-S2,,,
,(feeds),,,12645 V,tp 12,,,,,,False,,5/6,1660.0,DVB-S2,,,
,(feeds),,,12647 H,tp 11,,,,,,False,,3/4,2960.0,DVB-S2,,,
,(feeds),,,12650 V,tp 12,,,,,,False,,3/4,4444.0,DVB-S2,,,
,(feeds),,,12651 H,tp 11,,,,,,False,,3/4,3885.0,DVB-S3,,,
,(feeds),,,12655 H,tp 11,,,,,,False,,3/4,2410.0,DVB-S2,,,
,(feeds),,,12667 H,tp 13,,,,,,False,,3/4,4112.0,DVB-S4,,,
,(feeds),,,12671 V,tp 14,,,,,,False,,3/4,2600.0,DVB-S2,,,
,(feeds),,,12675 V,tp 14,,,,,,False,,3/4,4300.0,DVB-S4,,,
,(feeds),,,12679 V,tp 14,,,,,,False,,3/4,3000.0,DVB-S3,,,
,(feeds),,,12685 V,tp 14,,,,,,False,,3/4,4300.0,DVB-S4,,,
,(feeds),,,12689 H,tp 13,,,,,,False,,5/6,5200.0,DVB-S2,,,
,(feeds),,,12697 V,tp 14,,,,,,False,,3/4,4300.0,DVB-S4,,,
,(feeds),,,12704 V,tp 16,,,,,,False,,5/6,1640.0,DVB-S2,,,
,(feeds),,,12707 H,tp 15,,,,,,False,,5/6,3330.0,DVB-S2,,,
,(feeds),,,12707 V,tp 16,,,,,,False,,3/4,4440.0,DVB-S2,,,
,(feeds),,,12710 V,tp 16,,,,,,False,,5/6,1650.0,DVB-S2,,,
