SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,American Forces Network,18-101,,4126 L,tp CG1,,"PowerVu,Verimatrix",https://www.lyngsat.com/providers/us/American-Forces-Network.html,,,True,American Forces Network,1/2,11000.0,DVB-S2,,,us
302.0,AFN Prime Atlantic,MPEG-4/SD,2160.0,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Prime Atlantic,https://www.lyngsat.com/tvchannels/us/AFN-Prime-Atlantic.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
303.0,AFN News,MPEG-4/SD,2260.0,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN News,https://www.lyngsat.com/tvchannels/us/AFN-News.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
304.0,AFN Sports,MPEG-4/SD,2360.0,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Sports,https://www.lyngsat.com/tvchannels/us/AFN-Sports.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
305.0,AFN Sports 2,MPEG-4/SD,2370.0,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Sports 2,https://www.lyngsat.com/tvchannels/us/AFN-Sports-2.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
320.0,AFN The Eagle Atlantic,,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN The Eagle Atlantic,https://www.lyngsat.com/radiochannels/us/AFN-The-Eagle-Atlantic.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
321.0,AFN The Voice,,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN The Voice,https://www.lyngsat.com/radiochannels/us/AFN-The-Voice.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
322.0,AFN Music Service 1,,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Music Service 1,https://www.lyngsat.com/radiochannels/us/AFN-Music-Service-1.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
323.0,AFN Music Service 2,,,4126 L,tp CG1,,"PowerVu,Verimatrix",,AFN Music Service 2,https://www.lyngsat.com/radiochannels/us/AFN-Music-Service-2.html,False,American Forces Network,1/2,11000.0,DVB-S2,Eng,us,
,Anuvu,100-1,,4132 R,tp CG2,,PowerVu,https://www.lyngsat.com/providers/us/Anuvu.html,,,True,Anuvu,3/4,30000.0,DVB-S2,,,us
100.0,[MTN info card],MPEG-4/SD,6177.0,4132 R,tp CG2,,,,,,False,Anuvu,3/4,30000.0,DVB-S2,Eng,,
101.0,MTN Special Events,MPEG-4/HD,4897.0,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
101.0,MTN Special Events,MPEG-4/HD,4897.0,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
200.0,MTN Special Events,MPEG-4/SD,4401.0,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
200.0,MTN Special Events,MPEG-4/SD,4401.0,4132 R,tp CG2,,PowerVu,,MTN Special Events,https://www.lyngsat.com/tvchannels/us/MTN-Special-Events.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
102.0,MSNBC International,MPEG-4/SD,4129.0,4132 R,tp CG2,,PowerVu,,MSNBC International,https://www.lyngsat.com/tvchannels/us/MSNBC-International.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
103.0,Fox News Channel,MPEG-4/SD,4385.0,4132 R,tp CG2,,PowerVu,,Fox News Channel,https://www.lyngsat.com/tvchannels/us/Fox-News-Channel.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
104.0,CNBC US,MPEG-4/SD,4641.0,4132 R,tp CG2,,PowerVu,,CNBC US,https://www.lyngsat.com/tvchannels/us/CNBC-US.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,us,
105.0,Sky News International,MPEG-4/SD,5153.0,4132 R,tp CG2,,PowerVu,,Sky News International,https://www.lyngsat.com/tvchannels/uk/Sky-News-International.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
105.0,Sky News International,MPEG-4/SD,5153.0,4132 R,tp CG2,,PowerVu,,Sky News International,https://www.lyngsat.com/tvchannels/uk/Sky-News-International.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
106.0,BBC News,MPEG-4/SD,5409.0,4132 R,tp CG2,,PowerVu,,BBC News,https://www.lyngsat.com/tvchannels/uk/BBC-News.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
107.0,Prime Journey,MPEG-4/SD,5665.0,4132 R,tp CG2,,PowerVu,,Prime Journey,https://www.lyngsat.com/tvchannels/--/Prime-Journey.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,--,
108.0,Sky Sports News UK,MPEG-4/SD,5921.0,4132 R,tp CG2,,PowerVu,,Sky Sports News UK,https://www.lyngsat.com/tvchannels/uk/Sky-Sports-News-UK.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
109.0,Sport 24,MPEG-4/HD,6433.0,4132 R,tp CG2,,PowerVu,,Sport 24,https://www.lyngsat.com/tvchannels/uk/Sport-24.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
110.0,Prime One,MPEG-4/SD,6945.0,4132 R,tp CG2,,PowerVu,,Prime One,https://www.lyngsat.com/tvchannels/--/Prime-One.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,--,
111.0,Sport 24 Extra,MPEG-4/SD,7201.0,4132 R,tp CG2,,PowerVu,,Sport 24 Extra,https://www.lyngsat.com/tvchannels/uk/Sport-24-Extra.html,False,Anuvu,3/4,30000.0,DVB-S2,,uk,
112.0,RTL Deutschland,MPEG-4/SD,6689.0,4132 R,tp CG2,,PowerVu,,RTL Deutschland,https://www.lyngsat.com/tvchannels/de/RTL-Deutschland.html,False,Anuvu,3/4,30000.0,DVB-S2,Ger,de,
113.0,Sky News Australia,MPEG-4/SD,7457.0,4132 R,tp CG2,,PowerVu,,Sky News Australia,https://www.lyngsat.com/tvchannels/uk/Sky-News-Australia.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
115.0,TFC Asia-Pacific,MPEG-4/SD,7969.0,4132 R,tp CG2,,PowerVu,,TFC Asia-Pacific,https://www.lyngsat.com/tvchannels/ph/TFC-Asia-Pacific.html,False,Anuvu,3/4,30000.0,DVB-S2,,ph,
116.0,Prime Favorites,MPEG-4/SD,4145.0,4132 R,tp CG2,,PowerVu,,Prime Favorites,https://www.lyngsat.com/tvchannels/--/Prime-Favorites.html,False,Anuvu,3/4,30000.0,DVB-S2,,--,
117.0,BBC HD,MPEG-4/HD,4657.0,4132 R,tp CG2,,PowerVu,,BBC HD,https://www.lyngsat.com/tvchannels/uk/BBC-HD.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,uk,
118.0,TVE Internacional Asia,MPEG-4/SD,4913.0,4132 R,tp CG2,,PowerVu,,TVE Internacional Asia,https://www.lyngsat.com/tvchannels/es/TVE-Internacional-Asia.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,es,
119.0,Canal 24 Horas,MPEG-4/SD,5169.0,4132 R,tp CG2,,PowerVu,,Canal 24 Horas,https://www.lyngsat.com/tvchannels/es/Canal-24-Horas.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,es,
119.0,Canal 24 Horas,MPEG-4/SD,5169.0,4132 R,tp CG2,,PowerVu,,Canal 24 Horas,https://www.lyngsat.com/tvchannels/es/Canal-24-Horas.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,es,
120.0,Australian Comedy & Drama Channel,MPEG-4/SD,5425.0,4132 R,tp CG2,,PowerVu,,Australian Comedy & Drama Channel,https://www.lyngsat.com/tvchannels/au/Australian-Comedy-and-Drama-Channel.html,False,Anuvu,3/4,30000.0,DVB-S2,Eng,au,
