SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,(feeds),,,3835 L,tp HEL4,,,,,,False,,3/4,2000.0,DVB-S2,,,
2020.0,(feeds),,2006.0,11919 H,tp 951,0.0,,,,,False,,3/4,27500.0,DVB-S2,,,
,,,,3843 R,tp HER5,39.0,,,,,False,,,,,,,
,,,,3913 L,tp HEL8,39.0,,,,,False,,,,,,,
,,,,3918 L,tp HEL8,39.0,,,,,False,,,,,,,
,,,,11747 V,tp 942,0.0,,,,,False,,,,,,,
,,,,11900 V,tp 450,0.0,,,,,False,,,,,,,
1.0,Resurrection TV,0-1MPEG-4/SD,308.0,3845 R,tp HER5,39.0,,,Resurrection TV,https://www.lyngsat.com/tvchannels/gh/Resurrection-TV.html,False,,2/3,1945.0,DVB-S2,Eng,gh,
10.0,Resurrection TV,MPEG-4/SD,2010.0,11919 H,tp 951,0.0,,,Resurrection TV,https://www.lyngsat.com/tvchannels/gh/Resurrection-TV.html,False,,3/4,27500.0,DVB-S2,Eng,gh,
1.0,TVGE Internacional,?-?MPEG-2/SD,301.0,3853 R,tp HER5,39.0,,,,,False,,2/3,2270.0,DVB-S2,Spa,,
2.0,TVGE Radio,,,3853 R,tp HER5,39.0,,,TVGE Radio,https://www.lyngsat.com/radiochannels/gq/TVGE-Radio.html,False,,2/3,2270.0,DVB-S2,Spa,gq,
2.0,TVGE Radio,,,3853 R,tp HER5,39.0,,,TVGE Radio,https://www.lyngsat.com/radiochannels/gq/TVGE-Radio.html,False,,2/3,2270.0,DVB-S2,Spa,gq,
1.0,Dove TV (Nigeria),1-15MPEG-4/HD,2001.0,3906 L,tp HEL8,39.0,,,,,False,,3/5,6732.0,DVB-S2,Eng,,
2.0,Wedding Channel Africa,1-1MPEG-4/SD,201.0,3922 L,tp HEL8,39.0,,,,,False,,2/3,1415.0,DVB-S2,Eng,,
1.0,Hip TV,?-?MPEG-4/SD,512.0,3924 L,tp HEL8,39.0,,,,,False,,3/4,1200.0,DVB-S2,Eng,,
1.0,Liberty TV (Nigeria),0-1MPEG-4/SD,258.0,3926 L,tp HEL8,39.0,,,,,False,,3/4,1210.0,DVB-S2,Eng,,
1.0,Fufa TV,0-0MPEG-4/SD,257.0,3928 L,tp HEL8,39.0,,,,,False,,2/3,2060.0,DVB-S2,Eng,,
,TV Continental,8192-4096,,3934 L,tp HEL8,39.0,,https://www.lyngsat.com/providers/ng/TV-Continental.html,,,True,TV Continental,3/5,6270.0,DVB-S2,,,ng
1.0,TVC News,MPEG-4/SD,613.0,3934 L,tp HEL8,39.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,False,TV Continental,3/5,6270.0,DVB-S2,Eng,ng,
1.0,TVC News,MPEG-4/SD,613.0,3934 L,tp HEL8,39.0,,,TVC News,https://www.lyngsat.com/tvchannels/ng/TVC-News.html,False,TV Continental,3/5,6270.0,DVB-S2,Eng,ng,
2.0,TVC (Nigeria),MPEG-4/SD,612.0,3934 L,tp HEL8,39.0,,,TVC (Nigeria),https://www.lyngsat.com/tvchannels/ng/TVC.html,False,TV Continental,3/5,6270.0,DVB-S2,Eng,ng,
2.0,TVC (Nigeria),MPEG-4/SD,612.0,3934 L,tp HEL8,39.0,,,TVC (Nigeria),https://www.lyngsat.com/tvchannels/ng/TVC.html,False,TV Continental,3/5,6270.0,DVB-S2,Eng,ng,
,BBC World Service,1-315,,4000 R,tp HER9,39.0,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,True,BBC World Service,1/2,18200.0,DVB-S2,,,uk
,BBC World Service,1-315,,4000 R,tp HER9,39.0,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,True,BBC World Service,1/2,18200.0,DVB-S2,,,uk
,BBC World Service,3004-322,,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,True,BBC World Service,5/6,1000.0,DVB-S2,,,uk
,BBC World Service,3004-322,,4087 L,tp GLL16,,,https://www.lyngsat.com/providers/uk/BBC-World-Service.html,,,True,BBC World Service,5/6,1000.0,DVB-S2,,,uk
13911.0,(BBC Africa feeds),,6701.0,4000 R,tp HER9,39.0,,,,,False,BBC World Service,1/2,18200.0,DVB-S2,,,
13912.0,(BBC Africa feeds),,6711.0,4000 R,tp HER9,39.0,,,,,False,BBC World Service,1/2,18200.0,DVB-S2,,,
13914.0,(BBC Africa feeds),,6731.0,4000 R,tp HER9,39.0,,,,,False,BBC World Service,1/2,18200.0,DVB-S2,,,
13917.0,(BBC Africa feeds),,6761.0,4000 R,tp HER9,39.0,,,,,False,BBC World Service,1/2,18200.0,DVB-S2,,,
13901.0,BBC World Service English East Africa,,,4000 R,tp HER9,39.0,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,False,BBC World Service,1/2,18200.0,DVB-S2,Eng,uk,
13901.0,BBC World Service English East Africa,,,4000 R,tp HER9,39.0,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,False,BBC World Service,1/2,18200.0,DVB-S2,Eng,uk,
13901.0,BBC World Service English East Africa,,,4087 L,tp GLL16,,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,False,BBC World Service,5/6,1000.0,DVB-S2,Eng,uk,
13901.0,BBC World Service English East Africa,,,4087 L,tp GLL16,,,,BBC World Service English East Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-East-Africa.html,False,BBC World Service,5/6,1000.0,DVB-S2,Eng,uk,
13902.0,BBC World Service English West Africa,,,4000 R,tp HER9,39.0,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,False,BBC World Service,1/2,18200.0,DVB-S2,Eng,uk,
13902.0,BBC World Service English West Africa,,,4000 R,tp HER9,39.0,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,False,BBC World Service,1/2,18200.0,DVB-S2,Eng,uk,
13902.0,BBC World Service English West Africa,,,4087 L,tp GLL16,,,,BBC World Service English West Africa,https://www.lyngsat.com/radiochannels/uk/BBC-World-Service-English-West-Africa.html,False,BBC World Service,5/6,1000.0,DVB-S2,Eng,uk,
