SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,BBS,,,11232 V,,,,https://www.lyngsat.com/providers/bt/BBS.html,,,True,BBS,5/6,4444,DVB-S2,,,bt
1.0,BBS TV (Bhutan),MPEG-4/SD,102.0,11232 V,,,,,BBS TV (Bhutan),https://www.lyngsat.com/tvchannels/bt/BBS-TV.html,False,BBS,5/6,4444,DVB-S2,,bt,
2.0,BBS Channel 2,MPEG-4/SD,202.0,11232 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,5/6,4444,DVB-S2,,bt,
2.0,BBS Channel 2,MPEG-4/SD,202.0,11232 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,5/6,4444,DVB-S2,,bt,
2.0,BBS Channel 2,MPEG-4/SD,202.0,11232 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,5/6,4444,DVB-S2,,bt,
1.0,BBS Channel 2,MPEG-4/SD,801.0,11293 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,3/4,9000,DVB-S2,,bt,
1.0,BBS Channel 2,MPEG-4/SD,801.0,11293 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,3/4,9000,DVB-S2,,bt,
1.0,BBS Channel 2,MPEG-4/SD,801.0,11293 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,3/4,9000,DVB-S2,,bt,
1.0,BBS Channel 2,MPEG-4/SD,801.0,11326 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,3/4,9000,DVB-S2,,bt,
1.0,BBS Channel 2,MPEG-4/SD,801.0,11326 V,,,,,BBS Channel 2,https://www.lyngsat.com/tvchannels/bt/BBS-Channel-2.html,False,BBS,3/4,9000,DVB-S2,,bt,
