SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,RSCC,,,3595 R,,39.7-41.7,,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,m 1,,DVB-S2,,,ru
,RSCC,,,3595 R,,39.7-41.7,,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,m 1,,DVB-S2,,,ru
,RSCC,1-13,,3875 R,tp 10,,,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,1/2,11121.0,DVB-S2,,,ru
,RSCC,1-13,,3875 R,tp 10,,,https://www.lyngsat.com/providers/ru/RSCC.html,,,True,RSCC,1/2,11121.0,DVB-S2,,,ru
1.0,NTV Mir,MPEG-4/SD,201.0,3595 R,,39.7-41.7,,,NTV Mir,https://www.lyngsat.com/tvchannels/ru/NTV-Mir.html,False,RSCC,m 1,,DVB-S2,Rus,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
12.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
13.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
14.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
14.0,Sputnik International,,,3595 R,,39.7-41.7,,,Sputnik International,https://www.lyngsat.com/radiochannels/ru/Sputnik-International.html,False,RSCC,m 1,,DVB-S2,,ru,
