SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,KTN,1-1,,3703 L,tp 1C,,,https://www.lyngsat.com/providers/ke/KTN.html,,,True,KTN,3/4,4000.0,DVB-S2,,,ke
1.0,KTN Home,MPEG-4/SD,101.0,3703 L,tp 1C,,,,KTN Home,https://www.lyngsat.com/tvchannels/ke/KTN-Home.html,False,KTN,3/4,4000.0,DVB-S2,Eng,ke,
2.0,KTN News (Kenya),MPEG-4/SD,201.0,3703 L,tp 1C,,,,KTN News (Kenya),https://www.lyngsat.com/tvchannels/ke/KTN-News.html,False,KTN,3/4,4000.0,DVB-S2,Eng,ke,
3.0,BTV (Kenya),MPEG-4/SD,301.0,3703 L,tp 1C,,,,BTV (Kenya),https://www.lyngsat.com/tvchannels/ke/BTV.html,False,KTN,3/4,4000.0,DVB-S2,Eng,ke,
4.0,KTN Farmers TV,MPEG-4/SD,401.0,3703 L,tp 1C,,,,KTN Farmers TV,https://www.lyngsat.com/tvchannels/ke/KTN-Farmers-TV.html,False,KTN,3/4,4000.0,DVB-S2,Eng,ke,
4.0,KTN Farmers TV,MPEG-4/SD,401.0,3703 L,tp 1C,,,,KTN Farmers TV,https://www.lyngsat.com/tvchannels/ke/KTN-Farmers-TV.html,False,KTN,3/4,4000.0,DVB-S2,Eng,ke,
11.0,Radio Maisha,,,3703 L,tp 1C,,,,Radio Maisha,https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html,False,KTN,3/4,4000.0,DVB-S2,,ke,
11.0,Radio Maisha,,,3703 L,tp 1C,,,,Radio Maisha,https://www.lyngsat.com/radiochannels/ke/Radio-Maisha.html,False,KTN,3/4,4000.0,DVB-S2,,ke,
12.0,Spice FM,,,3703 L,tp 1C,,,,Spice FM,https://www.lyngsat.com/radiochannels/ke/Spice-FM.html,False,KTN,3/4,4000.0,DVB-S2,,ke,
12.0,Spice FM,,,3703 L,tp 1C,,,,Spice FM,https://www.lyngsat.com/radiochannels/ke/Spice-FM.html,False,KTN,3/4,4000.0,DVB-S2,,ke,
