SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,(APTN feeds),,,3927 V,tp 6B,,,,,,False,,3/4,7500.0,DVB-S7,,,
,CruiseSat,1-1,,4120 H,tp 11A,,Xcrypt,https://www.lyngsat.com/providers/us/CruiseSat.html,,,True,CruiseSat,3/4,22000.0,DVB-S2,,,us
10.0,TCM US,HEVC/HD,110.0,4120 H,tp 11A,,Xcrypt,,TCM US,https://www.lyngsat.com/tvchannels/us/TCM-US.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
11.0,Cartoon Network Canada East,HEVC/HD,910.0,4120 H,tp 11A,,Xcrypt,,Cartoon Network Canada East,https://www.lyngsat.com/tvchannels/us/Cartoon-Network-Canada-East.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
12.0,CBS News,HEVC/SD,481.0,4120 H,tp 11A,,Xcrypt,,CBS News,https://www.lyngsat.com/tvchannels/us/CBS-News.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
12.0,CBS News,HEVC/SD,481.0,4120 H,tp 11A,,Xcrypt,,CBS News,https://www.lyngsat.com/tvchannels/us/CBS-News.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
13.0,HGTV East,HEVC/HD,1001.0,4120 H,tp 11A,,Xcrypt,,HGTV East,https://www.lyngsat.com/tvchannels/us/HGTV-East.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
14.0,Food Network East,HEVC/HD,38.0,4120 H,tp 11A,,Xcrypt,,Food Network East,https://www.lyngsat.com/tvchannels/us/Food-Network-East.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
15.0,Travel Channel East,HEVC/HD,52.0,4120 H,tp 11A,,Xcrypt,,Travel Channel East,https://www.lyngsat.com/tvchannels/us/Travel-Channel-East.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
16.0,Discovery Channel East,HEVC/HD,49.0,4120 H,tp 11A,,Xcrypt,,Discovery Channel East,https://www.lyngsat.com/tvchannels/us/Discovery-Channel-East.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
17.0,Nickelodeon East,HEVC/HD,63.0,4120 H,tp 11A,,Xcrypt,,Nickelodeon East,https://www.lyngsat.com/tvchannels/us/Nickelodeon-East.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
21.0,ESPNU,HEVC/HD,7680.0,4120 H,tp 11A,,Xcrypt,,ESPNU,https://www.lyngsat.com/tvchannels/us/ESPNU.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
22.0,ESPN US,HEVC/HD,55.0,4120 H,tp 11A,,Xcrypt,,ESPN US,https://www.lyngsat.com/tvchannels/us/ESPN-US.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
22.0,ESPN US,HEVC/HD,55.0,4120 H,tp 11A,,Xcrypt,,ESPN US,https://www.lyngsat.com/tvchannels/us/ESPN-US.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
210.0,ESPN US,HEVC/HD,400.0,4120 H,tp 11A,,Xcrypt,,ESPN US,https://www.lyngsat.com/tvchannels/us/ESPN-US.html,False,CruiseSat,3/4,22000.0,DVB-S2,Eng,us,
