SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,TV Globo Rio de Janeiro,,,3720 H,tp 1ANC,,,,,,False,,PAL,,PAL,Por,,
,TV Verdade,,,3730 V,tp 1BNC,,,,TV Verdade,https://www.lyngsat.com/tvchannels/br/TV-Verdade.html,False,,PAL,,PAL,Por,br,
1.0,TV Verdade,?-?MPEG-4/HD,273.0,4105 V,tp 10BNC,,,,TV Verdade,https://www.lyngsat.com/tvchannels/br/TV-Verdade.html,False,,5/6,3200.0,DVB-S2,Por,br,
1033.0,TV Verdade,MPEG-4/HD,3301.0,11780 H,tp 2ANK,0.0,,,TV Verdade,https://www.lyngsat.com/tvchannels/br/TV-Verdade.html,False,,2/3,29900.0,DVB-S2,Por,br,
13984.0,TV Verdes Mares Cariri,?-?MPEG-4/HD,273.0,3734 H,tp 1ANC,,"Verimatrix (B),Irdeto,Nagravision",,TV Verdes Mares Cariri,https://www.lyngsat.com/tvchannels/br/TV-Verdes-Mares-Cariri.html,False,,2/3,5000.0,DVB-S2,Por,br,
351.0,TV Verdes Mares Cariri,MPEG-4/HD,3933.0,12000 V,tp 8BNK,0.0,"Verimatrix (B),Nagravision",,TV Verdes Mares Cariri,https://www.lyngsat.com/tvchannels/br/TV-Verdes-Mares-Cariri.html,False,,2/3,29900.0,DVB-S2,Por,br,
59360.0,SBT Nacional,?-?MPEG-4/HD,513.0,3744 V,tp 1BNC,,"Verimatrix (B),Nagravision",,SBT Nacional,https://www.lyngsat.com/tvchannels/br/SBT-Nacional.html,False,,3/4,5700.0,DVB-S2,Por,br,
,SBT Nacional,,,4170 V,tp 12BNC,,,,SBT Nacional,https://www.lyngsat.com/tvchannels/br/SBT-Nacional.html,False,,PAL,,PAL,Por,br,
325.0,SBT Nacional,MPEG-4/HD,3343.0,12160 V,tp 12BNK,0.0,"Verimatrix (B),Nagravision",,SBT Nacional,https://www.lyngsat.com/tvchannels/br/SBT-Nacional.html,False,,2/3,29900.0,DVB-S2,Por,br,
1.0,TV Horizonte,?-?MPEG-4/HD,512.0,3744 H,tp 2ANC,,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,False,,3/5,2500.0,DVB-S2,Por,br,
1.0,TV Horizonte,?-?MPEG-4/HD,512.0,3744 H,tp 2ANC,,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,False,,3/5,2500.0,DVB-S2,Por,br,
320.0,TV Horizonte,MPEG-4/HD,5293.0,12120 V,tp 11BNK,0.0,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,False,,2/3,29900.0,DVB-S2,Por,br,
320.0,TV Horizonte,MPEG-4/HD,5293.0,12120 V,tp 11BNK,0.0,,,TV Horizonte,https://www.lyngsat.com/tvchannels/br/TV-Horizonte.html,False,,2/3,29900.0,DVB-S2,Por,br,
1.0,América AM 750,,,3744 H,tp 2ANC,,,,América AM 750,https://www.lyngsat.com/radiochannels/br/America-AM-750.html,False,,3/5,2500.0,DVB-S2,Por,br,
1.0,Cultura AM 830,,,3744 H,tp 2ANC,,,,Cultura AM 830,https://www.lyngsat.com/radiochannels/br/Cultura-AM-830.html,False,,3/5,2500.0,DVB-S2,Por,br,
1.0,Canal Gov,MPEG-2/SD,101.0,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,5000.0,DVB-S5,Por,br,
1.0,Canal Gov,MPEG-2/SD,101.0,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,5000.0,DVB-S5,Por,br,
1.0,Canal Gov,MPEG-2/SD,101.0,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,5000.0,DVB-S5,Por,br,
1.0,Canal Gov,MPEG-2/SD,101.0,3747 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,5000.0,DVB-S5,Por,br,
16161.0,Canal Gov,MPEG-4/HD,201.0,3756 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,7500.0,DVB-S2,Por,br,
16161.0,Canal Gov,MPEG-4/HD,201.0,3756 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,7500.0,DVB-S2,Por,br,
16161.0,Canal Gov,MPEG-4/HD,201.0,3756 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,7500.0,DVB-S2,Por,br,
16161.0,Canal Gov,MPEG-4/HD,201.0,3756 H,tp 2ANC,,,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,3/4,7500.0,DVB-S2,Por,br,
805.0,Canal Gov,MPEG-4/HD,3963.0,12000 V,tp 8BNK,0.0,Nagravision,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,2/3,29900.0,DVB-S2,Por,br,
805.0,Canal Gov,MPEG-4/HD,3963.0,12000 V,tp 8BNK,0.0,Nagravision,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,2/3,29900.0,DVB-S2,Por,br,
805.0,Canal Gov,MPEG-4/HD,3963.0,12000 V,tp 8BNK,0.0,Nagravision,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,2/3,29900.0,DVB-S2,Por,br,
805.0,Canal Gov,MPEG-4/HD,3963.0,12000 V,tp 8BNK,0.0,Nagravision,,Canal Gov,https://www.lyngsat.com/tvchannels/br/Canal-Gov.html,False,,2/3,29900.0,DVB-S2,Por,br,
2.0,Rádio Nacional FM,,,3747 H,tp 2ANC,,,,Rádio Nacional FM,https://www.lyngsat.com/radiochannels/br/Radio-Nacional-FM.html,False,,3/4,5000.0,DVB-S5,Por,br,
2.0,Rádio Nacional FM,,,3747 H,tp 2ANC,,,,Rádio Nacional FM,https://www.lyngsat.com/radiochannels/br/Radio-Nacional-FM.html,False,,3/4,5000.0,DVB-S5,Por,br,
