SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
1.0,Tchad 24,?-?MPEG-4/HD,481.0,3712 H,,41.0,,,,,False,,2/3,5165.0,DVB-S2,Fre,,
1.0,Channels TV,?-?MPEG-2/HD,308.0,3942 V,,41.0,,,,,False,,3/4,1666.0,DVB-S2,Eng,,
,Rede Brasil de Comunicação,MPEG-4/HD,264.0,3954 V,,,,,,,False,,2/3,3413.0,DVB-S2,Por,,
,RBC Rádio,,,3954 V,,,,,RBC Rádio,https://www.lyngsat.com/radiochannels/br/RBC-Radio.html,False,,2/3,3413.0,DVB-S2,Por,br,
,RBC Rádio,,,3954 V,,,,,RBC Rádio,https://www.lyngsat.com/radiochannels/br/RBC-Radio.html,False,,2/3,3413.0,DVB-S2,Por,br,
,TV Assembleia Legislativa do Tocantins,MPEG-4/HD,102.0,3960 V,,,,,,,False,,2/3,3750.0,DVB-S2,Por,,
,IMPD TV,,,3962 H,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,IMPD TV,https://www.lyngsat.com/tvchannels/br/IMPD-TV.html,True,IMPD TV,3/4,7200.0,DVB-S2,,br,br
,IMPD TV,,,3962 H,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,IMPD TV,https://www.lyngsat.com/tvchannels/br/IMPD-TV.html,True,IMPD TV,3/4,7200.0,DVB-S2,,br,br
,IMPD TV,,,3962 H,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,IMPD TV,https://www.lyngsat.com/tvchannels/br/IMPD-TV.html,True,IMPD TV,3/4,7200.0,DVB-S2,,br,br
,IMPD TV,,,3962 H,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,IMPD TV,https://www.lyngsat.com/tvchannels/br/IMPD-TV.html,True,IMPD TV,3/4,7200.0,DVB-S2,,br,br
,IMPD TV,MPEG-4/1seg,101.0,3962 H,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,IMPD TV,https://www.lyngsat.com/tvchannels/br/IMPD-TV.html,True,IMPD TV,3/4,7200.0,DVB-S2,Por,br,br
,IMPD TV,MPEG-4/1seg,101.0,3962 H,,,,https://www.lyngsat.com/providers/br/IMPD-TV.html,IMPD TV,https://www.lyngsat.com/tvchannels/br/IMPD-TV.html,True,IMPD TV,3/4,7200.0,DVB-S2,Por,br,br
