SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,Sky PerfecTV!,,,12291 R,tp 2,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12331 R,tp 4,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12371 R,tp 6,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12411 R,tp 8,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12431 L,tp 9,,,,,,False,,7/9,33756,ISDB-S,,,
,Sky PerfecTV!,,,12451 R,tp 10,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12471 L,tp 11,,,,,,False,,7/9,33756,ISDB-S,,,
,Sky PerfecTV!,,,12491 R,tp 12,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12531 R,tp 14,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12571 R,tp 16,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12611 R,tp 18,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12631 L,tp 19,,,,,,False,,7/9,33756,ISDB-S,,,
,Sky PerfecTV!,,,12651 R,tp 20,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12671 L,tp 21,,,,,,False,,7/9,33756,ISDB-S,,,
,Sky PerfecTV!,,,12691 R,tp 22,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
,Sky PerfecTV!,,,12711 L,tp 23,,,,,,False,,7/9,33756,ISDB-S,,,
,Sky PerfecTV!,,,12731 R,tp 24,,B-CAS,,,,False,,3/4,28860,ISDB-S,,,
55.0,Shop Channel,/HD,,12411 R,tp 8,,B-CAS,,Shop Channel,https://www.lyngsat.com/tvchannels/jp/Shop-Channel.html,False,,3/4,28860,ISDB-S,Jpn,jp,
55.0,Shop Channel,/HD,,12411 R,tp 8,,B-CAS,,Shop Channel,https://www.lyngsat.com/tvchannels/jp/Shop-Channel.html,False,,3/4,28860,ISDB-S,Jpn,jp,
161.0,QVC Japan,/HD,,12691 R,tp 22,,B-CAS,,QVC Japan,https://www.lyngsat.com/tvchannels/us/QVC-Japan.html,False,,3/4,28860,ISDB-S,Jpn,us,
161.0,QVC Japan,/HD,,12691 R,tp 22,,B-CAS,,QVC Japan,https://www.lyngsat.com/tvchannels/us/QVC-Japan.html,False,,3/4,28860,ISDB-S,Jpn,us,
