SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,Foxtel,,,12278 H,tp 13,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-2,,12358 H,tp 15,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-4,,12398 H,tp 16,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,,,12407 V,tp 4,,"Irdeto,Videoguard",,,,False,,3/5,30000,DVB-S2,,,
,Foxtel,4096-17,,12438 H,tp 17,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,,,12447 V,tp 5,,Irdeto,,,,False,,3/4,30000,DVB-S2,,,
,Foxtel,4096-3,,12478 H,tp 18,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-15,,12518 H,tp 19,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-1,,12558 H,tp 20,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-5,,12598 H,tp 21,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-12,,12638 H,tp 22,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
,Foxtel,4096-22,,12718 H,tp 24,,"Irdeto,Videoguard",,,,False,,3/4,27800,DVB-S2,,,
19001.0,Expo Channel,MPEG-2/SD,1011.0,12278 H,tp 13,,,,Expo Channel,https://www.lyngsat.com/tvchannels/au/Expo-Channel.html,False,,3/4,27800,DVB-S2,Eng,au,
19001.0,Expo Channel,MPEG-2/SD,1011.0,12278 H,tp 13,,,,Expo Channel,https://www.lyngsat.com/tvchannels/au/Expo-Channel.html,False,,3/4,27800,DVB-S2,Eng,au,
,VAST,?-6,,12367 V,tp 3,,Irdeto,,,,False,,3/5,30000,DVB-S2,,,
,VAST,?-5,,12487 V,tp 6,,Irdeto,,,,False,,3/5,30000,DVB-S2,,,
,VAST,?-1,,12567 V,tp 8,,Irdeto,,,,False,,3/5,30000,DVB-S2,,,
,VAST,?-3,,12647 V,tp 10,,Irdeto,,,,False,,3/5,30000,DVB-S2,,,
3008.0,TVSN,MPEG-2/SD,1081.0,12407 V,tp 4,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/5,30000,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12407 V,tp 4,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/5,30000,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12407 V,tp 4,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/5,30000,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12407 V,tp 4,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/5,30000,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12478 H,tp 18,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/4,27800,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12478 H,tp 18,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/4,27800,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12478 H,tp 18,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/4,27800,DVB-S2,Eng,au,
3008.0,TVSN,MPEG-2/SD,1081.0,12478 H,tp 18,,,,TVSN,https://www.lyngsat.com/tvchannels/au/TVSN.html,False,,3/4,27800,DVB-S2,Eng,au,
17005.0,Foxtel Digital Help,MPEG-2/SD,1051.0,12438 H,tp 17,,,,Foxtel Digital Help,https://www.lyngsat.com/tvchannels/au/Foxtel-Digital-Help.html,False,,3/4,27800,DVB-S2,Eng,au,
3010.0,Aljazeera English,MPEG-2/SD,1101.0,12478 H,tp 18,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,False,,3/4,27800,DVB-S2,Eng,qa,
3010.0,Aljazeera English,MPEG-2/SD,1101.0,12478 H,tp 18,,,,Aljazeera English,https://www.lyngsat.com/tvchannels/qa/Aljazeera-English.html,False,,3/4,27800,DVB-S2,Eng,qa,
10.0,VAST Information Channel,MPEG-4/SD,801.0,12647 V,tp 10,,,,VAST Information Channel,https://www.lyngsat.com/tvchannels/au/VAST-Information-Channel.html,False,,3/5,30000,DVB-S2,Eng,au,
12.0,[Optus TV info card],MPEG-4/SD,805.0,12647 V,tp 10,,,,,,False,,3/5,30000,DVB-S2,Eng,,
726.0,Southern Cross Austereo Disaster Relief,,,12647 V,tp 10,,,,Southern Cross Austereo Disaster Relief,https://www.lyngsat.com/radiochannels/au/Southern-Cross-Austereo-Disaster-Relief.html,False,,3/5,30000,DVB-S2,Eng,au,
