SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
,(feeds),,,3712 V,tp 1C,,,,,,False,,2/3,25000.0,DVB-S2,,,
,(feeds),,,3721 V,tp 1C,,,,,,False,,3/4,27120.0,DVB-S2,,,
,(feeds),,,3730 V,tp 1C,,,,,,False,,3/4,24420.0,DVB-S2,,,
10,(feeds),,1001.0,3739 H,tp 2C,0.0,,,,,False,,3/4,30000.0,DVB-S2,,,
500,(feeds),,5001.0,3739 H,tp 2C,0.0,,,,,False,,3/4,30000.0,DVB-S2,,,
,(feeds),,,3758 H,tp 2C,,,,,,False,,2/3,27500.0,DVB-S2,,,
,(feeds),,,3768 H,tp 2C,,,,,,False,,2/3,27500.0,DVB-S2,,,
,(feeds),,,3777 V,tp 1C,,,,,,False,,3/4,27500.0,DVB-S2,,,
,(feeds),,,3810 V,tp 3C,,,,,,False,,1/2,2200.0,DVB-S2,,,
,(feeds),,,3822 V,tp 3C,,,,,,False,,2/3,2800.0,DVB-S2,,,
,(feeds),,,3959 H,tp 12C,,,,,,False,,3/4,3750.0,DVB-S2,,,
104,(feeds),,145.0,3969 H,tp 12C,0.0,,,,,False,,3/4,7500.0,DVB-S2,,,
,(feeds),,,3979 H,tp 12C,,,,,,False,,3/4,27500.0,DVB-S2,,,
,(feeds),,,3988 H,tp 12C,,,,,,False,,3/4,27200.0,DVB-S2,,,
,(feeds),,,4041 V,tp 15C,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,4050 V,tp 15C,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,4060 V,tp 15C,,,,,,False,,3/4,7200.0,DVB-S2,,,
,(feeds),,,4069 V,tp 15C,,,,,,False,,2/3,7500.0,DVB-S2,,,
,(feeds),,,4132 V,tp 19C,,,,,,False,,2/3,2961.0,DVB-S2,,,
300,(feeds),,300.0,4139 V,tp 19C,0.0,,,,,False,,3/4,10000.0,DVB-S2,,,
,(feeds),,,4149 H,tp 20C,,,,,,False,,2/5,7230.0,DVB-S2,,,
,(feeds),,,4151 V,tp 19C,,,,,,False,,3/4,7200.0,DVB-S2,,,
,,,,3739 H,tp 2C,0.0,,,,,False,,3/4,30000.0,DVB-S2,,,
,,3-?,,3797 H,tp 4C,0.0,PowerVu,,,,False,,5/6,3330.0,DVB-S2,,,
,,,,3810 H,tp 4C,0.0,Digicipher,,,,False,,5/6,17500.0,DVB-S2,,,
,,1-101,,3845 V,tp 5C,0.0,PowerVu,,,,False,,5/6,30000.0,DVB-S2,,,
,,1-5,,3910 H,tp 10C,0.0,,,,,False,,3/5,4632.0,DVB-S2,,,
,,,,3940 H,tp 10C,0.0,,,,,False,,,,,,,
,,1-1,,3983 H,tp 12C,0.0,Irdeto,,,,False,,3/4,16415.0,DVB-S2,,,
,,,,3985 V,tp 11C,0.0,Digicipher,,,,False,,3/4,15570.0,DVB-S2,,,
,,8193-945,,4120 H,tp 20C,0.0,,,,,False,,3/5,4167.0,DVB-S2,,,
,,19-101,,4126 V,tp 19C,0.0,PowerVu,,,,False,,3/4,15237.0,DVB-S2,,,
,,,,4126 H,tp 20C,0.0,,,,,False,,,,,,,
1,Love Nature,MPEG-4/HD,101.0,3739 H,tp 2C,0.0,Viaccess,,Love Nature,https://www.lyngsat.com/tvchannels/ca/Love-Nature.html,False,,3/4,30000.0,DVB-S2,Eng Spa,ca,
3,ZooMoo Latinoamérica,MPEG-4/HD,301.0,3739 H,tp 2C,0.0,,,ZooMoo Latinoamérica,https://www.lyngsat.com/tvchannels/nz/ZooMoo-Latinoamerica.html,False,,3/4,30000.0,DVB-S2,Spa Eng,nz,
4,BabyFirst TV,MPEG-4/SD,401.0,3739 H,tp 2C,0.0,Viaccess,,BabyFirst TV,https://www.lyngsat.com/tvchannels/us/BabyFirst-TV.html,False,,3/4,30000.0,DVB-S2,Eng Spa,us,
5,EuroNews Español,MPEG-4/HD,501.0,3739 H,tp 2C,0.0,,,EuroNews Español,https://www.lyngsat.com/tvchannels/fr/EuroNews-Espanol.html,False,,3/4,30000.0,DVB-S2,Spa,fr,
5,EuroNews Español,MPEG-4/HD,501.0,3739 H,tp 2C,0.0,,,EuroNews Español,https://www.lyngsat.com/tvchannels/fr/EuroNews-Espanol.html,False,,3/4,30000.0,DVB-S2,Spa,fr,
6,Eurochannel,MPEG-4/HD,601.0,3739 H,tp 2C,0.0,,,Eurochannel,https://www.lyngsat.com/tvchannels/us/Eurochannel.html,False,,3/4,30000.0,DVB-S2,,us,
7,Trace Sport Stars,MPEG-4/HD,701.0,3739 H,tp 2C,0.0,,,Trace Sport Stars,https://www.lyngsat.com/tvchannels/fr/Trace-Sport-Stars.html,False,,3/4,30000.0,DVB-S2,Eng,fr,
8,Trace Brasil,MPEG-4/HD,801.0,3739 H,tp 2C,0.0,BISS 1,,Trace Brasil,https://www.lyngsat.com/tvchannels/fr/Trace-Brasil.html,False,,3/4,30000.0,DVB-S2,Por,fr,
9,The Israeli Network,MPEG-4/HD,901.0,3739 H,tp 2C,0.0,,,The Israeli Network,https://www.lyngsat.com/tvchannels/il/The-Israeli-Network.html,False,,3/4,30000.0,DVB-S2,Heb,il,
,Win Sports,MPEG-4/HD,513.0,3768 V,tp 1C,0.0,Irdeto,,,,False,,2/3,8330.0,DVB-S2,,,
,Guatemalan mux,1-7,,3774 H,tp 2C,0.0,Irdeto,,,,False,,3/5,10560.0,DVB-S2,,,
1,Canal 3 (Guatemala),MPEG-4/SD,111.0,3774 H,tp 2C,0.0,Irdeto,,Canal 3 (Guatemala),https://www.lyngsat.com/tvchannels/gt/Canal-3.html,False,,3/5,10560.0,DVB-S2,Spa,gt,
1,Canal 3 (Guatemala),MPEG-4/SD,111.0,3774 H,tp 2C,0.0,Irdeto,,Canal 3 (Guatemala),https://www.lyngsat.com/tvchannels/gt/Canal-3.html,False,,3/5,10560.0,DVB-S2,Spa,gt,
2,Televisiete,MPEG-4/SD,121.0,3774 H,tp 2C,0.0,Irdeto,,Televisiete,https://www.lyngsat.com/tvchannels/gt/Televisiete.html,False,,3/5,10560.0,DVB-S2,Spa,gt,
