SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country,Provider_Country
9.0,RT News,1-2MPEG-2/SD,33.0,3586 L,tp 2A,44-45,,,,,False,,3/4,8000.0,DVB-S8,Eng,,
10.0,Radio Orfey,,,3586 L,tp 2A,44-45,,,Radio Orfey,https://www.lyngsat.com/radiochannels/ru/Radio-Orfey.html,False,,3/4,8000.0,DVB-S8,Rus,ru,
10.0,Radio Orfey,,,3586 L,tp 2A,44-45,,,Radio Orfey,https://www.lyngsat.com/radiochannels/ru/Radio-Orfey.html,False,,3/4,8000.0,DVB-S8,Rus,ru,
,RTRS Yamal,8835-2,,3594 R,tp 2,44-45,,https://www.lyngsat.com/providers/ru/RTRS-Yamal.html,,,True,RTRS Yamal,P 1,,DVB-S2,,,ru
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3594 R,tp 2,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
1020.0,Rossiya 1 (+2h),MPEG-4/SD,1021.0,3621 R,tp 3,44-45,GoSTcrypt,,Rossiya 1 (+2h),https://www.lyngsat.com/tvchannels/ru/Rossiya-1.html,False,RTRS Yamal,P 1,,DVB-S2,Rus,ru,
