SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,Yes,,,10722 V,tp 11L,52-55,Videoguard,,,,False,,5/6,27500.0,DVB-S2,,
,Yes,171-14,,10758 V,tp 11U,52-55,Videoguard,,,,False,,5/6,27500.0,DVB-S2,,
,Yes,,,10806 V,,52-55,Videoguard,,,,False,,5/6,27500.0,DVB-S2,,
,Yes,,,10842 V,,52-55,Videoguard,,,,False,,2/3,30000.0,DVB-S2,,
,Yes,,,10890 V,,52-55,Videoguard,,,,False,,5/6,27500.0,DVB-S2,,
,Yes,171-12,,10926 V,,52-55,Videoguard,,,,False,,5/6,27500.0,DVB-S2,,
,T-Home,100-1,,10722 V,,0,Conax,,,,False,,3/4,30000.0,DVB-S2,,
,T-Home,100-2,,10758 V,,0,Conax,,,,False,,3/4,30000.0,DVB-S2,,
,T-Home,100-5,,10806 V,,0,Conax,,,,False,,3/4,30000.0,DVB-S2,,
,T-Home,100-6,,10842 V,,0,Conax,,,,False,,3/4,30000.0,DVB-S2,,
,T-Home,100-3,,11222 H,tp 8L,0,Conax,,,,False,,3/4,30000.0,DVB-S2,,
,T-Home,100-4,,11258 H,tp 8U,0,Conax,,,,False,,3/4,30000.0,DVB-S2,,
1212.0,[test card],MPEG-4/SD,481.0,10758 V,,0,,,,,False,,3/4,30000.0,DVB-S2,,
1414.0,[test card],MPEG-4/SD,481.0,11258 H,tp 8U,0,,,,,False,,3/4,30000.0,DVB-S2,,
1202.0,The Shopping Channel (Israel),MPEG-2/SD,513.0,10926 V,,52-55,,,The Shopping Channel (Israel),https://www.lyngsat.com/tvchannels/il/The-Shopping-Channel.html,False,,5/6,27500.0,DVB-S2,Heb,il
1202.0,The Shopping Channel (Israel),MPEG-2/SD,513.0,10926 V,,52-55,,,The Shopping Channel (Israel),https://www.lyngsat.com/tvchannels/il/The-Shopping-Channel.html,False,,5/6,27500.0,DVB-S2,Heb,il
1205.0,Knesset Channel,MPEG-2/SD,516.0,10926 V,,52-55,,,Knesset Channel,https://www.lyngsat.com/tvchannels/il/Knesset-Channel.html,False,,5/6,27500.0,DVB-S2,Heb,il
1215.0,Hala TV (Israel),MPEG-2/SD,526.0,10926 V,,52-55,,,Hala TV (Israel),https://www.lyngsat.com/tvchannels/il/Hala-TV.html,False,,5/6,27500.0,DVB-S2,Ara,il
1215.0,Hala TV (Israel),MPEG-2/SD,526.0,10926 V,,52-55,,,Hala TV (Israel),https://www.lyngsat.com/tvchannels/il/Hala-TV.html,False,,5/6,27500.0,DVB-S2,Ara,il
,,,,11140 H,tp 7,0,,,,,False,,,,,,
,,,,11175 H,tp 7,0,,,,,False,,,,,,
,,,,11414 H,tp 10U,0,,,,,False,,2/3,1250.0,DVB-S2,,
,(feeds),,,11291 H,tp 9,,,,,,False,,2/3,5454.0,DVB-S2,,
,Antenna Hungária,1-1,,11304 H,tp 9,0,"Conax,Verimatrix",https://www.lyngsat.com/providers/hu/Antenna-Hungaria.html,,,True,Antenna Hungária,3/4,8889.0,DVB-S8,,
2.0,Hír TV,MPEG-2/SD,200.0,11304 H,tp 9,0,Conax,,Hír TV,https://www.lyngsat.com/tvchannels/hu/Hir-TV.html,False,Antenna Hungária,3/4,8889.0,DVB-S8,Hun,hu
9.0,Da Vinci,MPEG-4/HD,900.0,11304 H,tp 9,0,"Conax,Verimatrix",,Da Vinci,https://www.lyngsat.com/tvchannels/de/Da-Vinci.html,False,Antenna Hungária,3/4,8889.0,DVB-S8,Pol Qaa Hun Ukr Rus Bul Gre,de
10.0,Hír FM,,,11304 H,tp 9,0,Conax,,Hír FM,https://www.lyngsat.com/radiochannels/hu/Hir-FM.html,False,Antenna Hungária,3/4,8889.0,DVB-S8,Hun,hu
10.0,Hír FM,,,11304 H,tp 9,0,Conax,,Hír FM,https://www.lyngsat.com/radiochannels/hu/Hir-FM.html,False,Antenna Hungária,3/4,8889.0,DVB-S8,Hun,hu
,Tippmix,1-1,,11350 H,tp 9,0,Conax,https://www.lyngsat.com/providers/hu/Tippmix.html,,,True,Tippmix,2/3,17333.0,DVB-S2,,
1.0,Tippmix élo 1,MPEG-4/HD,101.0,11350 H,tp 9,0,Conax,,Tippmix élo 1,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-1.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
2.0,Tippmix élo 2,MPEG-4/HD,201.0,11350 H,tp 9,0,Conax,,Tippmix élo 2,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-2.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
3.0,Tippmix élo 3,MPEG-4/HD,301.0,11350 H,tp 9,0,Conax,,Tippmix élo 3,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-3.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
4.0,Tippmix élo 4,MPEG-4/HD,401.0,11350 H,tp 9,0,Conax,,Tippmix élo 4,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-4.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
5.0,Tippmix élo 5,MPEG-4/HD,501.0,11350 H,tp 9,0,Conax,,Tippmix élo 5,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-5.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
6.0,Tippmix élo 6,MPEG-4/HD,601.0,11350 H,tp 9,0,Conax,,Tippmix élo 6,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-6.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
7.0,Tippmix élo 7,MPEG-4/HD,701.0,11350 H,tp 9,0,Conax,,Tippmix élo 7,https://www.lyngsat.com/tvchannels/hu/Tippmix-elo-7.html,False,Tippmix,2/3,17333.0,DVB-S2,Hun,hu
