SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,(feeds),,,3728 H,tp 1A,,,,,,False,,3/4,2400.0,DVB-S2,,
,(feeds),,,3730 V,tp 1B,,,,,,False,,5/6,1650.0,DVB-S2,,
,(feeds),,,3763 H,tp 2A,,,,,,False,,3/4,1200.0,DVB-S2,,
,(feeds),,,3770 H,tp 2A,,,,,,False,,3/4,1600.0,DVB-S2,,
,(feeds),,,3811 V,tp 3B,,,,,,False,,3/4,4600.0,DVB-S2,,
,(feeds),,,3817 V,tp 3B,,,,,,False,,3/4,4600.0,DVB-S2,,
,(feeds),,,3828 V,tp 3B,,,,,,False,,5/6,7500.0,DVB-S2,,
,(feeds),,,3858 H,,,,,,,False,,3/4,6920.0,DVB-S2,,
,(feeds),,,3983 V,,,,,,,False,,3/4,3600.0,DVB-S3,,
,(feeds),,,3995 V,,,,,,,False,,200,7.0,DVB-S7,,
,(feeds),,,4005 H,,,,,,,False,,/10,37509.0,DVB-S2,,
,(feeds),,,4025 H,tp 8A,,,,,,False,,3/4,1200.0,DVB-S1,,
,(feeds),,,4028 H,tp 8A,,,,,,False,,3/4,1200.0,DVB-S1,,
,(feeds),,,4040 H,tp 8A,,,,,,False,,3/4,2080.0,DVB-S2,,
,(feeds),,,4043 H,tp 8A,,,,,,False,,5/6,1500.0,DVB-S1,,
,(feeds),,,4067 H,tp 8A,,,,,,False,,5/6,1500.0,DVB-S2,,
,(feeds),,,4094 H,tp 8A,,,,,,False,,3/4,1080.0,DVB-S2,,
,(feeds),,,4096 H,tp 8A,,,,,,False,,3/4,1600.0,DVB-S2,,
,(feeds),,,4098 H,tp 8A,,,,,,False,,5/6,1600.0,DVB-S2,,
1.0,Yunnan Lancang-Mekong International Channel,1-1MPEG-4/SD,256.0,3774 H,tp 2A,,,,,,False,,3/4,1800.0,DVB-S2,,
