SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,Claro Americas Norte,,,10970 V,tp 1BEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,3-7,,11010 V,tp 2BEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11050 V,tp 3BEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11054 H,tp 3AEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11090 V,tp 4BEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11130 V,tp 5BEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11134 H,tp 5AEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11170 V,tp 6BEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,Claro Americas Norte,,,11174 H,tp 6AEK0,0,Nagravision,,,,False,,2/3,27900,DVB-S2,,
,CANTV TV Satelital,,,10982 H,tp 1AEK0,0,Tongfang,,,,False,,2/3,15000,DVB-S2,,
,CANTV TV Satelital,,,11015 H,tp 2AEK0,0,Tongfang,,,,False,,2/3,30000,DVB-S2,,
600.0,Enlace,MPEG-4/SD,1119.0,11050 V,tp 3BEK0,0,,,Enlace,https://www.lyngsat.com/tvchannels/cr/Enlace.html,False,,2/3,27900,DVB-S2,Spa,cr
600.0,Enlace,MPEG-4/SD,1119.0,11050 V,tp 3BEK0,0,,,Enlace,https://www.lyngsat.com/tvchannels/cr/Enlace.html,False,,2/3,27900,DVB-S2,Spa,cr
,Claro Brasil,,,12220 H,,0,Nagravision,,,,False,,3/4,29890,DVB-S2,,
,Claro Brasil,,,12240 V,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
,Claro Brasil,,,12260 H,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
,Claro Brasil,,,12280 V,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
,Claro Brasil,,,12300 H,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
,Claro Brasil,,,12320 V,,0,Nagravision,,,,False,,3/4,29900,DVB-S2,,
,Claro Brasil,,,12340 H,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12360 V,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12380 H,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12400 V,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12420 H,,0,"Verimatrix (B),Nagravision",,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12440 V,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12460 H,,0,"Verimatrix (B),Nagravision",,,,False,,890,229,DVB-S2,,
,Claro Brasil,,,12480 V,,0,"Verimatrix (B),Nagravision",,,,False,,890,229,DVB-S2,,
,Claro Brasil,,,12500 H,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12520 V,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12540 H,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12560 V,,0,"Verimatrix (B),Nagravision",,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12580 H,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12600 V,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
,Claro Brasil,,,12620 H,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12640 V,,0,Nagravision,,,,False,,890,29,DVB-S2,,
,Claro Brasil,,,12660 H,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
,Claro Brasil,,,12680 V,,0,Nagravision,,,,False,,3/5,29890,DVB-S2,,
850.0,Canal Claro promo,MPEG-2/SD,4903.0,12340 H,,0,,,,,False,,890,29,DVB-S2,Por,
852.0,Canal Claro promo,MPEG-2/SD,1763.0,12580 H,,0,,,,,False,,890,29,DVB-S2,Por,
160.0,TV Justiça,MPEG-2/SD,34.0,12580 H,,0,,,TV Justiça,https://www.lyngsat.com/tvchannels/br/TV-Justica.html,False,,890,29,DVB-S2,Por,br
160.0,TV Justiça,MPEG-2/SD,34.0,12580 H,,0,,,TV Justiça,https://www.lyngsat.com/tvchannels/br/TV-Justica.html,False,,890,29,DVB-S2,Por,br
161.0,TV Senado (Brazil),MPEG-2/SD,38.0,12580 H,,0,,,TV Senado (Brazil),https://www.lyngsat.com/tvchannels/br/TV-Senado.html,False,,890,29,DVB-S2,Por,br
162.0,TV Câmara,MPEG-2/SD,1783.0,12580 H,,0,,,TV Câmara,https://www.lyngsat.com/tvchannels/br/TV-Camara.html,False,,890,29,DVB-S2,Por,br
