SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages
,MNC Vision,165-18,,2535 H,tp 1,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-10,,2535 V,,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-16,,2565 H,tp 2,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-7,,2565 V,,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-20,,2595 H,tp 3,0,"Nagravision,Videoguard",,False,,3/4,20000,DVB-S2,
,MNC Vision,165-9,,2595 V,,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-22,,2625 H,tp 4,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-15,,2625 V,,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-17,,2655 H,tp 5,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,MNC Vision,165-21,,2655 V,,0,"Nagravision,Videoguard",,False,,3/4,22500,DVB-S2,
,Cignal,174-4,,11481 H,tp NEH1,0,"Conax,Videoguard",,False,,7/8,18750,DVB-S1,
,Airtel,,,11483 H,tp SAH21,0,"Irdeto,Videoguard",,False,,800,28,DVB-S2,
,Cignal,174-2,,11510 H,tp NEH2,0,"Conax,Videoguard",,False,,3/4,20000,DVB-S2,
,Airtel,172-3,,11520 V,tp SAV12,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Airtel,172-4,,11520 H,tp SAH22,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Cignal,174-1,,11539 H,tp NEH3,0,"Conax,Videoguard",,False,,3/4,20000,DVB-S2,
,Airtel,172-5,,11560 V,tp SAV13,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Airtel,172-6,,11560 H,tp SAH23,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Cignal,174-8,,11568 H,tp NEH4,0,"Conax,Videoguard",,False,,3/4,20000,DVB-S2,
,Cignal,174-10,,11598 H,tp NEH5,0,"Conax,Videoguard",,False,,2/3,20000,DVB-S2,
,Airtel,172-7,,11600 V,tp SAV14,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Airtel,172-8,,11600 H,tp SAH24,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Cignal,174-9,,11627 H,tp NEH6,0,"Conax,Videoguard",,False,,3/4,20000,DVB-S2,
,Airtel,172-9,,11640 V,tp SAV15,0,"Irdeto,Videoguard",,False,,3/4,30000,DVB-S2,
,Airtel,172-10,,11640 H,tp SAH25,0,"Irdeto,Videoguard",,False,,3/4,24000,DVB-S2,
,Cignal,174-5,,11656 H,tp NEH7,0,"Conax,Videoguard",,False,,7/8,18750,DVB-S1,
,Airtel,172-11,,11680 V,tp SAV16,0,"Irdeto,Videoguard",,False,,3/4,32700,DVB-S2,
,Airtel,,,11680 H,,0,"Irdeto,Videoguard",,False,,3/4,32700,DVB-S2,
,Cignal,174-3,,11685 H,tp NEH8,0,"Conax,Videoguard",,False,,7/8,18750,DVB-S1,
