SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,Fransat,1375-20600,,10972 V,tp B2,0,Viaccess,,,,False,,2/3,29950.0,DVB-S2,,
,Fransat,1375-20500,,11054 V,tp B6,0,Viaccess,,,,False,,2/3,29950.0,DVB-S2,,
,Fransat,1375-20400,,11096 V,tp B8,0,Viaccess,,,,False,,3/4,29950.0,DVB-S2,,
,Fransat,1375-20100,,11471 V,tp D2,0,Viaccess,,,,False,,3/4,29950.0,DVB-S2,,
,Fransat,1375-20300,,11554 V,tp D6,0,Viaccess,,,,False,,3/4,29950.0,DVB-S2,,
,Fransat,1375-20800,,11679 V,tp D12,0,Viaccess,,,,False,,2/3,29950.0,DVB-S2,,
,Fransat,1375-20700,,12522 V,tp F2,0,Viaccess,,,,False,,2/3,29950.0,DVB-S2,,
,RAI mux MR 1,8572-113,,11013 V,tp B4,0,,,,,False,,m 1,,DVB-S2,,
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1101.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 1,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1451.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 3,,DVB-S2,Ita Qaa,it
1151.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 5,,DVB-S2,Ita Qaa,it
1151.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 5,,DVB-S2,Ita Qaa,it
1151.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 5,,DVB-S2,Ita Qaa,it
1151.0,Rai 1,MPEG-4/HD,201.0,11013 V,tp B4,0,,,Rai 1,https://www.lyngsat.com/tvchannels/it/Rai-1.html,False,,m 5,,DVB-S2,Ita Qaa,it
