SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,RMS Radio,65535-1,,3871 L,,39.7-41.7,,https://www.lyngsat.com/providers/ke/RMS-Radio.html,,,True,RMS Radio,5/6,2150.0,DVB-S2,,
1.0,Hot 96,,,3871 L,,39.7-41.7,,,Hot 96,https://www.lyngsat.com/radiochannels/ke/Hot-96.html,False,RMS Radio,5/6,2150.0,DVB-S2,Eng,ke
1.0,Hot 96,,,3871 L,,39.7-41.7,,,Hot 96,https://www.lyngsat.com/radiochannels/ke/Hot-96.html,False,RMS Radio,5/6,2150.0,DVB-S2,Eng,ke
1.0,Radio Citizen,,,3871 L,,39.7-41.7,,,Radio Citizen,https://www.lyngsat.com/radiochannels/ke/Radio-Citizen.html,False,RMS Radio,5/6,2150.0,DVB-S2,,ke
1.0,Radio Citizen,,,3871 L,,39.7-41.7,,,Radio Citizen,https://www.lyngsat.com/radiochannels/ke/Radio-Citizen.html,False,RMS Radio,5/6,2150.0,DVB-S2,,ke
,Kenyan mux,.-.,,3878 L,,39.7-41.7,,,,,False,RMS Radio,P 0,,DVB-S2,,
,Kenyan mux,8192-4096,,3940 L,,39.7-41.7,,,,,False,RMS Radio,3/4,2083.0,DVB-S2,,
1.0,NTV (Kenya),MPEG-4/SD,544.0,3878 L,,39.7-41.7,,,NTV (Kenya),https://www.lyngsat.com/tvchannels/ke/NTV.html,False,RMS Radio,P 0,,DVB-S2,Eng,ke
1.0,NTV (Kenya),MPEG-4/SD,544.0,3878 L,,39.7-41.7,,,NTV (Kenya),https://www.lyngsat.com/tvchannels/ke/NTV.html,False,RMS Radio,P 0,,DVB-S2,Eng,ke
2.0,Citizen TV,MPEG-4/SD,545.0,3878 L,,39.7-41.7,,,Citizen TV,https://www.lyngsat.com/tvchannels/ke/Citizen-TV.html,False,RMS Radio,P 0,,DVB-S2,Eng,ke
2.0,Citizen TV,MPEG-4/SD,545.0,3878 L,,39.7-41.7,,,Citizen TV,https://www.lyngsat.com/tvchannels/ke/Citizen-TV.html,False,RMS Radio,P 0,,DVB-S2,Eng,ke
3.0,Inooro TV,MPEG-4/SD,546.0,3878 L,,39.7-41.7,,,Inooro TV,https://www.lyngsat.com/tvchannels/ke/Inooro-TV.html,False,RMS Radio,P 0,,DVB-S2,Eng,ke
3.0,Inooro TV,MPEG-4/SD,546.0,3878 L,,39.7-41.7,,,Inooro TV,https://www.lyngsat.com/tvchannels/ke/Inooro-TV.html,False,RMS Radio,P 0,,DVB-S2,Eng,ke
4.0,QTV (Kenya),MPEG-4/SD,547.0,3878 L,,39.7-41.7,,,QTV (Kenya),https://www.lyngsat.com/tvchannels/ke/QTV.html,False,RMS Radio,P 0,,DVB-S2,Swa,ke
5.0,Ramogi TV,MPEG-4/SD,548.0,3878 L,,39.7-41.7,,,Ramogi TV,https://www.lyngsat.com/tvchannels/ke/Ramogi-TV.html,False,RMS Radio,P 0,,DVB-S2,,ke
5.0,Ramogi TV,MPEG-4/SD,548.0,3878 L,,39.7-41.7,,,Ramogi TV,https://www.lyngsat.com/tvchannels/ke/Ramogi-TV.html,False,RMS Radio,P 0,,DVB-S2,,ke
1.0,Nation FM (Kenya),,,3940 L,,39.7-41.7,,,Nation FM (Kenya),https://www.lyngsat.com/radiochannels/ke/Nation-FM.html,False,RMS Radio,3/4,2083.0,DVB-S2,Eng,ke
2.0,NRG Radio,,,3940 L,,39.7-41.7,,,NRG Radio,https://www.lyngsat.com/radiochannels/ke/NRG-Radio.html,False,RMS Radio,3/4,2083.0,DVB-S2,Eng,ke
2.0,NRG Radio,,,3940 L,,39.7-41.7,,,NRG Radio,https://www.lyngsat.com/radiochannels/ke/NRG-Radio.html,False,RMS Radio,3/4,2083.0,DVB-S2,Eng,ke
,Myanmar mux,,,4049 L,,,,,,,False,RMS Radio,3/4,15000.0,DVB-S2,,
,Myanmar mux,,,4061 L,,,,,,,False,RMS Radio,3/4,5415.0,DVB-S2,,
,Myanmar mux,,,11140 V,,,,,,,False,RMS Radio,3/4,30000.0,DVB-S2,,
51.0,MRTV,MPEG-4/HD,100.0,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,4049 L,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
51.0,MRTV,MPEG-4/HD,100.0,11140 V,,,,,MRTV,https://www.lyngsat.com/tvchannels/mm/MRTV.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,4049 L,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,15000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
52.0,MRTV News,MPEG-4/HD,101.0,11140 V,,,,,MRTV News,https://www.lyngsat.com/tvchannels/mm/MRTV-News.html,False,RMS Radio,3/4,30000.0,DVB-S2,Bur,mm
