SID,Provider/Channel,Compression,VPID,freq_alt,beam_alt,eirp_alt,encryption_alt,Provider_URL,Channel,Channel_URL,is_Provider,Provider,FEC,SR,SYSTEM,Languages,Channel_Country
,BS Digital,,,11804 R,tp 5,,B-CAS,,,,False,,2/3,28860,ISDB-S,,
,BS Digital,,,11843 R,tp 7,,ACAS,,,,False,,56.,337,ISDB-S,,
,BS Digital,,,11919 R,tp 11,,B-CAS,,,,False,,2/3,28860,ISDB-S,,
,BS Digital,,,12073 R,tp 19,,B-CAS,,,,False,,2/3,28860,ISDB-S,,
,BS Digital,,,12111 R,tp 21,,B-CAS,,,,False,,2/3,28860,ISDB-S,,
,BS Digital,,,12149 R,tp 23,,B-CAS,,,,False,,2/3,28860,ISDB-S,,
45168.0,BS Asahi 4K,HEVC/UHD,,11843 R,tp 7,,ACAS,,BS Asahi 4K,https://www.lyngsat.com/tvchannels/jp/BS-Asahi-4K.html,False,,56.,337,ISDB-S,Jpn,jp
45169.0,BS TV Tokyo 4K,HEVC/UHD,,11843 R,tp 7,,ACAS,,BS TV Tokyo 4K,https://www.lyngsat.com/tvchannels/jp/BS-TV-Tokyo-4K.html,False,,56.,337,ISDB-S,Jpn,jp
45170.0,BS Nippon TV 4K,HEVC/UHD,,11843 R,tp 7,,ACAS,,BS Nippon TV 4K,https://www.lyngsat.com/tvchannels/jp/BS-Nippon-TV-4K.html,False,,56.,337,ISDB-S,Jpn,jp
231.0,BS Campus ex,/HD,,11919 R,tp 11,,B-CAS,,BS Campus ex,https://www.lyngsat.com/tvchannels/jp/BS-Campus-ex.html,False,,2/3,28860,ISDB-S,Jpn,jp
232.0,BS Campus on,/HD,,11919 R,tp 11,,B-CAS,,BS Campus on,https://www.lyngsat.com/tvchannels/jp/BS-Campus-on.html,False,,2/3,28860,ISDB-S,Jpn,jp
531.0,The Open University of Japan Radio,,,11919 R,tp 11,,B-CAS,,The Open University of Japan Radio,https://www.lyngsat.com/radiochannels/jp/The-Open-University-of-Japan-Radio.html,False,,2/3,28860,ISDB-S,Jpn,jp
